Dates,VOLUME_TOTAL_PUT,VOLUME_TOTAL_CALL,PX_VOLUME,PX_MID,PX_ASK,PX_BID,CALL_IMP_VOL_10D,CALL_IMP_VOL_30D,3MO_CALL_IMP_VOL,6MO_CALL_IMP_VOL,12MO_CALL_IMP_VOL,18MO_CALL_IMP_VOL,24MO_CALL_IMP_VOL,3MO_PUT_IMP_VOL,PUT_IMP_VOL_10D,6MO_PUT_IMP_VOL,PUT_IMP_VOL_30D,24MO_PUT_IMP_VOL,PUT_IMP_VOL_60D,18MO_PUT_IMP_VOL,12MO_PUT_IMP_VOL
8/24/15,4363747,1898591,507244333,189.475,189.48,189.47,44.04,32.048,25.015,21.459,19.516,18.72,18.592,25.015,44.04,21.459,32.048,18.592,27.264,18.72,19.516
8/25/15,2990857,1637319,369833071,187.22,187.22,187.22,38.537,28.963,24.017,21.413,19.791,19.146,19.102,24.017,38.537,21.413,28.963,19.102,25.793,19.146,19.791
8/26/15,2757337,1620046,339256986,194.545,194.55,194.54,31.778,24.611,21.066,19.432,18.54,18.204,18.198,21.066,31.778,19.432,24.611,18.198,22.116,18.204,18.54
8/27/15,3068444,1975656,274143906,199.295,199.29,199.3,25.47,21.321,19.595,18.572,18.118,17.917,17.926,19.595,25.47,18.572,21.321,17.926,20.159,17.917,18.118
8/28/15,2124880,1166348,160414352,199.285,199.29,199.28,23.636,20.903,19.782,19.009,18.587,18.37,18.306,19.782,23.636,19.009,20.903,18.306,20.24,18.37,18.587
8/31/15,1438777,956952,163298816,197.6,197.6,197.6,24.614,22.504,21.272,20.122,19.413,19.112,18.998,21.272,24.614,20.122,22.504,18.998,21.879,19.112,19.413
9/1/15,2593485,1324747,256000392,191.595,191.6,191.59,28.031,25.849,23.749,22.062,20.75,20.07,19.783,23.749,28.031,22.062,25.849,19.783,24.657,20.07,20.75
9/2/15,1822734,1091126,160269331,195.44,195.44,195.44,21.651,21.664,21.163,20.48,19.789,19.397,19.314,21.163,21.651,20.48,21.664,19.314,21.706,19.397,19.789
9/3/15,1847554,1219705,152087836,195.53,195.52,195.54,22.61,21.584,21.127,20.545,19.933,19.575,19.484,21.127,22.61,20.545,21.584,19.484,21.426,19.575,19.933
9/4/15,2477509,1330207,207080961,192.575,192.57,192.58,23.878,23.19,22.37,21.524,20.679,20.182,19.954,22.37,23.878,21.524,23.19,19.954,22.944,20.182,20.679
9/8/15,1422394,1138717,116025739,197.49,197.47,197.51,22.267,20.728,20.503,20.216,19.781,19.497,19.419,20.503,22.267,20.216,20.728,19.419,20.837,19.497,19.781
9/9/15,1810808,1362964,149347735,194.785,194.79,194.78,24.256,22.03,20.945,20.52,20.011,19.68,22.366,20.945,24.256,20.52,22.03,22.366,21.537,19.68,20.011
9/10/15,1879508,889329,158611063,195.86,195.85,195.87,23.673,20.898,20.22,20.129,19.786,19.645,19.798,20.22,23.673,20.129,20.898,19.798,20.768,19.645,19.786
9/11/15,1742859,1163116,119691212,196.755,196.75,196.76,20.865,19.893,19.657,19.673,19.6,19.452,19.446,19.657,20.865,19.673,19.893,19.446,20.071,19.452,19.6
9/14/15,1084583,581499,79451983,196.02,196,196.04,22.974,20.77,19.965,20.07,19.95,19.76,19.693,19.965,22.974,20.07,20.77,19.693,20.494,19.76,19.95
9/15/15,1576700,1032381,113806176,198.485,198.49,198.48,21.789,19.206,18.354,18.753,19.029,19.069,19.108,18.354,21.789,18.753,19.206,19.108,18.894,19.069,19.029
9/16/15,1722650,1433492,99581557,200.19,200.2,200.18,19.645,17.625,17.185,17.678,18.302,18.515,18.676,17.185,19.645,17.678,17.625,18.676,17.53,18.515,18.302
9/17/15,2906291,2604567,276046618,199.765,199.77,199.76,18.522,18.205,17.559,17.892,18.383,18.604,18.73,17.559,18.522,17.892,18.205,18.73,18.048,18.604,18.383
9/18/15,3030419,1377725,223657456,195.44,195.42,195.46,19.525,19.538,18.907,19.009,19.076,19.102,19.107,18.907,19.525,19.009,19.538,19.107,19.543,19.102,19.076
9/21/15,1224287,874156,105726209,196.46,196.46,196.46,17.513,17.265,17.408,18.124,18.516,18.628,18.705,17.408,17.513,18.124,17.265,18.705,17.689,18.628,18.516
9/22/15,2130778,1074537,153890876,193.885,193.89,193.88,21.512,19.643,18.95,19.152,19.107,19.051,19.018,18.95,21.512,19.152,19.643,19.018,19.536,19.051,19.107
9/23/15,1442665,918282,92790620,193.59,193.58,193.6,20.562,19.037,18.41,18.86,19.034,18.989,18.968,18.41,20.562,18.86,19.037,18.968,18.806,18.989,19.034
9/24/15,2485625,1680102,159378840,192.925,192.92,192.93,22.607,20.661,19.453,19.602,19.54,19.429,19.357,19.453,22.607,19.602,20.661,19.357,19.981,19.429,19.54
9/25/15,2365637,1327075,155054777,192.81,192.81,192.81,21.289,20.375,19.368,19.634,19.583,19.44,19.35,19.368,21.289,19.634,20.375,19.35,19.848,19.44,19.583
9/28/15,2511825,1420895,178515871,187.925,187.93,187.92,27.655,24.025,21.542,21.021,20.551,20.21,19.973,21.542,27.655,21.021,24.025,19.973,22.47,20.21,20.551
9/29/15,2094502,1354484,159045572,188.055,188.06,188.05,26.396,23.555,21.304,20.853,20.431,20.092,19.844,21.304,26.396,20.853,23.555,19.844,22.093,20.092,20.431
9/30/15,1958273,1379043,163452044,191.675,191.68,191.67,24.38,21.889,20.168,20.093,20.043,19.817,19.647,20.168,24.38,20.093,21.889,19.647,20.816,19.817,20.043
10/1/15,1585126,958830,131078964,192.15,192.15,192.15,21.39,20.3,19.332,19.562,19.806,19.594,19.473,19.332,21.39,19.562,20.3,19.473,19.723,19.594,19.806
10/2/15,2593614,1548483,211003342,194.975,194.98,194.97,18.645,18.746,18.35,18.818,19.258,19.142,19.068,18.35,18.645,18.818,18.746,19.068,18.492,19.142,19.258
10/5/15,1731035,1353964,126320842,198.495,198.5,198.49,17.746,17.587,17.305,17.965,18.625,18.68,18.741,17.305,17.746,17.965,17.587,18.741,17.536,18.68,18.625
10/6/15,1288418,703176,110274530,197.82,197.82,197.82,17.062,17.476,17.256,18.034,18.622,18.744,18.766,17.256,17.062,18.034,17.476,18.766,17.291,18.744,18.622
10/7/15,1655548,969624,124307295,199.45,199.45,199.45,15.56,16.557,16.584,17.531,18.324,18.457,18.587,16.584,15.56,17.531,16.557,18.587,16.501,18.457,18.324
10/8/15,2052023,1322504,153055231,201.2,201.2,201.2,14.169,15.197,15.779,16.918,17.915,18.158,18.359,15.779,14.169,16.918,15.197,18.359,15.529,18.158,17.915
10/9/15,1676976,1494861,107069240,201.385,201.37,201.4,12.965,14.707,15.708,16.862,17.837,18.094,18.346,15.708,12.965,16.862,14.707,18.346,15.338,18.094,17.837
10/12/15,993972,517444,56395585,201.57,201.56,201.58,13.205,14.159,15.098,16.398,17.548,17.95,18.266,15.098,13.205,16.398,14.159,18.266,14.599,17.95,17.548
10/13/15,1492181,783523,88038718,200.215,200.22,200.21,14.648,15.415,16.013,17.052,18.017,18.301,18.604,16.013,14.648,17.052,15.415,18.604,15.737,18.301,18.017
10/14/15,1420614,936129,99106161,199.28,199.28,199.28,15.314,15.837,16.325,17.411,18.352,18.561,18.762,16.325,15.314,17.411,15.837,18.762,16.083,18.561,18.352
10/15/15,2016457,1043116,134142195,202.335,202.33,202.34,12.659,13.889,15.03,16.43,17.586,17.996,18.333,15.03,12.659,16.43,13.889,18.333,14.481,17.996,17.586
10/16/15,1958936,1273081,114580052,203.145,203.15,203.14,11.836,13.184,14.661,16.094,17.342,17.794,18.17,14.661,11.836,16.094,13.184,18.17,14.014,17.794,17.342
10/19/15,1064890,627355,76523897,203.33,203.33,203.33,12.567,12.986,14.149,15.662,16.976,17.517,17.92,14.149,12.567,15.662,12.986,17.92,13.479,17.517,16.976
10/20/15,986765,696789,78448484,203.075,203.07,203.08,13.254,13.365,14.535,15.951,17.117,17.637,18.075,14.535,13.254,15.951,13.365,18.075,13.764,17.637,17.117
10/21/15,1472872,603741,102038033,201.82,201.82,201.82,15.531,14.905,15.484,16.584,17.462,17.869,18.251,15.484,15.531,16.584,14.905,18.251,14.956,17.869,17.462
10/22/15,1769830,1557349,174911723,205.23,205.23,205.23,12.379,12.662,13.86,15.288,16.475,17.084,17.611,13.86,12.379,15.288,12.662,17.611,13.055,17.084,16.475
10/23/15,1998231,1487675,144442340,207.505,207.51,207.5,11.756,12.402,13.833,15.251,16.423,17.043,17.569,13.833,11.756,15.251,12.402,17.569,13.093,17.043,16.423
10/26/15,941714,542956,69032965,206.975,206.98,206.97,13.621,13.192,14.51,15.71,16.722,17.266,17.763,14.51,13.621,15.71,13.192,17.763,13.793,17.266,16.722
10/27/15,1270852,910213,77905770,206.575,206.58,206.57,14.511,13.355,14.451,15.642,16.738,17.316,17.8,14.451,14.511,15.642,13.355,17.8,13.762,17.316,16.738
10/28/15,1633346,892672,135906725,208.965,208.97,208.96,13.02,12.515,13.86,15.206,16.386,17.052,17.614,13.86,13.02,15.206,12.515,17.614,13.06,17.052,16.386
10/29/15,1173515,966582,90525498,208.875,208.88,208.87,12.964,12.71,13.994,15.254,16.417,17.089,17.651,13.994,12.964,15.254,12.71,17.651,13.203,17.089,16.417
10/30/15,1431094,1414914,131076942,207.86,207.86,207.86,12.662,12.961,14.325,15.493,16.604,17.223,17.749,14.325,12.662,15.493,12.961,17.749,13.55,17.223,16.604
11/2/15,1057172,710522,86270811,210.365,210.37,210.36,12.054,12.124,13.487,14.789,16.069,16.801,17.415,13.487,12.054,14.789,12.124,17.415,12.695,16.801,16.069
11/3/15,1431977,861089,95246052,210.955,210.96,210.95,12.195,12.154,13.486,14.805,16.159,16.907,17.525,13.486,12.195,14.805,12.154,17.525,12.728,16.907,16.159
11/4/15,1644983,793136,96224477,210.37,210.37,210.37,13.343,13.15,14.129,15.23,16.435,17.111,17.699,14.129,13.343,15.23,13.15,17.699,13.49,17.111,16.435
11/5/15,1332951,582127,78408744,210.115,210.12,210.11,12.783,12.826,14.039,15.174,16.396,17.105,17.727,14.039,12.783,15.174,12.826,17.727,13.353,17.105,16.396
11/6/15,1824852,1265534,110471473,210.015,210.02,210.01,11.511,12.293,13.793,14.989,16.309,17.053,17.698,13.793,11.511,14.989,12.293,17.698,12.985,17.053,16.309
11/9/15,1353198,705561,131008660,208.055,208.06,208.05,14.491,14.068,14.861,15.769,16.703,17.329,17.852,14.861,14.491,15.769,14.068,17.852,14.325,17.329,16.703
11/10/15,992948,446914,75874602,208.51,208.51,208.51,13.051,13.191,14.429,15.456,16.435,17.099,17.645,14.429,13.051,15.456,13.191,17.645,13.72,17.099,16.435
11/11/15,949401,545069,67845971,207.705,207.71,207.7,13.712,13.87,14.879,15.812,16.704,17.327,17.848,14.879,13.712,15.812,13.87,17.848,14.282,17.327,16.704
11/12/15,1695523,1174330,121315200,204.865,204.86,204.87,16.022,15.584,16.275,16.873,17.502,17.943,18.395,16.275,16.022,16.873,15.584,18.395,15.875,17.943,17.502
11/13/15,2987990,1633593,153577050,202.545,202.55,202.54,17.758,17.106,17.402,17.729,18.086,18.419,18.749,17.402,17.758,17.729,17.106,18.749,17.062,18.419,18.086
11/16/15,1618047,823047,117645231,205.605,205.61,205.6,14.802,15.439,16.146,16.783,17.441,17.934,18.337,16.146,14.802,16.783,15.439,18.337,15.719,17.934,17.441
11/17/15,1460839,792076,121123744,205.385,205.38,205.39,14.971,15.781,16.348,16.909,17.484,17.967,18.428,16.348,14.971,16.909,15.781,18.428,16.009,17.967,17.484
11/18/15,1568588,827794,121342544,208.715,208.72,208.71,12.314,13.862,15.207,16.071,16.9,17.491,17.947,15.207,12.314,16.071,13.862,17.947,14.672,17.491,16.9
11/19/15,1239065,662216,88220465,208.535,208.54,208.53,12.39,13.709,15.48,16.449,17.168,17.733,18.16,15.48,12.39,16.449,13.709,18.16,14.823,17.733,17.168
11/20/15,1668507,1312561,94011519,209.35,209.35,209.35,11.135,12.644,14.849,16.026,16.928,17.552,18.008,14.849,11.135,16.026,12.644,18.008,14.065,17.552,16.928
11/23/15,960632,592534,64931172,209.055,209.06,209.05,12.426,12.718,14.717,15.984,16.912,17.513,17.95,14.717,12.426,15.984,12.718,17.95,14.031,17.513,16.912
11/24/15,1036637,629136,98874365,209.385,209.39,209.38,12.722,12.717,14.81,16.002,17.025,17.649,18.07,14.81,12.722,16.002,12.717,18.07,14.163,17.649,17.025
11/25/15,770424,556520,51980062,209.32,209.32,209.32,12.175,12.019,14.485,15.833,16.942,17.607,18.037,14.485,12.175,15.833,12.019,18.037,13.75,17.607,16.942
11/27/15,628081,402058,37317779,209.52,209.53,209.51,13.306,12.575,14.631,15.871,17.02,17.683,18.136,14.631,13.306,15.871,12.575,18.136,14.021,17.683,17.02
11/30/15,1028055,678063,112822700,208.675,208.68,208.67,14.753,13.385,14.886,16.082,17.148,17.803,18.238,14.886,14.753,16.082,13.385,18.238,14.445,17.803,17.148
12/1/15,1041685,816574,97858418,210.735,210.74,210.73,12.432,12.059,13.982,15.385,16.554,17.292,17.833,13.982,12.432,15.385,12.059,17.833,13.449,17.292,16.554
12/2/15,1086269,831672,108441259,208.49,208.49,208.49,14.514,13.367,14.686,15.854,16.862,17.568,18.005,14.686,14.514,15.854,13.367,18.005,14.316,17.568,16.862
12/3/15,2030374,1230201,166224154,205.61,205.61,205.61,16.728,15.177,15.858,16.684,17.409,17.942,18.365,15.858,16.728,16.684,15.177,18.365,15.601,17.942,17.409
12/4/15,1945254,1549849,192913879,209.63,209.63,209.63,12.284,12.336,14.281,15.626,16.688,17.422,17.91,14.281,12.284,15.626,12.336,17.91,13.657,17.422,16.688
12/7/15,1274899,888579,102027111,208.295,208.3,208.29,14.117,13.299,14.71,15.897,16.842,17.568,18.035,14.71,14.117,15.897,13.299,18.035,14.241,17.568,16.842
12/8/15,1110862,723632,103372367,206.955,206.96,206.95,16.399,14.734,15.69,16.72,17.379,17.989,18.391,15.69,16.399,16.72,14.734,18.391,15.416,17.989,17.379
12/9/15,2005663,1292588,162401537,205.355,205.36,205.35,20.232,16.292,16.465,17.183,17.816,18.32,18.686,16.465,20.232,17.183,16.292,18.686,16.47,18.32,17.816
12/10/15,1276141,752296,116128884,205.83,205.83,205.83,17.856,16.153,16.353,17.188,17.784,18.319,18.685,16.353,17.856,17.188,16.153,18.685,16.305,18.319,17.784
12/11/15,3366728,1895426,211173305,201.85,201.85,201.85,23.968,19.647,18.638,18.871,18.988,19.242,19.361,18.638,23.968,18.871,19.647,19.361,18.993,19.242,18.988
12/14/15,1936823,1284253,182385177,202.995,203,202.99,22.715,18.859,18.001,18.259,18.64,18.974,19.185,18.001,22.715,18.259,18.859,19.185,18.222,18.974,18.64
12/15/15,1548785,1290369,153067719,205.08,205.08,205.08,20.616,17.587,17.049,17.502,18.168,18.569,18.889,17.049,20.616,17.502,17.587,18.889,17.283,18.569,18.168
12/16/15,2120719,1440597,197017008,207.975,207.98,207.97,16.061,14.825,15.431,16.39,17.161,17.803,18.21,15.431,16.061,16.39,14.825,18.21,15.184,17.803,17.161
12/17/15,2278416,2142721,173092476,204.88,204.88,204.88,16.836,16.274,16.582,17.328,17.851,18.337,18.596,16.582,16.836,17.328,16.274,18.596,16.537,18.337,17.851
12/18/15,2941039,2023653,251393535,199.955,199.96,199.95,17.75,17.681,17.967,18.51,18.753,19.044,19.284,17.967,17.75,18.51,17.681,19.284,17.87,19.044,18.753
12/21/15,1272859,802268,99094290,201.66,201.67,201.65,16.472,16.53,17.165,17.891,18.323,18.633,18.906,17.165,16.472,17.891,16.53,18.906,16.987,18.633,18.323
12/22/15,1369210,830410,111026246,203.505,203.51,203.5,14.234,14.726,16.022,17.012,17.636,18.136,18.488,16.022,14.234,17.012,14.726,18.488,15.711,18.136,17.636
12/23/15,1303128,1158814,110987228,206.025,206.03,206.02,12.992,13.925,15.478,16.55,17.177,17.745,18.108,15.478,12.992,16.55,13.925,18.108,15.127,17.745,17.177
12/24/15,692845,494954,48542150,205.565,205.57,205.56,12.994,14.248,15.438,16.595,17.148,17.747,18.143,15.438,12.994,16.595,14.248,18.143,15.243,17.747,17.148
12/28/15,755636,500140,65899939,205.195,205.2,205.19,14.733,14.941,15.742,16.646,17.246,17.786,18.146,15.742,14.733,16.646,14.941,18.146,15.646,17.786,17.246
12/29/15,955753,711634,92640672,207.43,207.44,207.42,13.239,13.924,14.947,16.099,16.827,17.515,17.959,14.947,13.239,16.099,13.924,17.959,14.598,17.515,16.827
12/30/15,939499,631641,63317679,205.935,205.94,205.93,14.182,14.691,15.52,16.468,17.101,17.735,18.17,15.52,14.182,16.468,14.691,18.17,15.316,17.735,17.101
12/31/15,1451549,909475,114877859,203.92,203.92,203.92,16.038,15.616,16.049,16.852,17.294,17.834,18.073,16.049,16.038,16.852,15.616,18.073,15.781,17.834,17.294
1/4/16,1969805,1259854,222353534,200.995,201,200.99,20.106,18.076,17.549,17.959,18.221,18.606,18.848,17.549,20.106,17.959,18.076,18.848,17.547,18.606,18.221
1/5/16,1276448,722214,110845849,201.435,201.44,201.43,18.343,17.227,17.128,17.634,17.927,18.367,18.648,17.128,18.343,17.634,17.227,18.648,16.993,18.367,17.927
1/6/16,1621020,1172328,152112604,198.795,198.8,198.79,19.982,18.69,18.125,18.302,18.303,18.646,18.948,18.125,19.982,18.302,18.69,18.948,18.187,18.646,18.303
1/7/16,3122016,1627422,213436073,194.015,194.02,194.01,24.433,21.953,20.119,19.74,19.351,19.493,19.627,20.119,24.433,19.74,21.953,19.627,20.729,19.493,19.351
1/8/16,2800885,1472382,209817228,191.91,191.9,191.92,25.153,22.849,21.138,20.56,19.878,19.844,19.766,21.138,25.153,20.56,22.849,19.766,21.464,19.844,19.878
1/11/16,1979923,1284377,187941323,192.065,192.07,192.06,22.278,20.911,19.993,19.762,19.381,19.51,19.492,19.993,22.278,19.762,20.911,19.492,19.901,19.51,19.381
1/12/16,1729233,1332398,172330490,193.605,193.6,193.61,20.872,19.889,18.935,19.071,19.078,19.346,19.424,18.935,20.872,19.071,19.889,19.424,18.959,19.346,19.078
1/13/16,2288658,1530984,221168886,188.84,188.84,188.84,23.965,22.207,20.697,20.413,20.041,20.089,20.176,20.697,23.965,20.413,22.207,20.176,20.909,20.089,20.041
1/14/16,2622614,1629091,240795609,191.885,191.89,191.88,22.873,20.978,19.846,19.708,19.449,19.608,19.644,19.846,22.873,19.708,20.978,19.644,19.744,19.608,19.449
1/15/16,3352204,1963573,324846447,187.78,187.79,187.77,26.146,22.922,21.245,20.797,20.251,20.199,20.037,21.245,26.146,20.797,22.922,20.037,21.5,20.199,20.251
1/19/16,1789763,1053537,195244373,188.03,188.04,188.02,27.333,22.434,21.104,20.684,20.204,20.164,20.021,21.104,27.333,20.684,22.434,20.021,21.136,20.164,20.204
1/20/16,3341916,2426507,286547839,185.78,185.78,185.78,29.893,24.028,21.985,21.301,20.696,20.604,20.518,21.985,29.893,21.301,24.028,20.518,22.323,20.604,20.696
1/21/16,1867831,1272044,195772941,186.675,186.67,186.68,27.679,23.338,21.783,21.177,20.695,20.73,20.693,21.783,27.679,21.177,23.338,20.693,21.871,20.73,20.695
1/22/16,2002578,1651620,168319598,190.49,190.49,190.49,21.224,19.597,19.676,19.682,19.637,19.897,19.982,19.676,21.224,19.682,19.597,19.982,19.377,19.897,19.637
1/25/16,1105810,695582,130371686,187.665,187.67,187.66,24.385,21.424,20.826,20.429,20.073,20.162,20.166,20.826,24.385,20.429,21.424,20.166,20.644,20.162,20.073
1/26/16,1002607,761273,141036757,190.175,190.18,190.17,23.047,20.337,19.999,19.782,19.625,19.791,19.926,19.999,23.047,19.782,20.337,19.926,19.746,19.791,19.625
1/27/16,1473656,1233127,185681707,188.125,188.13,188.12,23.377,21.106,20.616,20.203,19.858,19.941,19.933,20.616,23.377,20.203,21.106,19.933,20.427,19.941,19.858
1/28/16,1220302,967057,143798780,189.135,189.14,189.13,22.381,20.4,20.13,19.823,19.567,19.696,19.687,20.13,22.381,19.823,20.4,19.687,19.82,19.696,19.567
1/29/16,2281544,1873797,210529336,193.695,193.7,193.69,18.421,18.21,18.564,18.598,18.647,19.039,19.227,18.564,18.421,18.598,18.21,19.227,17.996,19.039,18.647
2/1/16,1475564,808806,136061564,193.68,193.68,193.68,18.781,18.1,18.596,18.636,18.712,19.055,19.235,18.596,18.781,18.636,18.1,19.235,18.023,19.055,18.712
2/2/16,1852697,1065952,182564890,190.135,190.14,190.13,21.338,19.991,19.998,19.606,19.356,19.554,19.673,19.998,21.338,19.606,19.991,19.673,19.639,19.554,19.356
2/3/16,1794154,1269345,205054934,191.195,191.2,191.19,21.158,19.769,19.845,19.468,19.274,19.548,19.702,19.845,21.158,19.468,19.769,19.702,19.496,19.548,19.274
2/4/16,1220888,908452,139531794,191.56,191.56,191.56,20.984,20.123,20.12,19.815,19.692,19.854,19.934,20.12,20.984,19.815,20.123,19.934,19.69,19.854,19.692
2/5/16,2213634,1440152,180788308,187.95,187.95,187.95,22.923,21.993,21.372,20.772,20.326,20.422,20.386,21.372,22.923,20.772,21.993,20.386,21.225,20.422,20.326
2/8/16,2178772,1212387,191526694,185.39,185.38,185.4,25.965,23.904,22.714,21.783,21.067,21.04,20.983,22.714,25.965,21.783,23.904,20.983,22.8,21.04,21.067
2/9/16,1498922,1166184,184513136,185.38,185.38,185.38,26.488,24.457,22.998,22.009,21.225,21.163,21.019,22.998,26.488,22.009,24.457,21.019,23.086,21.163,21.225
2/10/16,1180129,917198,148214057,185.285,185.29,185.28,25.459,24.432,23.001,22.052,21.326,21.219,21.044,23.001,25.459,22.052,24.432,21.044,22.944,21.219,21.326
2/11/16,1986920,1493245,219058885,182.995,182.96,183.03,27.152,25.931,24.126,22.992,22.069,21.865,21.58,24.126,27.152,22.992,25.931,21.58,24.294,21.865,22.069
2/12/16,1535884,1198735,127632393,186.645,186.65,186.64,22.189,23.013,22.797,22.181,21.625,21.63,21.471,22.797,22.189,22.181,23.013,21.471,22.58,21.63,21.625
2/16/16,1327596,980864,120250668,189.775,189.78,189.77,20.589,21.168,21.568,21.147,20.909,21.061,21,21.568,20.589,21.147,21.168,21,21.184,21.061,20.909
2/17/16,1871830,1059688,136009496,192.875,192.88,192.87,18.979,19.247,20.25,20.156,20.052,20.363,20.482,20.25,18.979,20.156,19.247,20.482,19.749,20.363,20.052
2/18/16,1625164,1255088,102342997,192.05,192.05,192.05,18.529,19.039,19.989,19.932,19.86,20.177,20.299,19.989,18.529,19.932,19.039,20.299,19.406,20.177,19.86
2/19/16,1541717,1058275,114792988,192.02,192.02,192.02,17.361,18.045,19.499,19.523,19.559,19.967,20.155,19.499,17.361,19.523,18.045,20.155,18.829,19.967,19.559
2/22/16,1548692,696700,103640292,194.78,194.79,194.77,17.074,16.804,18.339,18.669,18.96,19.519,19.789,18.339,17.074,18.669,16.804,19.789,17.717,19.519,18.96
2/23/16,1273472,673750,111455289,192.355,192.36,192.35,19.266,18.3,19.225,19.364,19.46,19.9,20.085,19.225,19.266,19.364,18.3,20.085,18.779,19.9,19.46
2/24/16,1903395,1030704,150812152,193.205,193.21,193.2,19.419,18.269,18.977,19.125,19.309,19.752,19.955,18.977,19.419,19.125,18.269,19.955,18.64,19.752,19.309
2/25/16,1396736,1133504,110728317,195.535,195.53,195.54,17.001,16.617,17.929,18.347,18.743,19.26,19.6,17.929,17.001,18.347,16.617,19.6,17.502,19.26,18.743
2/26/16,1832921,1266780,129833663,195.135,195.14,195.13,17.68,17.273,18.345,18.607,18.951,19.459,19.75,18.345,17.68,18.607,17.273,19.75,18.074,19.459,18.951
2/29/16,1488174,937302,125918102,193.475,193.49,193.46,19.497,17.978,18.729,18.874,19.087,19.587,19.826,18.729,19.497,18.874,17.978,19.826,18.599,19.587,19.087
3/1/16,1623593,1179055,141799687,198.165,198.16,198.17,15.675,15.272,16.769,17.363,18.019,18.742,19.197,16.769,15.675,17.363,15.272,19.197,16.443,18.742,18.019
3/2/16,1462079,772419,102414960,199.005,199,199.01,14.688,14.831,16.336,17.085,17.803,18.558,19.018,16.336,14.688,17.085,14.831,19.018,15.993,18.558,17.803
3/3/16,1804797,1021375,95172197,199.77,199.77,199.77,14.928,14.677,16.127,16.835,17.557,18.349,18.764,16.127,14.928,16.835,14.677,18.764,15.77,18.349,17.557
3/4/16,2226006,1357335,129293601,200.385,200.39,200.38,14.779,14.629,16.14,16.803,17.454,18.216,18.665,16.14,14.779,16.803,14.629,18.665,15.768,18.216,17.454
