,date,jobs,isPartial,delta
5073,2015-08-27 03:00:00,88,False,-0.03296703296703297
5074,2015-08-27 04:00:00,86,False,-0.022727272727272728
5075,2015-08-27 05:00:00,82,False,-0.046511627906976744
5076,2015-08-27 06:00:00,78,False,-0.04878048780487805
5077,2015-08-27 07:00:00,73,False,-0.0641025641025641
5078,2015-08-27 08:00:00,73,False,0.0
5079,2015-08-27 09:00:00,75,False,0.0273972602739726
5080,2015-08-27 10:00:00,75,False,0.0
5081,2015-08-27 11:00:00,74,False,-0.013333333333333334
5082,2015-08-27 12:00:00,75,False,0.013513513513513514
5083,2015-08-27 13:00:00,78,False,0.04
5084,2015-08-27 14:00:00,84,False,0.07692307692307693
5085,2015-08-27 15:00:00,87,False,0.03571428571428571
5086,2015-08-27 16:00:00,89,False,0.022988505747126436
5087,2015-08-27 17:00:00,90,False,0.011235955056179775
5088,2015-08-27 18:00:00,89,False,-0.011111111111111112
5089,2015-08-27 19:00:00,89,False,0.0
5090,2015-08-27 20:00:00,89,False,0.0
5091,2015-08-27 21:00:00,89,False,0.0
5092,2015-08-27 22:00:00,87,False,-0.02247191011235955
5093,2015-08-27 23:00:00,87,False,0.0
5094,2015-08-28 00:00:00,87,False,0.0
5095,2015-08-28 01:00:00,85,False,-0.022988505747126436
5096,2015-08-28 02:00:00,85,False,0.0
5097,2015-08-28 03:00:00,82,False,-0.03529411764705882
5098,2015-08-28 04:00:00,80,False,-0.024390243902439025
5099,2015-08-28 05:00:00,75,False,-0.0625
5100,2015-08-28 06:00:00,69,False,-0.08
5101,2015-08-28 07:00:00,65,False,-0.057971014492753624
5102,2015-08-28 08:00:00,65,False,0.0
5103,2015-08-28 09:00:00,67,False,0.03076923076923077
5104,2015-08-28 10:00:00,66,False,-0.014925373134328358
5105,2015-08-28 11:00:00,64,False,-0.030303030303030304
5106,2015-08-28 12:00:00,67,False,0.046875
5107,2015-08-28 13:00:00,70,False,0.04477611940298507
5108,2015-08-28 14:00:00,73,False,0.04285714285714286
5109,2015-08-28 15:00:00,76,False,0.0410958904109589
5110,2015-08-28 16:00:00,78,False,0.02631578947368421
5111,2015-08-28 17:00:00,80,False,0.02564102564102564
5112,2015-08-28 18:00:00,79,False,-0.0125
5113,2015-08-28 19:00:00,77,False,-0.02531645569620253
5114,2015-08-28 20:00:00,76,False,-0.012987012987012988
5115,2015-08-28 21:00:00,76,False,0.0
5116,2015-08-28 22:00:00,73,False,-0.039473684210526314
5117,2015-08-28 23:00:00,71,False,-0.0273972602739726
5118,2015-08-29 00:00:00,69,False,-0.028169014084507043
5119,2015-08-29 01:00:00,69,False,0.0
5120,2015-08-29 02:00:00,69,False,0.0
5121,2015-08-29 03:00:00,68,False,-0.014492753623188406
5122,2015-08-29 04:00:00,67,False,-0.014705882352941176
5123,2015-08-29 05:00:00,64,False,-0.04477611940298507
5124,2015-08-29 06:00:00,60,False,-0.0625
5125,2015-08-29 07:00:00,59,False,-0.016666666666666666
5126,2015-08-29 08:00:00,55,False,-0.06779661016949153
5127,2015-08-29 09:00:00,52,False,-0.05454545454545454
5128,2015-08-29 10:00:00,53,False,0.019230769230769232
5129,2015-08-29 11:00:00,51,False,-0.03773584905660377
5130,2015-08-29 12:00:00,52,False,0.0196078431372549
5131,2015-08-29 13:00:00,54,False,0.038461538461538464
5132,2015-08-29 14:00:00,56,False,0.037037037037037035
5133,2015-08-29 15:00:00,57,False,0.017857142857142856
5134,2015-08-29 16:00:00,59,False,0.03508771929824561
5135,2015-08-29 17:00:00,60,False,0.01694915254237288
5136,2015-08-29 18:00:00,59,False,-0.016666666666666666
5137,2015-08-29 19:00:00,58,False,-0.01694915254237288
5138,2015-08-29 20:00:00,60,False,0.034482758620689655
5139,2015-08-29 21:00:00,62,False,0.03333333333333333
5140,2015-08-29 22:00:00,61,False,-0.016129032258064516
5141,2015-08-29 23:00:00,61,False,0.0
5142,2015-08-30 00:00:00,62,False,0.01639344262295082
5143,2015-08-30 01:00:00,64,False,0.03225806451612903
5144,2015-08-30 02:00:00,65,False,0.015625
5145,2015-08-30 03:00:00,66,False,0.015384615384615385
5146,2015-08-30 04:00:00,65,False,-0.015151515151515152
5147,2015-08-30 05:00:00,62,False,-0.046153846153846156
5148,2015-08-30 06:00:00,59,False,-0.04838709677419355
5149,2015-08-30 07:00:00,58,False,-0.01694915254237288
5150,2015-08-30 08:00:00,55,False,-0.05172413793103448
5151,2015-08-30 09:00:00,55,False,0.0
5152,2015-08-30 10:00:00,56,False,0.01818181818181818
5153,2015-08-30 11:00:00,55,False,-0.017857142857142856
5154,2015-08-30 12:00:00,56,False,0.01818181818181818
5155,2015-08-30 13:00:00,58,False,0.03571428571428571
5156,2015-08-30 14:00:00,60,False,0.034482758620689655
5157,2015-08-30 15:00:00,63,False,0.05
5158,2015-08-30 16:00:00,65,False,0.031746031746031744
5159,2015-08-30 17:00:00,67,False,0.03076923076923077
5160,2015-08-30 18:00:00,68,False,0.014925373134328358
5161,2015-08-30 19:00:00,68,False,0.0
5162,2015-08-30 20:00:00,70,False,0.029411764705882353
5163,2015-08-30 21:00:00,75,False,0.07142857142857142
5164,2015-08-30 22:00:00,77,False,0.02666666666666667
5165,2015-08-30 23:00:00,80,False,0.03896103896103896
5166,2015-08-31 00:00:00,85,False,0.0625
5167,2015-08-31 01:00:00,84,False,-0.011764705882352941
5168,2015-08-31 02:00:00,85,False,0.011904761904761904
5169,2015-08-31 03:00:00,85,False,0.0
5170,2015-08-31 04:00:00,84,False,-0.011764705882352941
5171,2015-08-31 05:00:00,81,False,-0.03571428571428571
5172,2015-08-31 06:00:00,76,False,-0.06172839506172839
5173,2015-08-31 07:00:00,72,False,-0.05263157894736842
5174,2015-08-31 08:00:00,72,False,0.0
5175,2015-08-31 09:00:00,73,False,0.013888888888888888
5176,2015-08-31 10:00:00,73,False,0.0
5177,2015-08-31 11:00:00,71,False,-0.0273972602739726
5178,2015-08-31 12:00:00,74,False,0.04225352112676056
5179,2015-08-31 13:00:00,77,False,0.04054054054054054
5180,2015-08-31 14:00:00,83,False,0.07792207792207792
5181,2015-08-31 15:00:00,90,False,0.08433734939759036
5182,2015-08-31 16:00:00,93,False,0.03333333333333333
5183,2015-08-31 17:00:00,98,False,0.053763440860215055
5184,2015-08-31 18:00:00,97,False,-0.01020408163265306
5185,2015-08-31 19:00:00,94,False,-0.030927835051546393
5186,2015-08-31 20:00:00,95,False,0.010638297872340425
5187,2015-08-31 21:00:00,96,False,0.010526315789473684
5188,2015-08-31 22:00:00,94,False,-0.020833333333333332
5189,2015-08-31 23:00:00,94,False,0.0
5190,2015-09-01 00:00:00,94,False,0.0
5191,2015-09-01 01:00:00,95,False,0.010638297872340425
5192,2015-09-01 02:00:00,96,False,0.010526315789473684
5193,2015-09-01 03:00:00,92,False,-0.041666666666666664
5194,2015-09-01 04:00:00,90,False,-0.021739130434782608
5195,2015-09-01 05:00:00,86,False,-0.044444444444444446
5196,2015-09-01 06:00:00,82,False,-0.046511627906976744
5197,2015-09-01 07:00:00,78,False,-0.04878048780487805
5198,2015-09-01 08:00:00,78,False,0.0
5199,2015-09-01 09:00:00,80,False,0.02564102564102564
5200,2015-09-01 10:00:00,81,False,0.0125
5201,2015-09-01 11:00:00,79,False,-0.024691358024691357
5202,2015-09-01 12:00:00,82,False,0.0379746835443038
5203,2015-09-01 13:00:00,84,False,0.024390243902439025
5204,2015-09-01 14:00:00,88,False,0.047619047619047616
5205,2015-09-01 15:00:00,93,False,0.056818181818181816
5206,2015-09-01 16:00:00,96,False,0.03225806451612903
5207,2015-09-01 17:00:00,99,False,0.03125
5208,2015-09-01 18:00:00,98,False,-0.010101010101010102
5209,2015-09-01 19:00:00,98,False,0.0
5210,2015-09-01 20:00:00,100,False,0.02040816326530612
5211,2015-09-01 21:00:00,99,False,-0.01
5212,2015-09-01 22:00:00,95,False,-0.04040404040404041
5213,2015-09-01 23:00:00,94,False,-0.010526315789473684
5214,2015-09-02 00:00:00,93,False,-0.010638297872340425
5215,2015-09-02 01:00:00,94,False,0.010752688172043012
5216,2015-09-02 02:00:00,95,False,0.010638297872340425
5217,2015-09-02 03:00:00,92,False,-0.031578947368421054
5218,2015-09-02 04:00:00,89,False,-0.03260869565217391
5219,2015-09-02 05:00:00,87,False,-0.02247191011235955
5220,2015-09-02 06:00:00,83,False,-0.04597701149425287
5221,2015-09-02 07:00:00,80,False,-0.03614457831325301
5222,2015-09-02 08:00:00,81,False,0.0125
5223,2015-09-02 09:00:00,83,False,0.024691358024691357
5224,2015-09-02 10:00:00,83,False,0.0
5225,2015-09-02 11:00:00,80,False,-0.03614457831325301
5226,2015-09-02 12:00:00,81,False,0.0125
5227,2015-09-02 13:00:00,83,False,0.024691358024691357
5228,2015-09-02 14:00:00,88,False,0.060240963855421686
5229,2015-09-02 15:00:00,93,False,0.056818181818181816
5230,2015-09-02 16:00:00,95,False,0.021505376344086023
5231,2015-09-02 17:00:00,98,False,0.031578947368421054
5232,2015-09-02 18:00:00,98,False,0.0
5233,2015-09-02 19:00:00,96,False,-0.02040816326530612
5234,2015-09-02 20:00:00,98,False,0.020833333333333332
5235,2015-09-02 21:00:00,98,False,0.0
5236,2015-09-02 22:00:00,94,False,-0.04081632653061224
5237,2015-09-02 23:00:00,93,False,-0.010638297872340425
5238,2015-09-03 00:00:00,90,False,-0.03225806451612903
5239,2015-09-03 00:00:00,86,False,-0.044444444444444446
5240,2015-09-03 01:00:00,88,False,0.023255813953488372
5241,2015-09-03 02:00:00,88,False,0.0
5242,2015-09-03 03:00:00,86,False,-0.022727272727272728
5243,2015-09-03 04:00:00,84,False,-0.023255813953488372
5244,2015-09-03 05:00:00,80,False,-0.047619047619047616
5245,2015-09-03 06:00:00,76,False,-0.05
5246,2015-09-03 07:00:00,74,False,-0.02631578947368421
5247,2015-09-03 08:00:00,76,False,0.02702702702702703
5248,2015-09-03 09:00:00,78,False,0.02631578947368421
5249,2015-09-03 10:00:00,77,False,-0.01282051282051282
5250,2015-09-03 11:00:00,75,False,-0.025974025974025976
5251,2015-09-03 12:00:00,75,False,0.0
5252,2015-09-03 13:00:00,78,False,0.04
5253,2015-09-03 14:00:00,80,False,0.02564102564102564
5254,2015-09-03 15:00:00,84,False,0.05
5255,2015-09-03 16:00:00,85,False,0.011904761904761904
5256,2015-09-03 17:00:00,87,False,0.023529411764705882
5257,2015-09-03 18:00:00,86,False,-0.011494252873563218
5258,2015-09-03 19:00:00,87,False,0.011627906976744186
5259,2015-09-03 20:00:00,86,False,-0.011494252873563218
5260,2015-09-03 21:00:00,87,False,0.011627906976744186
5261,2015-09-03 22:00:00,83,False,-0.04597701149425287
5262,2015-09-03 23:00:00,81,False,-0.024096385542168676
5263,2015-09-04 00:00:00,78,False,-0.037037037037037035
5264,2015-09-04 01:00:00,80,False,0.02564102564102564
5265,2015-09-04 02:00:00,80,False,0.0
5266,2015-09-04 03:00:00,79,False,-0.0125
5267,2015-09-04 04:00:00,77,False,-0.02531645569620253
5268,2015-09-04 05:00:00,74,False,-0.03896103896103896
5269,2015-09-04 06:00:00,69,False,-0.06756756756756757
5270,2015-09-04 07:00:00,66,False,-0.043478260869565216
5271,2015-09-04 08:00:00,67,False,0.015151515151515152
5272,2015-09-04 09:00:00,70,False,0.04477611940298507
5273,2015-09-04 10:00:00,71,False,0.014285714285714285
5274,2015-09-04 11:00:00,67,False,-0.056338028169014086
5275,2015-09-04 12:00:00,70,False,0.04477611940298507
5276,2015-09-04 13:00:00,71,False,0.014285714285714285
5277,2015-09-04 14:00:00,73,False,0.028169014084507043
5278,2015-09-04 15:00:00,76,False,0.0410958904109589
5279,2015-09-04 16:00:00,75,False,-0.013157894736842105
5280,2015-09-04 17:00:00,76,False,0.013333333333333334
5281,2015-09-04 18:00:00,73,False,-0.039473684210526314
5282,2015-09-04 19:00:00,73,False,0.0
5283,2015-09-04 20:00:00,72,False,-0.0136986301369863
5284,2015-09-04 21:00:00,72,False,0.0
5285,2015-09-04 22:00:00,70,False,-0.027777777777777776
5286,2015-09-04 23:00:00,66,False,-0.05714285714285714
5287,2015-09-05 00:00:00,65,False,-0.015151515151515152
5288,2015-09-05 01:00:00,65,False,0.0
5289,2015-09-05 02:00:00,67,False,0.03076923076923077
5290,2015-09-05 03:00:00,64,False,-0.04477611940298507
5291,2015-09-05 04:00:00,65,False,0.015625
5292,2015-09-05 05:00:00,64,False,-0.015384615384615385
5293,2015-09-05 06:00:00,63,False,-0.015625
5294,2015-09-05 07:00:00,60,False,-0.047619047619047616
5295,2015-09-05 08:00:00,57,False,-0.05
5296,2015-09-05 09:00:00,55,False,-0.03508771929824561
5297,2015-09-05 10:00:00,56,False,0.01818181818181818
5298,2015-09-05 11:00:00,55,False,-0.017857142857142856
5299,2015-09-05 12:00:00,54,False,-0.01818181818181818
5300,2015-09-05 13:00:00,54,False,0.0
5301,2015-09-05 14:00:00,55,False,0.018518518518518517
5302,2015-09-05 15:00:00,57,False,0.03636363636363636
5303,2015-09-05 16:00:00,58,False,0.017543859649122806
5304,2015-09-05 17:00:00,58,False,0.0
5305,2015-09-05 18:00:00,56,False,-0.034482758620689655
5306,2015-09-05 19:00:00,56,False,0.0
5307,2015-09-05 20:00:00,57,False,0.017857142857142856
5308,2015-09-05 21:00:00,60,False,0.05263157894736842
5309,2015-09-05 22:00:00,60,False,0.0
5310,2015-09-05 23:00:00,57,False,-0.05
5311,2015-09-06 00:00:00,56,False,-0.017543859649122806
5312,2015-09-06 01:00:00,58,False,0.03571428571428571
5313,2015-09-06 02:00:00,60,False,0.034482758620689655
5314,2015-09-06 03:00:00,60,False,0.0
5315,2015-09-06 04:00:00,61,False,0.016666666666666666
5316,2015-09-06 05:00:00,61,False,0.0
5317,2015-09-06 06:00:00,59,False,-0.03278688524590164
5318,2015-09-06 07:00:00,56,False,-0.05084745762711865
5319,2015-09-06 08:00:00,55,False,-0.017857142857142856
5320,2015-09-06 09:00:00,55,False,0.0
5321,2015-09-06 10:00:00,55,False,0.0
5322,2015-09-06 11:00:00,56,False,0.01818181818181818
5323,2015-09-06 12:00:00,56,False,0.0
5324,2015-09-06 13:00:00,57,False,0.017857142857142856
5325,2015-09-06 14:00:00,59,False,0.03508771929824561
5326,2015-09-06 15:00:00,61,False,0.03389830508474576
5327,2015-09-06 16:00:00,63,False,0.03278688524590164
5328,2015-09-06 17:00:00,64,False,0.015873015873015872
5329,2015-09-06 18:00:00,67,False,0.046875
5330,2015-09-06 19:00:00,68,False,0.014925373134328358
5331,2015-09-06 20:00:00,71,False,0.04411764705882353
5332,2015-09-06 21:00:00,72,False,0.014084507042253521
5333,2015-09-06 22:00:00,72,False,0.0
5334,2015-09-06 23:00:00,72,False,0.0
5335,2015-09-07 00:00:00,71,False,-0.013888888888888888
5336,2015-09-07 01:00:00,73,False,0.028169014084507043
5337,2015-09-07 02:00:00,75,False,0.0273972602739726
5338,2015-09-07 03:00:00,78,False,0.04
5339,2015-09-07 04:00:00,78,False,0.0
5340,2015-09-07 05:00:00,78,False,0.0
5341,2015-09-07 06:00:00,78,False,0.0
5342,2015-09-07 07:00:00,75,False,-0.038461538461538464
5343,2015-09-07 08:00:00,80,False,0.06666666666666667
5344,2015-09-07 09:00:00,84,False,0.05
5345,2015-09-07 10:00:00,83,False,-0.011904761904761904
5346,2015-09-07 11:00:00,80,False,-0.03614457831325301
5347,2015-09-07 12:00:00,78,False,-0.025
5348,2015-09-07 13:00:00,76,False,-0.02564102564102564
5349,2015-09-07 14:00:00,75,False,-0.013157894736842105
5350,2015-09-07 15:00:00,77,False,0.02666666666666667
5351,2015-09-07 16:00:00,80,False,0.03896103896103896
5352,2015-09-07 17:00:00,81,False,0.0125
5353,2015-09-07 18:00:00,80,False,-0.012345679012345678
5354,2015-09-07 19:00:00,81,False,0.0125
5355,2015-09-07 20:00:00,84,False,0.037037037037037035
5356,2015-09-07 21:00:00,84,False,0.0
5357,2015-09-07 22:00:00,82,False,-0.023809523809523808
5358,2015-09-07 23:00:00,81,False,-0.012195121951219513
5359,2015-09-08 00:00:00,80,False,-0.012345679012345678
5360,2015-09-08 01:00:00,82,False,0.025
5361,2015-09-08 02:00:00,87,False,0.06097560975609756
5362,2015-09-08 03:00:00,84,False,-0.034482758620689655
5363,2015-09-08 04:00:00,85,False,0.011904761904761904
5364,2015-09-08 05:00:00,82,False,-0.03529411764705882
5365,2015-09-08 06:00:00,81,False,-0.012195121951219513
5366,2015-09-08 07:00:00,78,False,-0.037037037037037035
5367,2015-09-08 08:00:00,80,False,0.02564102564102564
5368,2015-09-08 09:00:00,83,False,0.0375
5369,2015-09-08 10:00:00,83,False,0.0
5370,2015-09-08 11:00:00,80,False,-0.03614457831325301
5371,2015-09-08 12:00:00,81,False,0.0125
5372,2015-09-08 13:00:00,83,False,0.024691358024691357
5373,2015-09-08 14:00:00,88,False,0.060240963855421686
5374,2015-09-08 15:00:00,93,False,0.056818181818181816
5375,2015-09-08 16:00:00,95,False,0.021505376344086023
5376,2015-09-08 17:00:00,98,False,0.031578947368421054
5377,2015-09-08 18:00:00,98,False,0.0
5378,2015-09-08 19:00:00,99,False,0.01020408163265306
5379,2015-09-08 20:00:00,100,False,0.010101010101010102
5380,2015-09-08 21:00:00,100,False,0.0
5381,2015-09-08 22:00:00,95,False,-0.05
5382,2015-09-08 23:00:00,94,False,-0.010526315789473684
5383,2015-09-09 00:00:00,92,False,-0.02127659574468085
5384,2015-09-09 01:00:00,94,False,0.021739130434782608
5385,2015-09-09 02:00:00,90,False,-0.0425531914893617
5386,2015-09-09 03:00:00,89,False,-0.011111111111111112
5387,2015-09-09 04:00:00,88,False,-0.011235955056179775
5388,2015-09-09 05:00:00,82,False,-0.06818181818181818
5389,2015-09-09 06:00:00,79,False,-0.036585365853658534
5390,2015-09-09 07:00:00,76,False,-0.0379746835443038
5391,2015-09-09 08:00:00,77,False,0.013157894736842105
5392,2015-09-09 09:00:00,80,False,0.03896103896103896
5393,2015-09-09 10:00:00,81,False,0.0125
5394,2015-09-09 11:00:00,78,False,-0.037037037037037035
5395,2015-09-09 12:00:00,78,False,0.0
5396,2015-09-09 13:00:00,82,False,0.05128205128205128
5397,2015-09-09 14:00:00,86,False,0.04878048780487805
5398,2015-09-09 15:00:00,91,False,0.05813953488372093
5399,2015-09-09 16:00:00,93,False,0.02197802197802198
5400,2015-09-09 17:00:00,96,False,0.03225806451612903
5401,2015-09-09 18:00:00,95,False,-0.010416666666666666
5402,2015-09-09 19:00:00,94,False,-0.010526315789473684
5403,2015-09-09 20:00:00,95,False,0.010638297872340425
5404,2015-09-09 21:00:00,97,False,0.021052631578947368
5405,2015-09-09 22:00:00,93,False,-0.041237113402061855
5406,2015-09-09 23:00:00,91,False,-0.021505376344086023
5407,2015-09-10 00:00:00,88,False,-0.03296703296703297
5408,2015-09-10 00:00:00,86,False,-0.022727272727272728
5409,2015-09-10 01:00:00,88,False,0.023255813953488372
5410,2015-09-10 02:00:00,90,False,0.022727272727272728
5411,2015-09-10 03:00:00,84,False,-0.06666666666666667
5412,2015-09-10 04:00:00,83,False,-0.011904761904761904
5413,2015-09-10 05:00:00,79,False,-0.04819277108433735
5414,2015-09-10 06:00:00,75,False,-0.05063291139240506
5415,2015-09-10 07:00:00,72,False,-0.04
5416,2015-09-10 08:00:00,74,False,0.027777777777777776
5417,2015-09-10 09:00:00,76,False,0.02702702702702703
5418,2015-09-10 10:00:00,76,False,0.0
5419,2015-09-10 11:00:00,73,False,-0.039473684210526314
5420,2015-09-10 12:00:00,74,False,0.0136986301369863
5421,2015-09-10 13:00:00,76,False,0.02702702702702703
5422,2015-09-10 14:00:00,79,False,0.039473684210526314
5423,2015-09-10 15:00:00,84,False,0.06329113924050633
5424,2015-09-10 16:00:00,86,False,0.023809523809523808
5425,2015-09-10 17:00:00,88,False,0.023255813953488372
5426,2015-09-10 18:00:00,86,False,-0.022727272727272728
5427,2015-09-10 19:00:00,86,False,0.0
5428,2015-09-10 20:00:00,88,False,0.023255813953488372
5429,2015-09-10 21:00:00,88,False,0.0
5430,2015-09-10 22:00:00,84,False,-0.045454545454545456
5431,2015-09-10 23:00:00,81,False,-0.03571428571428571
5432,2015-09-11 00:00:00,93,False,0.14814814814814814
5433,2015-09-11 01:00:00,81,False,-0.12903225806451613
5434,2015-09-11 02:00:00,81,False,0.0
5435,2015-09-11 03:00:00,79,False,-0.024691358024691357
5436,2015-09-11 04:00:00,78,False,-0.012658227848101266
5437,2015-09-11 05:00:00,74,False,-0.05128205128205128
5438,2015-09-11 06:00:00,69,False,-0.06756756756756757
5439,2015-09-11 07:00:00,65,False,-0.057971014492753624
5440,2015-09-11 08:00:00,67,False,0.03076923076923077
5441,2015-09-11 09:00:00,69,False,0.029850746268656716
5442,2015-09-11 10:00:00,68,False,-0.014492753623188406
5443,2015-09-11 11:00:00,65,False,-0.04411764705882353
5444,2015-09-11 12:00:00,66,False,0.015384615384615385
5445,2015-09-11 13:00:00,69,False,0.045454545454545456
5446,2015-09-11 14:00:00,72,False,0.043478260869565216
5447,2015-09-11 15:00:00,74,False,0.027777777777777776
5448,2015-09-11 16:00:00,75,False,0.013513513513513514
5449,2015-09-11 17:00:00,75,False,0.0
5450,2015-09-11 18:00:00,73,False,-0.02666666666666667
5451,2015-09-11 19:00:00,72,False,-0.0136986301369863
5452,2015-09-11 20:00:00,71,False,-0.013888888888888888
5453,2015-09-11 21:00:00,71,False,0.0
5454,2015-09-11 22:00:00,69,False,-0.028169014084507043
5455,2015-09-11 23:00:00,65,False,-0.057971014492753624
5456,2015-09-12 00:00:00,64,False,-0.015384615384615385
5457,2015-09-12 01:00:00,63,False,-0.015625
5458,2015-09-12 02:00:00,66,False,0.047619047619047616
5459,2015-09-12 03:00:00,66,False,0.0
5460,2015-09-12 04:00:00,66,False,0.0
5461,2015-09-12 05:00:00,64,False,-0.030303030303030304
5462,2015-09-12 06:00:00,62,False,-0.03125
5463,2015-09-12 07:00:00,58,False,-0.06451612903225806
5464,2015-09-12 08:00:00,56,False,-0.034482758620689655
5465,2015-09-12 09:00:00,56,False,0.0
5466,2015-09-12 10:00:00,53,False,-0.05357142857142857
5467,2015-09-12 11:00:00,51,False,-0.03773584905660377
5468,2015-09-12 12:00:00,51,False,0.0
5469,2015-09-12 13:00:00,52,False,0.0196078431372549
5470,2015-09-12 14:00:00,54,False,0.038461538461538464
5471,2015-09-12 15:00:00,55,False,0.018518518518518517
5472,2015-09-12 16:00:00,56,False,0.01818181818181818
5473,2015-09-12 17:00:00,55,False,-0.017857142857142856
5474,2015-09-12 18:00:00,55,False,0.0
5475,2015-09-12 19:00:00,55,False,0.0
5476,2015-09-12 20:00:00,56,False,0.01818181818181818
5477,2015-09-12 21:00:00,59,False,0.05357142857142857
5478,2015-09-12 22:00:00,58,False,-0.01694915254237288
5479,2015-09-12 23:00:00,56,False,-0.034482758620689655
5480,2015-09-13 00:00:00,57,False,0.017857142857142856
5481,2015-09-13 01:00:00,59,False,0.03508771929824561
5482,2015-09-13 02:00:00,59,False,0.0
5483,2015-09-13 03:00:00,60,False,0.01694915254237288
5484,2015-09-13 04:00:00,61,False,0.016666666666666666
5485,2015-09-13 05:00:00,60,False,-0.01639344262295082
5486,2015-09-13 06:00:00,56,False,-0.06666666666666667
5487,2015-09-13 07:00:00,54,False,-0.03571428571428571
5488,2015-09-13 08:00:00,52,False,-0.037037037037037035
5489,2015-09-13 09:00:00,51,False,-0.019230769230769232
5490,2015-09-13 10:00:00,53,False,0.0392156862745098
5491,2015-09-13 11:00:00,53,False,0.0
5492,2015-09-13 12:00:00,54,False,0.018867924528301886
5493,2015-09-13 13:00:00,56,False,0.037037037037037035
5494,2015-09-13 14:00:00,58,False,0.03571428571428571
5495,2015-09-13 15:00:00,61,False,0.05172413793103448
5496,2015-09-13 16:00:00,61,False,0.0
5497,2015-09-13 17:00:00,67,False,0.09836065573770492
5498,2015-09-13 18:00:00,64,False,-0.04477611940298507
5499,2015-09-13 19:00:00,72,False,0.125
5500,2015-09-13 20:00:00,76,False,0.05555555555555555
5501,2015-09-13 21:00:00,75,False,-0.013157894736842105
5502,2015-09-13 22:00:00,78,False,0.04
5503,2015-09-13 23:00:00,77,False,-0.01282051282051282
5504,2015-09-14 00:00:00,79,False,0.025974025974025976
5505,2015-09-14 01:00:00,95,False,0.20253164556962025
5506,2015-09-14 02:00:00,85,False,-0.10526315789473684
5507,2015-09-14 03:00:00,82,False,-0.03529411764705882
5508,2015-09-14 04:00:00,83,False,0.012195121951219513
5509,2015-09-14 05:00:00,79,False,-0.04819277108433735
5510,2015-09-14 06:00:00,76,False,-0.0379746835443038
5511,2015-09-14 07:00:00,73,False,-0.039473684210526314
5512,2015-09-14 08:00:00,78,False,0.0684931506849315
5513,2015-09-14 09:00:00,82,False,0.05128205128205128
5514,2015-09-14 10:00:00,83,False,0.012195121951219513
5515,2015-09-14 11:00:00,80,False,-0.03614457831325301
5516,2015-09-14 12:00:00,81,False,0.0125
5517,2015-09-14 13:00:00,83,False,0.024691358024691357
5518,2015-09-14 14:00:00,86,False,0.03614457831325301
5519,2015-09-14 15:00:00,91,False,0.05813953488372093
5520,2015-09-14 16:00:00,94,False,0.03296703296703297
5521,2015-09-14 17:00:00,96,False,0.02127659574468085
5522,2015-09-14 18:00:00,96,False,0.0
5523,2015-09-14 19:00:00,96,False,0.0
5524,2015-09-14 20:00:00,98,False,0.020833333333333332
5525,2015-09-14 21:00:00,98,False,0.0
5526,2015-09-14 22:00:00,93,False,-0.05102040816326531
5527,2015-09-14 23:00:00,92,False,-0.010752688172043012
5528,2015-09-15 00:00:00,91,False,-0.010869565217391304
5529,2015-09-15 01:00:00,91,False,0.0
5530,2015-09-15 02:00:00,100,False,0.0989010989010989
5531,2015-09-15 03:00:00,88,False,-0.12
5532,2015-09-15 04:00:00,85,False,-0.03409090909090909
5533,2015-09-15 05:00:00,81,False,-0.047058823529411764
5534,2015-09-15 06:00:00,77,False,-0.04938271604938271
5535,2015-09-15 07:00:00,75,False,-0.025974025974025976
5536,2015-09-15 08:00:00,78,False,0.04
5537,2015-09-15 09:00:00,80,False,0.02564102564102564
5538,2015-09-15 10:00:00,80,False,0.0
5539,2015-09-15 11:00:00,77,False,-0.0375
5540,2015-09-15 12:00:00,79,False,0.025974025974025976
5541,2015-09-15 13:00:00,81,False,0.02531645569620253
5542,2015-09-15 14:00:00,83,False,0.024691358024691357
5543,2015-09-15 15:00:00,88,False,0.060240963855421686
5544,2015-09-15 16:00:00,91,False,0.03409090909090909
5545,2015-09-15 17:00:00,92,False,0.01098901098901099
5546,2015-09-15 18:00:00,89,False,-0.03260869565217391
5547,2015-09-15 19:00:00,91,False,0.02247191011235955
5548,2015-09-15 20:00:00,93,False,0.02197802197802198
5549,2015-09-15 21:00:00,95,False,0.021505376344086023
5550,2015-09-15 22:00:00,92,False,-0.031578947368421054
5551,2015-09-15 23:00:00,92,False,0.0
5552,2015-09-16 00:00:00,90,False,-0.021739130434782608
5553,2015-09-16 01:00:00,95,False,0.05555555555555555
5554,2015-09-16 02:00:00,92,False,-0.031578947368421054
5555,2015-09-16 03:00:00,88,False,-0.043478260869565216
5556,2015-09-16 04:00:00,84,False,-0.045454545454545456
5557,2015-09-16 05:00:00,79,False,-0.05952380952380952
5558,2015-09-16 06:00:00,75,False,-0.05063291139240506
5559,2015-09-16 07:00:00,71,False,-0.05333333333333334
5560,2015-09-16 08:00:00,72,False,0.014084507042253521
5561,2015-09-16 09:00:00,76,False,0.05555555555555555
5562,2015-09-16 10:00:00,76,False,0.0
5563,2015-09-16 11:00:00,73,False,-0.039473684210526314
5564,2015-09-16 12:00:00,75,False,0.0273972602739726
5565,2015-09-16 13:00:00,77,False,0.02666666666666667
5566,2015-09-16 14:00:00,81,False,0.05194805194805195
