,date,sports,isPartial,delta
8188,2015-12-06 04:00:00,81,False,-0.03571428571428571
8189,2015-12-06 05:00:00,66,False,-0.18518518518518517
8190,2015-12-06 06:00:00,54,False,-0.18181818181818182
8191,2015-12-06 07:00:00,48,False,-0.1111111111111111
8192,2015-12-06 08:00:00,49,False,0.020833333333333332
8193,2015-12-06 09:00:00,50,False,0.02040816326530612
8194,2015-12-06 10:00:00,49,False,-0.02
8195,2015-12-06 11:00:00,49,False,0.0
8196,2015-12-06 12:00:00,54,False,0.10204081632653061
8197,2015-12-06 13:00:00,60,False,0.1111111111111111
8198,2015-12-06 14:00:00,67,False,0.11666666666666667
8199,2015-12-06 15:00:00,76,False,0.13432835820895522
8200,2015-12-06 16:00:00,82,False,0.07894736842105263
8201,2015-12-06 17:00:00,87,False,0.06097560975609756
8202,2015-12-06 18:00:00,90,False,0.034482758620689655
8203,2015-12-06 19:00:00,85,False,-0.05555555555555555
8204,2015-12-06 20:00:00,88,False,0.03529411764705882
8205,2015-12-06 21:00:00,100,False,0.13636363636363635
8206,2015-12-06 22:00:00,95,False,-0.05
8207,2015-12-06 23:00:00,99,False,0.042105263157894736
8208,2015-12-07 00:00:00,95,False,-0.04040404040404041
8209,2015-12-07 01:00:00,90,False,-0.05263157894736842
8210,2015-12-07 02:00:00,81,False,-0.1
8211,2015-12-07 03:00:00,73,False,-0.09876543209876543
8212,2015-12-07 04:00:00,67,False,-0.0821917808219178
8213,2015-12-07 05:00:00,55,False,-0.1791044776119403
8214,2015-12-07 06:00:00,46,False,-0.16363636363636364
8215,2015-12-07 07:00:00,44,False,-0.043478260869565216
8216,2015-12-07 08:00:00,42,False,-0.045454545454545456
8217,2015-12-07 09:00:00,48,False,0.14285714285714285
8218,2015-12-07 10:00:00,44,False,-0.08333333333333333
8219,2015-12-07 11:00:00,44,False,0.0
8220,2015-12-07 12:00:00,48,False,0.09090909090909091
8221,2015-12-07 13:00:00,52,False,0.08333333333333333
8222,2015-12-07 14:00:00,54,False,0.038461538461538464
8223,2015-12-07 15:00:00,57,False,0.05555555555555555
8224,2015-12-07 16:00:00,60,False,0.05263157894736842
8225,2015-12-07 17:00:00,63,False,0.05
8226,2015-12-07 18:00:00,64,False,0.015873015873015872
8227,2015-12-07 19:00:00,69,False,0.078125
8228,2015-12-07 20:00:00,74,False,0.07246376811594203
8229,2015-12-07 21:00:00,77,False,0.04054054054054054
8230,2015-12-07 22:00:00,78,False,0.012987012987012988
8231,2015-12-07 23:00:00,75,False,-0.038461538461538464
8232,2015-12-08 00:00:00,76,False,0.013333333333333334
8233,2015-12-08 01:00:00,78,False,0.02631578947368421
8234,2015-12-08 02:00:00,76,False,-0.02564102564102564
8235,2015-12-08 03:00:00,68,False,-0.10526315789473684
8236,2015-12-08 04:00:00,60,False,-0.11764705882352941
8237,2015-12-08 05:00:00,48,False,-0.2
8238,2015-12-08 06:00:00,40,False,-0.16666666666666666
8239,2015-12-08 07:00:00,37,False,-0.075
8240,2015-12-08 08:00:00,37,False,0.0
8241,2015-12-08 09:00:00,38,False,0.02702702702702703
8242,2015-12-08 10:00:00,42,False,0.10526315789473684
8243,2015-12-08 11:00:00,42,False,0.0
8244,2015-12-08 12:00:00,47,False,0.11904761904761904
8245,2015-12-08 13:00:00,53,False,0.1276595744680851
8246,2015-12-08 14:00:00,54,False,0.018867924528301886
8247,2015-12-08 15:00:00,57,False,0.05555555555555555
8248,2015-12-08 16:00:00,59,False,0.03508771929824561
8249,2015-12-08 17:00:00,62,False,0.05084745762711865
8250,2015-12-08 18:00:00,66,False,0.06451612903225806
8251,2015-12-08 19:00:00,80,False,0.21212121212121213
8252,2015-12-08 20:00:00,85,False,0.0625
8253,2015-12-08 21:00:00,85,False,0.0
8254,2015-12-08 22:00:00,78,False,-0.08235294117647059
8255,2015-12-08 23:00:00,76,False,-0.02564102564102564
8256,2015-12-09 00:00:00,78,False,0.02631578947368421
8257,2015-12-09 01:00:00,74,False,-0.05128205128205128
8258,2015-12-09 02:00:00,72,False,-0.02702702702702703
8259,2015-12-09 03:00:00,66,False,-0.08333333333333333
8260,2015-12-09 04:00:00,57,False,-0.13636363636363635
8261,2015-12-09 05:00:00,47,False,-0.17543859649122806
8262,2015-12-09 06:00:00,39,False,-0.1702127659574468
8263,2015-12-09 07:00:00,37,False,-0.05128205128205128
8264,2015-12-09 08:00:00,37,False,0.0
8265,2015-12-09 09:00:00,38,False,0.02702702702702703
8266,2015-12-09 10:00:00,39,False,0.02631578947368421
8267,2015-12-09 11:00:00,41,False,0.05128205128205128
8268,2015-12-09 12:00:00,45,False,0.0975609756097561
8269,2015-12-09 13:00:00,49,False,0.08888888888888889
8270,2015-12-09 14:00:00,51,False,0.04081632653061224
8271,2015-12-09 15:00:00,54,False,0.058823529411764705
8272,2015-12-09 16:00:00,58,False,0.07407407407407407
8273,2015-12-09 17:00:00,60,False,0.034482758620689655
8274,2015-12-09 18:00:00,65,False,0.08333333333333333
8275,2015-12-09 19:00:00,81,False,0.24615384615384617
8276,2015-12-09 20:00:00,85,False,0.04938271604938271
8277,2015-12-09 21:00:00,84,False,-0.011764705882352941
8278,2015-12-09 22:00:00,76,False,-0.09523809523809523
8279,2015-12-09 23:00:00,75,False,-0.013157894736842105
8280,2015-12-10 00:00:00,76,False,0.013333333333333334
8281,2015-12-10 00:00:00,66,False,-0.13157894736842105
8282,2015-12-10 01:00:00,65,False,-0.015151515151515152
8283,2015-12-10 02:00:00,64,False,-0.015384615384615385
8284,2015-12-10 03:00:00,57,False,-0.109375
8285,2015-12-10 04:00:00,49,False,-0.14035087719298245
8286,2015-12-10 05:00:00,41,False,-0.16326530612244897
8287,2015-12-10 06:00:00,34,False,-0.17073170731707318
8288,2015-12-10 07:00:00,32,False,-0.058823529411764705
8289,2015-12-10 08:00:00,31,False,-0.03125
8290,2015-12-10 09:00:00,33,False,0.06451612903225806
8291,2015-12-10 10:00:00,34,False,0.030303030303030304
8292,2015-12-10 11:00:00,35,False,0.029411764705882353
8293,2015-12-10 12:00:00,38,False,0.08571428571428572
8294,2015-12-10 13:00:00,42,False,0.10526315789473684
8295,2015-12-10 14:00:00,44,False,0.047619047619047616
8296,2015-12-10 15:00:00,46,False,0.045454545454545456
8297,2015-12-10 16:00:00,49,False,0.06521739130434782
8298,2015-12-10 17:00:00,54,False,0.10204081632653061
8299,2015-12-10 18:00:00,58,False,0.07407407407407407
8300,2015-12-10 19:00:00,58,False,0.0
8301,2015-12-10 20:00:00,60,False,0.034482758620689655
8302,2015-12-10 21:00:00,61,False,0.016666666666666666
8303,2015-12-10 22:00:00,62,False,0.01639344262295082
8304,2015-12-10 23:00:00,64,False,0.03225806451612903
8305,2015-12-11 00:00:00,65,False,0.015625
8306,2015-12-11 01:00:00,72,False,0.1076923076923077
8307,2015-12-11 02:00:00,68,False,-0.05555555555555555
8308,2015-12-11 03:00:00,63,False,-0.07352941176470588
8309,2015-12-11 04:00:00,53,False,-0.15873015873015872
8310,2015-12-11 05:00:00,41,False,-0.22641509433962265
8311,2015-12-11 06:00:00,34,False,-0.17073170731707318
8312,2015-12-11 07:00:00,31,False,-0.08823529411764706
8313,2015-12-11 08:00:00,31,False,0.0
8314,2015-12-11 09:00:00,33,False,0.06451612903225806
8315,2015-12-11 10:00:00,34,False,0.030303030303030304
8316,2015-12-11 11:00:00,35,False,0.029411764705882353
8317,2015-12-11 12:00:00,39,False,0.11428571428571428
8318,2015-12-11 13:00:00,43,False,0.10256410256410256
8319,2015-12-11 14:00:00,46,False,0.06976744186046512
8320,2015-12-11 15:00:00,47,False,0.021739130434782608
8321,2015-12-11 16:00:00,50,False,0.06382978723404255
8322,2015-12-11 17:00:00,52,False,0.04
8323,2015-12-11 18:00:00,55,False,0.057692307692307696
8324,2015-12-11 19:00:00,58,False,0.05454545454545454
8325,2015-12-11 20:00:00,58,False,0.0
8326,2015-12-11 21:00:00,61,False,0.05172413793103448
8327,2015-12-11 22:00:00,65,False,0.06557377049180328
8328,2015-12-11 23:00:00,70,False,0.07692307692307693
8329,2015-12-12 00:00:00,72,False,0.02857142857142857
8330,2015-12-12 01:00:00,71,False,-0.013888888888888888
8331,2015-12-12 02:00:00,72,False,0.014084507042253521
8332,2015-12-12 03:00:00,70,False,-0.027777777777777776
8333,2015-12-12 04:00:00,59,False,-0.15714285714285714
8334,2015-12-12 05:00:00,48,False,-0.1864406779661017
8335,2015-12-12 06:00:00,39,False,-0.1875
8336,2015-12-12 07:00:00,36,False,-0.07692307692307693
8337,2015-12-12 08:00:00,38,False,0.05555555555555555
8338,2015-12-12 09:00:00,39,False,0.02631578947368421
8339,2015-12-12 10:00:00,41,False,0.05128205128205128
8340,2015-12-12 11:00:00,44,False,0.07317073170731707
8341,2015-12-12 12:00:00,51,False,0.1590909090909091
8342,2015-12-12 13:00:00,58,False,0.13725490196078433
8343,2015-12-12 14:00:00,65,False,0.1206896551724138
8344,2015-12-12 15:00:00,72,False,0.1076923076923077
8345,2015-12-12 16:00:00,74,False,0.027777777777777776
8346,2015-12-12 17:00:00,77,False,0.04054054054054054
8347,2015-12-12 18:00:00,78,False,0.012987012987012988
8348,2015-12-12 19:00:00,84,False,0.07692307692307693
8349,2015-12-12 20:00:00,87,False,0.03571428571428571
8350,2015-12-12 21:00:00,89,False,0.022988505747126436
8351,2015-12-12 22:00:00,100,False,0.12359550561797752
8352,2015-12-12 23:00:00,97,False,-0.03
8353,2015-12-13 00:00:00,89,False,-0.08247422680412371
8354,2015-12-13 01:00:00,91,False,0.02247191011235955
8355,2015-12-13 02:00:00,93,False,0.02197802197802198
8356,2015-12-13 03:00:00,100,False,0.07526881720430108
8357,2015-12-13 04:00:00,87,False,-0.13
8358,2015-12-13 05:00:00,74,False,-0.14942528735632185
8359,2015-12-13 06:00:00,51,False,-0.3108108108108108
8360,2015-12-13 07:00:00,41,False,-0.19607843137254902
8361,2015-12-13 08:00:00,42,False,0.024390243902439025
8362,2015-12-13 09:00:00,42,False,0.0
8363,2015-12-13 10:00:00,43,False,0.023809523809523808
8364,2015-12-13 11:00:00,45,False,0.046511627906976744
8365,2015-12-13 12:00:00,50,False,0.1111111111111111
8366,2015-12-13 13:00:00,59,False,0.18
8367,2015-12-13 14:00:00,63,False,0.06779661016949153
8368,2015-12-13 15:00:00,68,False,0.07936507936507936
8369,2015-12-13 16:00:00,75,False,0.10294117647058823
8370,2015-12-13 17:00:00,80,False,0.06666666666666667
8371,2015-12-13 18:00:00,83,False,0.0375
8372,2015-12-13 19:00:00,79,False,-0.04819277108433735
8373,2015-12-13 20:00:00,80,False,0.012658227848101266
8374,2015-12-13 21:00:00,83,False,0.0375
8375,2015-12-13 22:00:00,81,False,-0.024096385542168676
8376,2015-12-13 23:00:00,82,False,0.012345679012345678
8377,2015-12-14 00:00:00,81,False,-0.012195121951219513
8378,2015-12-14 01:00:00,80,False,-0.012345679012345678
8379,2015-12-14 02:00:00,72,False,-0.1
8380,2015-12-14 03:00:00,64,False,-0.1111111111111111
8381,2015-12-14 04:00:00,54,False,-0.15625
8382,2015-12-14 05:00:00,42,False,-0.2222222222222222
8383,2015-12-14 06:00:00,35,False,-0.16666666666666666
8384,2015-12-14 07:00:00,32,False,-0.08571428571428572
8385,2015-12-14 08:00:00,32,False,0.0
8386,2015-12-14 09:00:00,34,False,0.0625
8387,2015-12-14 10:00:00,37,False,0.08823529411764706
8388,2015-12-14 11:00:00,43,False,0.16216216216216217
8389,2015-12-14 12:00:00,44,False,0.023255813953488372
8390,2015-12-14 13:00:00,46,False,0.045454545454545456
8391,2015-12-14 14:00:00,48,False,0.043478260869565216
8392,2015-12-14 15:00:00,50,False,0.041666666666666664
8393,2015-12-14 16:00:00,53,False,0.06
8394,2015-12-14 17:00:00,56,False,0.05660377358490566
8395,2015-12-14 18:00:00,60,False,0.07142857142857142
8396,2015-12-14 19:00:00,65,False,0.08333333333333333
8397,2015-12-14 20:00:00,73,False,0.12307692307692308
8398,2015-12-14 21:00:00,75,False,0.0273972602739726
8399,2015-12-14 22:00:00,72,False,-0.04
8400,2015-12-14 23:00:00,68,False,-0.05555555555555555
8401,2015-12-15 00:00:00,68,False,0.0
8402,2015-12-15 01:00:00,67,False,-0.014705882352941176
8403,2015-12-15 02:00:00,66,False,-0.014925373134328358
8404,2015-12-15 03:00:00,62,False,-0.06060606060606061
8405,2015-12-15 04:00:00,54,False,-0.12903225806451613
8406,2015-12-15 05:00:00,44,False,-0.18518518518518517
8407,2015-12-15 06:00:00,36,False,-0.18181818181818182
8408,2015-12-15 07:00:00,33,False,-0.08333333333333333
8409,2015-12-15 08:00:00,32,False,-0.030303030303030304
8410,2015-12-15 09:00:00,33,False,0.03125
8411,2015-12-15 10:00:00,35,False,0.06060606060606061
8412,2015-12-15 11:00:00,36,False,0.02857142857142857
8413,2015-12-15 12:00:00,42,False,0.16666666666666666
8414,2015-12-15 13:00:00,45,False,0.07142857142857142
8415,2015-12-15 14:00:00,46,False,0.022222222222222223
8416,2015-12-15 15:00:00,48,False,0.043478260869565216
8417,2015-12-15 16:00:00,50,False,0.041666666666666664
8418,2015-12-15 17:00:00,52,False,0.04
8419,2015-12-15 18:00:00,54,False,0.038461538461538464
8420,2015-12-15 19:00:00,56,False,0.037037037037037035
8421,2015-12-15 20:00:00,58,False,0.03571428571428571
8422,2015-12-15 21:00:00,61,False,0.05172413793103448
8423,2015-12-15 22:00:00,63,False,0.03278688524590164
8424,2015-12-15 23:00:00,63,False,0.0
8425,2015-12-16 00:00:00,61,False,-0.031746031746031744
8426,2015-12-16 01:00:00,60,False,-0.01639344262295082
8427,2015-12-16 02:00:00,58,False,-0.03333333333333333
8428,2015-12-16 03:00:00,54,False,-0.06896551724137931
8429,2015-12-16 04:00:00,48,False,-0.1111111111111111
8430,2015-12-16 05:00:00,39,False,-0.1875
8431,2015-12-16 06:00:00,33,False,-0.15384615384615385
8432,2015-12-16 07:00:00,32,False,-0.030303030303030304
8433,2015-12-16 08:00:00,30,False,-0.0625
8434,2015-12-16 09:00:00,32,False,0.06666666666666667
8435,2015-12-16 10:00:00,41,False,0.28125
8436,2015-12-16 11:00:00,43,False,0.04878048780487805
8437,2015-12-16 12:00:00,40,False,-0.06976744186046512
8438,2015-12-16 13:00:00,42,False,0.05
8439,2015-12-16 14:00:00,44,False,0.047619047619047616
8440,2015-12-16 15:00:00,46,False,0.045454545454545456
8441,2015-12-16 16:00:00,49,False,0.06521739130434782
8442,2015-12-16 17:00:00,51,False,0.04081632653061224
8443,2015-12-16 18:00:00,52,False,0.0196078431372549
8444,2015-12-16 19:00:00,54,False,0.038461538461538464
8445,2015-12-16 20:00:00,58,False,0.07407407407407407
8446,2015-12-16 21:00:00,60,False,0.034482758620689655
8447,2015-12-16 22:00:00,62,False,0.03333333333333333
8448,2015-12-16 23:00:00,63,False,0.016129032258064516
8449,2015-12-17 00:00:00,67,False,0.06349206349206349
8450,2015-12-17 00:00:00,45,False,-0.3283582089552239
8451,2015-12-17 01:00:00,44,False,-0.022222222222222223
8452,2015-12-17 02:00:00,41,False,-0.06818181818181818
8453,2015-12-17 03:00:00,37,False,-0.0975609756097561
8454,2015-12-17 04:00:00,32,False,-0.13513513513513514
8455,2015-12-17 05:00:00,26,False,-0.1875
8456,2015-12-17 06:00:00,22,False,-0.15384615384615385
8457,2015-12-17 07:00:00,20,False,-0.09090909090909091
8458,2015-12-17 08:00:00,21,False,0.05
8459,2015-12-17 09:00:00,22,False,0.047619047619047616
8460,2015-12-17 10:00:00,27,False,0.22727272727272727
8461,2015-12-17 11:00:00,27,False,0.0
8462,2015-12-17 12:00:00,26,False,-0.037037037037037035
8463,2015-12-17 13:00:00,27,False,0.038461538461538464
8464,2015-12-17 14:00:00,36,False,0.3333333333333333
8465,2015-12-17 15:00:00,40,False,0.1111111111111111
8466,2015-12-17 16:00:00,37,False,-0.075
8467,2015-12-17 17:00:00,37,False,0.0
8468,2015-12-17 18:00:00,38,False,0.02702702702702703
8469,2015-12-17 19:00:00,39,False,0.02631578947368421
8470,2015-12-17 20:00:00,40,False,0.02564102564102564
8471,2015-12-17 21:00:00,41,False,0.025
8472,2015-12-17 22:00:00,43,False,0.04878048780487805
8473,2015-12-17 23:00:00,43,False,0.0
8474,2015-12-18 00:00:00,43,False,0.0
8475,2015-12-18 01:00:00,45,False,0.046511627906976744
8476,2015-12-18 02:00:00,41,False,-0.08888888888888889
8477,2015-12-18 03:00:00,38,False,-0.07317073170731707
8478,2015-12-18 04:00:00,33,False,-0.13157894736842105
8479,2015-12-18 05:00:00,27,False,-0.18181818181818182
8480,2015-12-18 06:00:00,23,False,-0.14814814814814814
8481,2015-12-18 07:00:00,22,False,-0.043478260869565216
8482,2015-12-18 08:00:00,22,False,0.0
8483,2015-12-18 09:00:00,23,False,0.045454545454545456
8484,2015-12-18 10:00:00,24,False,0.043478260869565216
8485,2015-12-18 11:00:00,24,False,0.0
8486,2015-12-18 12:00:00,26,False,0.08333333333333333
8487,2015-12-18 13:00:00,28,False,0.07692307692307693
8488,2015-12-18 14:00:00,30,False,0.07142857142857142
8489,2015-12-18 15:00:00,32,False,0.06666666666666667
8490,2015-12-18 16:00:00,34,False,0.0625
8491,2015-12-18 17:00:00,35,False,0.029411764705882353
8492,2015-12-18 18:00:00,36,False,0.02857142857142857
8493,2015-12-18 19:00:00,38,False,0.05555555555555555
8494,2015-12-18 20:00:00,39,False,0.02631578947368421
8495,2015-12-18 21:00:00,40,False,0.02564102564102564
8496,2015-12-18 22:00:00,42,False,0.05
8497,2015-12-18 23:00:00,42,False,0.0
8498,2015-12-19 00:00:00,43,False,0.023809523809523808
8499,2015-12-19 01:00:00,42,False,-0.023255813953488372
8500,2015-12-19 02:00:00,42,False,0.0
8501,2015-12-19 03:00:00,40,False,-0.047619047619047616
8502,2015-12-19 04:00:00,36,False,-0.1
8503,2015-12-19 05:00:00,31,False,-0.1388888888888889
8504,2015-12-19 06:00:00,25,False,-0.1935483870967742
8505,2015-12-19 07:00:00,24,False,-0.04
8506,2015-12-19 08:00:00,26,False,0.08333333333333333
8507,2015-12-19 09:00:00,27,False,0.038461538461538464
8508,2015-12-19 10:00:00,27,False,0.0
8509,2015-12-19 11:00:00,29,False,0.07407407407407407
8510,2015-12-19 12:00:00,33,False,0.13793103448275862
8511,2015-12-19 13:00:00,38,False,0.15151515151515152
8512,2015-12-19 14:00:00,44,False,0.15789473684210525
8513,2015-12-19 15:00:00,52,False,0.18181818181818182
8514,2015-12-19 16:00:00,51,False,-0.019230769230769232
8515,2015-12-19 17:00:00,50,False,-0.0196078431372549
8516,2015-12-19 18:00:00,48,False,-0.04
8517,2015-12-19 19:00:00,48,False,0.0
8518,2015-12-19 20:00:00,48,False,0.0
8519,2015-12-19 21:00:00,50,False,0.041666666666666664
8520,2015-12-19 22:00:00,52,False,0.04
8521,2015-12-19 23:00:00,51,False,-0.019230769230769232
8522,2015-12-20 00:00:00,52,False,0.0196078431372549
8523,2015-12-20 01:00:00,52,False,0.0
8524,2015-12-20 02:00:00,49,False,-0.057692307692307696
8525,2015-12-20 03:00:00,44,False,-0.10204081632653061
8526,2015-12-20 04:00:00,40,False,-0.09090909090909091
8527,2015-12-20 05:00:00,33,False,-0.175
8528,2015-12-20 06:00:00,27,False,-0.18181818181818182
8529,2015-12-20 07:00:00,25,False,-0.07407407407407407
8530,2015-12-20 08:00:00,26,False,0.04
8531,2015-12-20 09:00:00,29,False,0.11538461538461539
8532,2015-12-20 10:00:00,33,False,0.13793103448275862
8533,2015-12-20 11:00:00,33,False,0.0
8534,2015-12-20 12:00:00,33,False,0.0
8535,2015-12-20 13:00:00,40,False,0.21212121212121213
8536,2015-12-20 14:00:00,43,False,0.075
8537,2015-12-20 15:00:00,46,False,0.06976744186046512
8538,2015-12-20 16:00:00,47,False,0.021739130434782608
8539,2015-12-20 17:00:00,53,False,0.1276595744680851
8540,2015-12-20 18:00:00,63,False,0.18867924528301888
8541,2015-12-20 19:00:00,65,False,0.031746031746031744
8542,2015-12-20 20:00:00,89,False,0.36923076923076925
8543,2015-12-20 21:00:00,100,False,0.12359550561797752
8544,2015-12-20 22:00:00,69,False,-0.31
8545,2015-12-20 23:00:00,62,False,-0.10144927536231885
8546,2015-12-21 00:00:00,56,False,-0.0967741935483871
8547,2015-12-21 01:00:00,50,False,-0.10714285714285714
8548,2015-12-21 02:00:00,45,False,-0.1
8549,2015-12-21 03:00:00,40,False,-0.1111111111111111
8550,2015-12-21 04:00:00,35,False,-0.125
8551,2015-12-21 05:00:00,29,False,-0.17142857142857143
8552,2015-12-21 06:00:00,25,False,-0.13793103448275862
8553,2015-12-21 07:00:00,25,False,0.0
8554,2015-12-21 08:00:00,26,False,0.04
8555,2015-12-21 09:00:00,25,False,-0.038461538461538464
8556,2015-12-21 10:00:00,26,False,0.04
8557,2015-12-21 11:00:00,27,False,0.038461538461538464
8558,2015-12-21 12:00:00,29,False,0.07407407407407407
8559,2015-12-21 13:00:00,32,False,0.10344827586206896
8560,2015-12-21 14:00:00,33,False,0.03125
8561,2015-12-21 15:00:00,35,False,0.06060606060606061
8562,2015-12-21 16:00:00,37,False,0.05714285714285714
8563,2015-12-21 17:00:00,38,False,0.02702702702702703
8564,2015-12-21 18:00:00,42,False,0.10526315789473684
8565,2015-12-21 19:00:00,46,False,0.09523809523809523
8566,2015-12-21 20:00:00,50,False,0.08695652173913043
8567,2015-12-21 21:00:00,48,False,-0.04
8568,2015-12-21 22:00:00,47,False,-0.020833333333333332
8569,2015-12-21 23:00:00,46,False,-0.02127659574468085
8570,2015-12-22 00:00:00,46,False,0.0
8571,2015-12-22 01:00:00,45,False,-0.021739130434782608
8572,2015-12-22 02:00:00,43,False,-0.044444444444444446
8573,2015-12-22 03:00:00,40,False,-0.06976744186046512
8574,2015-12-22 04:00:00,34,False,-0.15
8575,2015-12-22 05:00:00,28,False,-0.17647058823529413
8576,2015-12-22 06:00:00,24,False,-0.14285714285714285
8577,2015-12-22 07:00:00,22,False,-0.08333333333333333
8578,2015-12-22 08:00:00,22,False,0.0
8579,2015-12-22 09:00:00,22,False,0.0
8580,2015-12-22 10:00:00,23,False,0.045454545454545456
8581,2015-12-22 11:00:00,24,False,0.043478260869565216
8582,2015-12-22 12:00:00,26,False,0.08333333333333333
8583,2015-12-22 13:00:00,28,False,0.07692307692307693
8584,2015-12-22 14:00:00,30,False,0.07142857142857142
8585,2015-12-22 15:00:00,32,False,0.06666666666666667
8586,2015-12-22 16:00:00,34,False,0.0625
8587,2015-12-22 17:00:00,35,False,0.029411764705882353
8588,2015-12-22 18:00:00,38,False,0.08571428571428572
8589,2015-12-22 19:00:00,39,False,0.02631578947368421
8590,2015-12-22 20:00:00,40,False,0.02564102564102564
8591,2015-12-22 21:00:00,41,False,0.025
8592,2015-12-22 22:00:00,43,False,0.04878048780487805
8593,2015-12-22 23:00:00,46,False,0.06976744186046512
8594,2015-12-23 00:00:00,47,False,0.021739130434782608
8595,2015-12-23 01:00:00,45,False,-0.0425531914893617
8596,2015-12-23 02:00:00,42,False,-0.06666666666666667
8597,2015-12-23 03:00:00,40,False,-0.047619047619047616
8598,2015-12-23 04:00:00,35,False,-0.125
8599,2015-12-23 05:00:00,28,False,-0.2
8600,2015-12-23 06:00:00,24,False,-0.14285714285714285
8601,2015-12-23 07:00:00,21,False,-0.125
8602,2015-12-23 08:00:00,22,False,0.047619047619047616
8603,2015-12-23 09:00:00,21,False,-0.045454545454545456
8604,2015-12-23 10:00:00,22,False,0.047619047619047616
8605,2015-12-23 11:00:00,23,False,0.045454545454545456
8606,2015-12-23 12:00:00,26,False,0.13043478260869565
8607,2015-12-23 13:00:00,28,False,0.07692307692307693
8608,2015-12-23 14:00:00,29,False,0.03571428571428571
8609,2015-12-23 15:00:00,32,False,0.10344827586206896
8610,2015-12-23 16:00:00,34,False,0.0625
8611,2015-12-23 17:00:00,35,False,0.029411764705882353
8612,2015-12-23 18:00:00,36,False,0.02857142857142857
8613,2015-12-23 19:00:00,37,False,0.027777777777777776
8614,2015-12-23 20:00:00,38,False,0.02702702702702703
8615,2015-12-23 21:00:00,40,False,0.05263157894736842
8616,2015-12-23 22:00:00,42,False,0.05
8617,2015-12-23 23:00:00,43,False,0.023809523809523808
8618,2015-12-24 00:00:00,43,False,0.0
8619,2015-12-24 00:00:00,68,False,0.5813953488372093
8620,2015-12-24 01:00:00,65,False,-0.04411764705882353
8621,2015-12-24 02:00:00,61,False,-0.06153846153846154
8622,2015-12-24 03:00:00,57,False,-0.06557377049180328
8623,2015-12-24 04:00:00,53,False,-0.07017543859649122
8624,2015-12-24 05:00:00,43,False,-0.18867924528301888
8625,2015-12-24 06:00:00,37,False,-0.13953488372093023
8626,2015-12-24 07:00:00,33,False,-0.10810810810810811
8627,2015-12-24 08:00:00,32,False,-0.030303030303030304
8628,2015-12-24 09:00:00,33,False,0.03125
8629,2015-12-24 10:00:00,34,False,0.030303030303030304
8630,2015-12-24 11:00:00,35,False,0.029411764705882353
8631,2015-12-24 12:00:00,38,False,0.08571428571428572
8632,2015-12-24 13:00:00,44,False,0.15789473684210525
8633,2015-12-24 14:00:00,49,False,0.11363636363636363
8634,2015-12-24 15:00:00,53,False,0.08163265306122448
8635,2015-12-24 16:00:00,53,False,0.0
8636,2015-12-24 17:00:00,54,False,0.018867924528301886
8637,2015-12-24 18:00:00,55,False,0.018518518518518517
8638,2015-12-24 19:00:00,55,False,0.0
8639,2015-12-24 20:00:00,56,False,0.01818181818181818
8640,2015-12-24 21:00:00,55,False,-0.017857142857142856
8641,2015-12-24 22:00:00,55,False,0.0
8642,2015-12-24 23:00:00,54,False,-0.01818181818181818
8643,2015-12-25 00:00:00,51,False,-0.05555555555555555
8644,2015-12-25 01:00:00,50,False,-0.0196078431372549
8645,2015-12-25 02:00:00,45,False,-0.1
8646,2015-12-25 03:00:00,43,False,-0.044444444444444446
8647,2015-12-25 04:00:00,41,False,-0.046511627906976744
8648,2015-12-25 05:00:00,37,False,-0.0975609756097561
8649,2015-12-25 06:00:00,32,False,-0.13513513513513514
8650,2015-12-25 07:00:00,29,False,-0.09375
8651,2015-12-25 08:00:00,30,False,0.034482758620689655
8652,2015-12-25 09:00:00,31,False,0.03333333333333333
8653,2015-12-25 10:00:00,33,False,0.06451612903225806
8654,2015-12-25 11:00:00,35,False,0.06060606060606061
8655,2015-12-25 12:00:00,37,False,0.05714285714285714
8656,2015-12-25 13:00:00,38,False,0.02702702702702703
8657,2015-12-25 14:00:00,40,False,0.05263157894736842
8658,2015-12-25 15:00:00,43,False,0.075
8659,2015-12-25 16:00:00,47,False,0.09302325581395349
8660,2015-12-25 17:00:00,50,False,0.06382978723404255
8661,2015-12-25 18:00:00,52,False,0.04
8662,2015-12-25 19:00:00,56,False,0.07692307692307693
8663,2015-12-25 20:00:00,58,False,0.03571428571428571
8664,2015-12-25 21:00:00,61,False,0.05172413793103448
8665,2015-12-25 22:00:00,67,False,0.09836065573770492
8666,2015-12-25 23:00:00,66,False,-0.014925373134328358
8667,2015-12-26 00:00:00,65,False,-0.015151515151515152
8668,2015-12-26 01:00:00,60,False,-0.07692307692307693
8669,2015-12-26 02:00:00,57,False,-0.05
8670,2015-12-26 03:00:00,56,False,-0.017543859649122806
8671,2015-12-26 04:00:00,52,False,-0.07142857142857142
8672,2015-12-26 05:00:00,47,False,-0.09615384615384616
8673,2015-12-26 06:00:00,43,False,-0.0851063829787234
8674,2015-12-26 07:00:00,42,False,-0.023255813953488372
8675,2015-12-26 08:00:00,48,False,0.14285714285714285
8676,2015-12-26 09:00:00,53,False,0.10416666666666667
8677,2015-12-26 10:00:00,57,False,0.07547169811320754
8678,2015-12-26 11:00:00,60,False,0.05263157894736842
8679,2015-12-26 12:00:00,70,False,0.16666666666666666
