,date,default,isPartial,delta
13767,2020-05-31 06:00:00,57,False,0.017857142857142856
13768,2020-05-31 07:00:00,53,False,-0.07017543859649122
13769,2020-05-31 08:00:00,54,False,0.018867924528301886
13770,2020-05-31 09:00:00,53,False,-0.018518518518518517
13771,2020-05-31 10:00:00,52,False,-0.018867924528301886
13772,2020-05-31 11:00:00,50,False,-0.038461538461538464
13773,2020-05-31 12:00:00,52,False,0.04
13774,2020-05-31 13:00:00,51,False,-0.019230769230769232
13775,2020-05-31 14:00:00,53,False,0.0392156862745098
13776,2020-05-31 15:00:00,52,False,-0.018867924528301886
13777,2020-05-31 16:00:00,52,False,0.0
13778,2020-05-31 17:00:00,51,False,-0.019230769230769232
13779,2020-05-31 18:00:00,50,False,-0.0196078431372549
13780,2020-05-31 19:00:00,50,False,0.0
13781,2020-05-31 20:00:00,51,False,0.02
13782,2020-05-31 21:00:00,50,False,-0.0196078431372549
13783,2020-05-31 22:00:00,52,False,0.04
13784,2020-05-31 23:00:00,55,False,0.057692307692307696
13785,2020-06-01 00:00:00,60,False,0.09090909090909091
13786,2020-06-01 01:00:00,65,False,0.08333333333333333
13787,2020-06-01 02:00:00,66,False,0.015384615384615385
13788,2020-06-01 03:00:00,70,False,0.06060606060606061
13789,2020-06-01 04:00:00,72,False,0.02857142857142857
13790,2020-06-01 05:00:00,75,False,0.041666666666666664
13791,2020-06-01 06:00:00,84,False,0.12
13792,2020-06-01 07:00:00,83,False,-0.011904761904761904
13793,2020-06-01 08:00:00,85,False,0.024096385542168676
13794,2020-06-01 09:00:00,82,False,-0.03529411764705882
13795,2020-06-01 10:00:00,80,False,-0.024390243902439025
13796,2020-06-01 11:00:00,75,False,-0.0625
13797,2020-06-01 12:00:00,76,False,0.013333333333333334
13798,2020-06-01 13:00:00,82,False,0.07894736842105263
13799,2020-06-01 14:00:00,85,False,0.036585365853658534
13800,2020-06-01 15:00:00,85,False,0.0
13801,2020-06-01 16:00:00,78,False,-0.08235294117647059
13802,2020-06-01 17:00:00,80,False,0.02564102564102564
13803,2020-06-01 18:00:00,83,False,0.0375
13804,2020-06-01 19:00:00,83,False,0.0
13805,2020-06-01 20:00:00,82,False,-0.012048192771084338
13806,2020-06-01 21:00:00,79,False,-0.036585365853658534
13807,2020-06-01 22:00:00,73,False,-0.0759493670886076
13808,2020-06-01 23:00:00,75,False,0.0273972602739726
13809,2020-06-02 00:00:00,72,False,-0.04
13810,2020-06-02 01:00:00,77,False,0.06944444444444445
13811,2020-06-02 02:00:00,78,False,0.012987012987012988
13812,2020-06-02 03:00:00,80,False,0.02564102564102564
13813,2020-06-02 04:00:00,80,False,0.0
13814,2020-06-02 05:00:00,83,False,0.0375
13815,2020-06-02 06:00:00,90,False,0.08433734939759036
13816,2020-06-02 07:00:00,95,False,0.05555555555555555
13817,2020-06-02 08:00:00,98,False,0.031578947368421054
13818,2020-06-02 09:00:00,97,False,-0.01020408163265306
13819,2020-06-02 10:00:00,87,False,-0.10309278350515463
13820,2020-06-02 11:00:00,84,False,-0.034482758620689655
13821,2020-06-02 12:00:00,87,False,0.03571428571428571
13822,2020-06-02 13:00:00,92,False,0.05747126436781609
13823,2020-06-02 14:00:00,94,False,0.021739130434782608
13824,2020-06-02 15:00:00,90,False,-0.0425531914893617
13825,2020-06-02 16:00:00,83,False,-0.07777777777777778
13826,2020-06-02 17:00:00,81,False,-0.024096385542168676
13827,2020-06-02 18:00:00,77,False,-0.04938271604938271
13828,2020-06-02 19:00:00,78,False,0.012987012987012988
13829,2020-06-02 20:00:00,79,False,0.01282051282051282
13830,2020-06-02 21:00:00,77,False,-0.02531645569620253
13831,2020-06-02 22:00:00,73,False,-0.05194805194805195
13832,2020-06-02 23:00:00,69,False,-0.0547945205479452
13833,2020-06-03 00:00:00,71,False,0.028985507246376812
13834,2020-06-03 01:00:00,73,False,0.028169014084507043
13835,2020-06-03 02:00:00,76,False,0.0410958904109589
13836,2020-06-03 03:00:00,77,False,0.013157894736842105
13837,2020-06-03 04:00:00,79,False,0.025974025974025976
13838,2020-06-03 05:00:00,84,False,0.06329113924050633
13839,2020-06-03 06:00:00,90,False,0.07142857142857142
13840,2020-06-03 07:00:00,95,False,0.05555555555555555
13841,2020-06-03 08:00:00,99,False,0.042105263157894736
13842,2020-06-03 09:00:00,97,False,-0.020202020202020204
13843,2020-06-03 10:00:00,87,False,-0.10309278350515463
13844,2020-06-03 11:00:00,84,False,-0.034482758620689655
13845,2020-06-03 12:00:00,86,False,0.023809523809523808
13846,2020-06-03 13:00:00,91,False,0.05813953488372093
13847,2020-06-03 14:00:00,94,False,0.03296703296703297
13848,2020-06-03 15:00:00,89,False,-0.05319148936170213
13849,2020-06-03 16:00:00,81,False,-0.0898876404494382
13850,2020-06-03 17:00:00,79,False,-0.024691358024691357
13851,2020-06-03 18:00:00,77,False,-0.02531645569620253
13852,2020-06-03 19:00:00,77,False,0.0
13853,2020-06-03 20:00:00,78,False,0.012987012987012988
13854,2020-06-03 21:00:00,77,False,-0.01282051282051282
13855,2020-06-03 22:00:00,72,False,-0.06493506493506493
13856,2020-06-03 23:00:00,71,False,-0.013888888888888888
13857,2020-06-04 00:00:00,70,False,-0.014084507042253521
13858,2020-06-04 00:00:00,67,False,-0.04285714285714286
13859,2020-06-04 01:00:00,69,False,0.029850746268656716
13860,2020-06-04 02:00:00,71,False,0.028985507246376812
13861,2020-06-04 03:00:00,74,False,0.04225352112676056
13862,2020-06-04 04:00:00,79,False,0.06756756756756757
13863,2020-06-04 05:00:00,79,False,0.0
13864,2020-06-04 06:00:00,89,False,0.12658227848101267
13865,2020-06-04 07:00:00,95,False,0.06741573033707865
13866,2020-06-04 08:00:00,93,False,-0.021052631578947368
13867,2020-06-04 09:00:00,92,False,-0.010752688172043012
13868,2020-06-04 10:00:00,86,False,-0.06521739130434782
13869,2020-06-04 11:00:00,81,False,-0.05813953488372093
13870,2020-06-04 12:00:00,85,False,0.04938271604938271
13871,2020-06-04 13:00:00,88,False,0.03529411764705882
13872,2020-06-04 14:00:00,88,False,0.0
13873,2020-06-04 15:00:00,86,False,-0.022727272727272728
13874,2020-06-04 16:00:00,78,False,-0.09302325581395349
13875,2020-06-04 17:00:00,77,False,-0.01282051282051282
13876,2020-06-04 18:00:00,75,False,-0.025974025974025976
13877,2020-06-04 19:00:00,74,False,-0.013333333333333334
13878,2020-06-04 20:00:00,72,False,-0.02702702702702703
13879,2020-06-04 21:00:00,69,False,-0.041666666666666664
13880,2020-06-04 22:00:00,67,False,-0.028985507246376812
13881,2020-06-04 23:00:00,64,False,-0.04477611940298507
13882,2020-06-05 00:00:00,64,False,0.0
13883,2020-06-05 01:00:00,67,False,0.046875
13884,2020-06-05 02:00:00,73,False,0.08955223880597014
13885,2020-06-05 03:00:00,74,False,0.0136986301369863
13886,2020-06-05 04:00:00,75,False,0.013513513513513514
13887,2020-06-05 05:00:00,75,False,0.0
13888,2020-06-05 06:00:00,84,False,0.12
13889,2020-06-05 07:00:00,90,False,0.07142857142857142
13890,2020-06-05 08:00:00,92,False,0.022222222222222223
13891,2020-06-05 09:00:00,89,False,-0.03260869565217391
13892,2020-06-05 10:00:00,82,False,-0.07865168539325842
13893,2020-06-05 11:00:00,75,False,-0.08536585365853659
13894,2020-06-05 12:00:00,79,False,0.05333333333333334
13895,2020-06-05 13:00:00,83,False,0.05063291139240506
13896,2020-06-05 14:00:00,84,False,0.012048192771084338
13897,2020-06-05 15:00:00,79,False,-0.05952380952380952
13898,2020-06-05 16:00:00,72,False,-0.08860759493670886
13899,2020-06-05 17:00:00,72,False,0.0
13900,2020-06-05 18:00:00,70,False,-0.027777777777777776
13901,2020-06-05 19:00:00,67,False,-0.04285714285714286
13902,2020-06-05 20:00:00,66,False,-0.014925373134328358
13903,2020-06-05 21:00:00,63,False,-0.045454545454545456
13904,2020-06-05 22:00:00,61,False,-0.031746031746031744
13905,2020-06-05 23:00:00,56,False,-0.08196721311475409
13906,2020-06-06 00:00:00,56,False,0.0
13907,2020-06-06 01:00:00,53,False,-0.05357142857142857
13908,2020-06-06 02:00:00,56,False,0.05660377358490566
13909,2020-06-06 03:00:00,58,False,0.03571428571428571
13910,2020-06-06 04:00:00,56,False,-0.034482758620689655
13911,2020-06-06 05:00:00,58,False,0.03571428571428571
13912,2020-06-06 06:00:00,59,False,0.017241379310344827
13913,2020-06-06 07:00:00,56,False,-0.05084745762711865
13914,2020-06-06 08:00:00,54,False,-0.03571428571428571
13915,2020-06-06 09:00:00,55,False,0.018518518518518517
13916,2020-06-06 10:00:00,53,False,-0.03636363636363636
13917,2020-06-06 11:00:00,51,False,-0.03773584905660377
13918,2020-06-06 12:00:00,50,False,-0.0196078431372549
13919,2020-06-06 13:00:00,52,False,0.04
13920,2020-06-06 14:00:00,53,False,0.019230769230769232
13921,2020-06-06 15:00:00,53,False,0.0
13922,2020-06-06 16:00:00,52,False,-0.018867924528301886
13923,2020-06-06 17:00:00,50,False,-0.038461538461538464
13924,2020-06-06 18:00:00,50,False,0.0
13925,2020-06-06 19:00:00,50,False,0.0
13926,2020-06-06 20:00:00,48,False,-0.04
13927,2020-06-06 21:00:00,48,False,0.0
13928,2020-06-06 22:00:00,49,False,0.020833333333333332
13929,2020-06-06 23:00:00,50,False,0.02040816326530612
13930,2020-06-07 00:00:00,48,False,-0.04
13931,2020-06-07 01:00:00,49,False,0.020833333333333332
13932,2020-06-07 02:00:00,49,False,0.0
13933,2020-06-07 03:00:00,52,False,0.061224489795918366
13934,2020-06-07 04:00:00,54,False,0.038461538461538464
13935,2020-06-07 05:00:00,55,False,0.018518518518518517
13936,2020-06-07 06:00:00,52,False,-0.05454545454545454
13937,2020-06-07 07:00:00,52,False,0.0
13938,2020-06-07 08:00:00,53,False,0.019230769230769232
13939,2020-06-07 09:00:00,54,False,0.018867924528301886
13940,2020-06-07 10:00:00,51,False,-0.05555555555555555
13941,2020-06-07 11:00:00,50,False,-0.0196078431372549
13942,2020-06-07 12:00:00,49,False,-0.02
13943,2020-06-07 13:00:00,50,False,0.02040816326530612
13944,2020-06-07 14:00:00,52,False,0.04
13945,2020-06-07 15:00:00,53,False,0.019230769230769232
13946,2020-06-07 16:00:00,51,False,-0.03773584905660377
13947,2020-06-07 17:00:00,50,False,-0.0196078431372549
13948,2020-06-07 18:00:00,49,False,-0.02
13949,2020-06-07 19:00:00,50,False,0.02040816326530612
13950,2020-06-07 20:00:00,50,False,0.0
13951,2020-06-07 21:00:00,51,False,0.02
13952,2020-06-07 22:00:00,53,False,0.0392156862745098
13953,2020-06-07 23:00:00,53,False,0.0
13954,2020-06-08 00:00:00,57,False,0.07547169811320754
13955,2020-06-08 01:00:00,62,False,0.08771929824561403
13956,2020-06-08 02:00:00,64,False,0.03225806451612903
13957,2020-06-08 03:00:00,69,False,0.078125
13958,2020-06-08 04:00:00,72,False,0.043478260869565216
13959,2020-06-08 05:00:00,76,False,0.05555555555555555
13960,2020-06-08 06:00:00,82,False,0.07894736842105263
13961,2020-06-08 07:00:00,90,False,0.0975609756097561
13962,2020-06-08 08:00:00,90,False,0.0
13963,2020-06-08 09:00:00,90,False,0.0
13964,2020-06-08 10:00:00,83,False,-0.07777777777777778
13965,2020-06-08 11:00:00,79,False,-0.04819277108433735
13966,2020-06-08 12:00:00,79,False,0.0
13967,2020-06-08 13:00:00,87,False,0.10126582278481013
13968,2020-06-08 14:00:00,88,False,0.011494252873563218
13969,2020-06-08 15:00:00,82,False,-0.06818181818181818
13970,2020-06-08 16:00:00,75,False,-0.08536585365853659
13971,2020-06-08 17:00:00,76,False,0.013333333333333334
13972,2020-06-08 18:00:00,73,False,-0.039473684210526314
13973,2020-06-08 19:00:00,72,False,-0.0136986301369863
13974,2020-06-08 20:00:00,74,False,0.027777777777777776
13975,2020-06-08 21:00:00,71,False,-0.04054054054054054
13976,2020-06-08 22:00:00,68,False,-0.04225352112676056
13977,2020-06-08 23:00:00,67,False,-0.014705882352941176
13978,2020-06-09 00:00:00,67,False,0.0
13979,2020-06-09 01:00:00,72,False,0.07462686567164178
13980,2020-06-09 02:00:00,75,False,0.041666666666666664
13981,2020-06-09 03:00:00,77,False,0.02666666666666667
13982,2020-06-09 04:00:00,80,False,0.03896103896103896
13983,2020-06-09 05:00:00,80,False,0.0
13984,2020-06-09 06:00:00,91,False,0.1375
13985,2020-06-09 07:00:00,94,False,0.03296703296703297
13986,2020-06-09 08:00:00,96,False,0.02127659574468085
13987,2020-06-09 09:00:00,93,False,-0.03125
13988,2020-06-09 10:00:00,86,False,-0.07526881720430108
13989,2020-06-09 11:00:00,80,False,-0.06976744186046512
13990,2020-06-09 12:00:00,83,False,0.0375
13991,2020-06-09 13:00:00,89,False,0.07228915662650602
13992,2020-06-09 14:00:00,88,False,-0.011235955056179775
13993,2020-06-09 15:00:00,86,False,-0.022727272727272728
13994,2020-06-09 16:00:00,78,False,-0.09302325581395349
13995,2020-06-09 17:00:00,76,False,-0.02564102564102564
13996,2020-06-09 18:00:00,75,False,-0.013157894736842105
13997,2020-06-09 19:00:00,76,False,0.013333333333333334
13998,2020-06-09 20:00:00,76,False,0.0
13999,2020-06-09 21:00:00,76,False,0.0
14000,2020-06-09 22:00:00,70,False,-0.07894736842105263
14001,2020-06-09 23:00:00,68,False,-0.02857142857142857
14002,2020-06-10 00:00:00,71,False,0.04411764705882353
14003,2020-06-10 01:00:00,74,False,0.04225352112676056
14004,2020-06-10 02:00:00,74,False,0.0
14005,2020-06-10 03:00:00,76,False,0.02702702702702703
14006,2020-06-10 04:00:00,78,False,0.02631578947368421
14007,2020-06-10 05:00:00,81,False,0.038461538461538464
14008,2020-06-10 06:00:00,88,False,0.08641975308641975
14009,2020-06-10 07:00:00,97,False,0.10227272727272728
14010,2020-06-10 08:00:00,100,False,0.030927835051546393
14011,2020-06-10 09:00:00,94,False,-0.06
14012,2020-06-10 10:00:00,85,False,-0.09574468085106383
14013,2020-06-10 11:00:00,81,False,-0.047058823529411764
14014,2020-06-10 12:00:00,87,False,0.07407407407407407
14015,2020-06-10 13:00:00,91,False,0.04597701149425287
14016,2020-06-10 14:00:00,90,False,-0.01098901098901099
14017,2020-06-10 15:00:00,86,False,-0.044444444444444446
14018,2020-06-10 16:00:00,80,False,-0.06976744186046512
14019,2020-06-10 17:00:00,79,False,-0.0125
14020,2020-06-10 18:00:00,79,False,0.0
14021,2020-06-10 19:00:00,78,False,-0.012658227848101266
14022,2020-06-10 20:00:00,78,False,0.0
14023,2020-06-10 21:00:00,76,False,-0.02564102564102564
14024,2020-06-10 22:00:00,72,False,-0.05263157894736842
14025,2020-06-10 23:00:00,68,False,-0.05555555555555555
14026,2020-06-11 00:00:00,69,False,0.014705882352941176
14027,2020-06-11 00:00:00,69,False,0.0
14028,2020-06-11 01:00:00,73,False,0.057971014492753624
14029,2020-06-11 02:00:00,76,False,0.0410958904109589
14030,2020-06-11 03:00:00,77,False,0.013157894736842105
14031,2020-06-11 04:00:00,78,False,0.012987012987012988
14032,2020-06-11 05:00:00,81,False,0.038461538461538464
14033,2020-06-11 06:00:00,88,False,0.08641975308641975
14034,2020-06-11 07:00:00,92,False,0.045454545454545456
14035,2020-06-11 08:00:00,93,False,0.010869565217391304
14036,2020-06-11 09:00:00,90,False,-0.03225806451612903
14037,2020-06-11 10:00:00,86,False,-0.044444444444444446
14038,2020-06-11 11:00:00,80,False,-0.06976744186046512
14039,2020-06-11 12:00:00,85,False,0.0625
14040,2020-06-11 13:00:00,90,False,0.058823529411764705
14041,2020-06-11 14:00:00,90,False,0.0
14042,2020-06-11 15:00:00,88,False,-0.022222222222222223
14043,2020-06-11 16:00:00,80,False,-0.09090909090909091
14044,2020-06-11 17:00:00,78,False,-0.025
14045,2020-06-11 18:00:00,78,False,0.0
14046,2020-06-11 19:00:00,78,False,0.0
14047,2020-06-11 20:00:00,74,False,-0.05128205128205128
14048,2020-06-11 21:00:00,70,False,-0.05405405405405406
14049,2020-06-11 22:00:00,70,False,0.0
14050,2020-06-11 23:00:00,67,False,-0.04285714285714286
14051,2020-06-12 00:00:00,69,False,0.029850746268656716
14052,2020-06-12 01:00:00,70,False,0.014492753623188406
14053,2020-06-12 02:00:00,72,False,0.02857142857142857
14054,2020-06-12 03:00:00,74,False,0.027777777777777776
14055,2020-06-12 04:00:00,75,False,0.013513513513513514
14056,2020-06-12 05:00:00,77,False,0.02666666666666667
14057,2020-06-12 06:00:00,86,False,0.11688311688311688
14058,2020-06-12 07:00:00,89,False,0.03488372093023256
14059,2020-06-12 08:00:00,89,False,0.0
14060,2020-06-12 09:00:00,89,False,0.0
14061,2020-06-12 10:00:00,81,False,-0.0898876404494382
14062,2020-06-12 11:00:00,77,False,-0.04938271604938271
14063,2020-06-12 12:00:00,79,False,0.025974025974025976
14064,2020-06-12 13:00:00,84,False,0.06329113924050633
14065,2020-06-12 14:00:00,82,False,-0.023809523809523808
14066,2020-06-12 15:00:00,82,False,0.0
14067,2020-06-12 16:00:00,75,False,-0.08536585365853659
14068,2020-06-12 17:00:00,70,False,-0.06666666666666667
14069,2020-06-12 18:00:00,71,False,0.014285714285714285
14070,2020-06-12 19:00:00,67,False,-0.056338028169014086
14071,2020-06-12 20:00:00,67,False,0.0
14072,2020-06-12 21:00:00,62,False,-0.07462686567164178
14073,2020-06-12 22:00:00,59,False,-0.04838709677419355
14074,2020-06-12 23:00:00,56,False,-0.05084745762711865
14075,2020-06-13 00:00:00,56,False,0.0
14076,2020-06-13 01:00:00,55,False,-0.017857142857142856
14077,2020-06-13 02:00:00,55,False,0.0
14078,2020-06-13 03:00:00,54,False,-0.01818181818181818
14079,2020-06-13 04:00:00,57,False,0.05555555555555555
14080,2020-06-13 05:00:00,56,False,-0.017543859649122806
14081,2020-06-13 06:00:00,57,False,0.017857142857142856
14082,2020-06-13 07:00:00,54,False,-0.05263157894736842
14083,2020-06-13 08:00:00,55,False,0.018518518518518517
14084,2020-06-13 09:00:00,54,False,-0.01818181818181818
14085,2020-06-13 10:00:00,51,False,-0.05555555555555555
14086,2020-06-13 11:00:00,49,False,-0.0392156862745098
14087,2020-06-13 12:00:00,48,False,-0.02040816326530612
14088,2020-06-13 13:00:00,50,False,0.041666666666666664
14089,2020-06-13 14:00:00,51,False,0.02
14090,2020-06-13 15:00:00,51,False,0.0
14091,2020-06-13 16:00:00,51,False,0.0
14092,2020-06-13 17:00:00,49,False,-0.0392156862745098
14093,2020-06-13 18:00:00,49,False,0.0
14094,2020-06-13 19:00:00,46,False,-0.061224489795918366
14095,2020-06-13 20:00:00,45,False,-0.021739130434782608
14096,2020-06-13 21:00:00,47,False,0.044444444444444446
14097,2020-06-13 22:00:00,47,False,0.0
14098,2020-06-13 23:00:00,47,False,0.0
14099,2020-06-14 00:00:00,48,False,0.02127659574468085
14100,2020-06-14 01:00:00,50,False,0.041666666666666664
14101,2020-06-14 02:00:00,51,False,0.02
14102,2020-06-14 03:00:00,51,False,0.0
14103,2020-06-14 04:00:00,55,False,0.0784313725490196
14104,2020-06-14 05:00:00,54,False,-0.01818181818181818
14105,2020-06-14 06:00:00,52,False,-0.037037037037037035
14106,2020-06-14 07:00:00,50,False,-0.038461538461538464
14107,2020-06-14 08:00:00,48,False,-0.04
14108,2020-06-14 09:00:00,46,False,-0.041666666666666664
14109,2020-06-14 10:00:00,47,False,0.021739130434782608
14110,2020-06-14 11:00:00,48,False,0.02127659574468085
14111,2020-06-14 12:00:00,47,False,-0.020833333333333332
14112,2020-06-14 13:00:00,49,False,0.0425531914893617
14113,2020-06-14 14:00:00,49,False,0.0
14114,2020-06-14 15:00:00,50,False,0.02040816326530612
14115,2020-06-14 16:00:00,48,False,-0.04
14116,2020-06-14 17:00:00,47,False,-0.020833333333333332
14117,2020-06-14 18:00:00,46,False,-0.02127659574468085
14118,2020-06-14 19:00:00,47,False,0.021739130434782608
14119,2020-06-14 20:00:00,47,False,0.0
14120,2020-06-14 21:00:00,48,False,0.02127659574468085
14121,2020-06-14 22:00:00,49,False,0.020833333333333332
14122,2020-06-14 23:00:00,55,False,0.12244897959183673
14123,2020-06-15 00:00:00,59,False,0.07272727272727272
14124,2020-06-15 01:00:00,65,False,0.1016949152542373
14125,2020-06-15 02:00:00,69,False,0.06153846153846154
14126,2020-06-15 03:00:00,71,False,0.028985507246376812
14127,2020-06-15 04:00:00,75,False,0.056338028169014086
14128,2020-06-15 05:00:00,74,False,-0.013333333333333334
14129,2020-06-15 06:00:00,84,False,0.13513513513513514
14130,2020-06-15 07:00:00,90,False,0.07142857142857142
14131,2020-06-15 08:00:00,92,False,0.022222222222222223
14132,2020-06-15 09:00:00,94,False,0.021739130434782608
14133,2020-06-15 10:00:00,84,False,-0.10638297872340426
14134,2020-06-15 11:00:00,81,False,-0.03571428571428571
14135,2020-06-15 12:00:00,84,False,0.037037037037037035
14136,2020-06-15 13:00:00,89,False,0.05952380952380952
14137,2020-06-15 14:00:00,88,False,-0.011235955056179775
14138,2020-06-15 15:00:00,86,False,-0.022727272727272728
14139,2020-06-15 16:00:00,77,False,-0.10465116279069768
14140,2020-06-15 17:00:00,76,False,-0.012987012987012988
14141,2020-06-15 18:00:00,77,False,0.013157894736842105
14142,2020-06-15 19:00:00,74,False,-0.03896103896103896
14143,2020-06-15 20:00:00,74,False,0.0
14144,2020-06-15 21:00:00,72,False,-0.02702702702702703
14145,2020-06-15 22:00:00,69,False,-0.041666666666666664
14146,2020-06-15 23:00:00,67,False,-0.028985507246376812
14147,2020-06-16 00:00:00,69,False,0.029850746268656716
14148,2020-06-16 01:00:00,71,False,0.028985507246376812
14149,2020-06-16 02:00:00,73,False,0.028169014084507043
14150,2020-06-16 03:00:00,77,False,0.0547945205479452
14151,2020-06-16 04:00:00,76,False,-0.012987012987012988
14152,2020-06-16 05:00:00,79,False,0.039473684210526314
14153,2020-06-16 06:00:00,90,False,0.13924050632911392
14154,2020-06-16 07:00:00,94,False,0.044444444444444446
14155,2020-06-16 08:00:00,96,False,0.02127659574468085
14156,2020-06-16 09:00:00,92,False,-0.041666666666666664
14157,2020-06-16 10:00:00,85,False,-0.07608695652173914
14158,2020-06-16 11:00:00,83,False,-0.023529411764705882
14159,2020-06-16 12:00:00,87,False,0.04819277108433735
14160,2020-06-16 13:00:00,91,False,0.04597701149425287
14161,2020-06-16 14:00:00,91,False,0.0
14162,2020-06-16 15:00:00,88,False,-0.03296703296703297
14163,2020-06-16 16:00:00,79,False,-0.10227272727272728
14164,2020-06-16 17:00:00,75,False,-0.05063291139240506
14165,2020-06-16 18:00:00,74,False,-0.013333333333333334
14166,2020-06-16 19:00:00,73,False,-0.013513513513513514
14167,2020-06-16 20:00:00,74,False,0.0136986301369863
14168,2020-06-16 21:00:00,72,False,-0.02702702702702703
14169,2020-06-16 22:00:00,70,False,-0.027777777777777776
14170,2020-06-16 23:00:00,69,False,-0.014285714285714285
14171,2020-06-17 00:00:00,69,False,0.0
14172,2020-06-17 01:00:00,71,False,0.028985507246376812
14173,2020-06-17 02:00:00,75,False,0.056338028169014086
14174,2020-06-17 03:00:00,75,False,0.0
14175,2020-06-17 04:00:00,77,False,0.02666666666666667
14176,2020-06-17 05:00:00,81,False,0.05194805194805195
14177,2020-06-17 06:00:00,90,False,0.1111111111111111
14178,2020-06-17 07:00:00,97,False,0.07777777777777778
14179,2020-06-17 08:00:00,100,False,0.030927835051546393
14180,2020-06-17 09:00:00,96,False,-0.04
14181,2020-06-17 10:00:00,86,False,-0.10416666666666667
14182,2020-06-17 11:00:00,82,False,-0.046511627906976744
14183,2020-06-17 12:00:00,88,False,0.07317073170731707
14184,2020-06-17 13:00:00,91,False,0.03409090909090909
14185,2020-06-17 14:00:00,91,False,0.0
14186,2020-06-17 15:00:00,88,False,-0.03296703296703297
14187,2020-06-17 16:00:00,79,False,-0.10227272727272728
14188,2020-06-17 17:00:00,75,False,-0.05063291139240506
14189,2020-06-17 18:00:00,76,False,0.013333333333333334
14190,2020-06-17 19:00:00,74,False,-0.02631578947368421
14191,2020-06-17 20:00:00,73,False,-0.013513513513513514
14192,2020-06-17 21:00:00,71,False,-0.0273972602739726
14193,2020-06-17 22:00:00,70,False,-0.014084507042253521
14194,2020-06-17 23:00:00,67,False,-0.04285714285714286
14195,2020-06-18 00:00:00,77,False,0.14925373134328357
14196,2020-06-18 00:00:00,77,False,0.0
14197,2020-06-18 01:00:00,74,False,-0.03896103896103896
14198,2020-06-18 02:00:00,76,False,0.02702702702702703
14199,2020-06-18 03:00:00,75,False,-0.013157894736842105
14200,2020-06-18 04:00:00,77,False,0.02666666666666667
14201,2020-06-18 05:00:00,81,False,0.05194805194805195
14202,2020-06-18 06:00:00,88,False,0.08641975308641975
14203,2020-06-18 07:00:00,95,False,0.07954545454545454
14204,2020-06-18 08:00:00,97,False,0.021052631578947368
14205,2020-06-18 09:00:00,95,False,-0.020618556701030927
14206,2020-06-18 10:00:00,86,False,-0.09473684210526316
14207,2020-06-18 11:00:00,82,False,-0.046511627906976744
14208,2020-06-18 12:00:00,87,False,0.06097560975609756
14209,2020-06-18 13:00:00,92,False,0.05747126436781609
14210,2020-06-18 14:00:00,92,False,0.0
14211,2020-06-18 15:00:00,88,False,-0.043478260869565216
14212,2020-06-18 16:00:00,82,False,-0.06818181818181818
14213,2020-06-18 17:00:00,78,False,-0.04878048780487805
14214,2020-06-18 18:00:00,78,False,0.0
14215,2020-06-18 19:00:00,75,False,-0.038461538461538464
14216,2020-06-18 20:00:00,73,False,-0.02666666666666667
14217,2020-06-18 21:00:00,72,False,-0.0136986301369863
14218,2020-06-18 22:00:00,68,False,-0.05555555555555555
14219,2020-06-18 23:00:00,65,False,-0.04411764705882353
14220,2020-06-19 00:00:00,66,False,0.015384615384615385
14221,2020-06-19 01:00:00,69,False,0.045454545454545456
14222,2020-06-19 02:00:00,71,False,0.028985507246376812
14223,2020-06-19 03:00:00,71,False,0.0
14224,2020-06-19 04:00:00,72,False,0.014084507042253521
14225,2020-06-19 05:00:00,76,False,0.05555555555555555
14226,2020-06-19 06:00:00,85,False,0.11842105263157894
14227,2020-06-19 07:00:00,91,False,0.07058823529411765
14228,2020-06-19 08:00:00,90,False,-0.01098901098901099
14229,2020-06-19 09:00:00,88,False,-0.022222222222222223
14230,2020-06-19 10:00:00,81,False,-0.07954545454545454
14231,2020-06-19 11:00:00,75,False,-0.07407407407407407
14232,2020-06-19 12:00:00,77,False,0.02666666666666667
14233,2020-06-19 13:00:00,84,False,0.09090909090909091
14234,2020-06-19 14:00:00,83,False,-0.011904761904761904
14235,2020-06-19 15:00:00,80,False,-0.03614457831325301
14236,2020-06-19 16:00:00,74,False,-0.075
14237,2020-06-19 17:00:00,70,False,-0.05405405405405406
14238,2020-06-19 18:00:00,70,False,0.0
14239,2020-06-19 19:00:00,65,False,-0.07142857142857142
14240,2020-06-19 20:00:00,65,False,0.0
14241,2020-06-19 21:00:00,63,False,-0.03076923076923077
14242,2020-06-19 22:00:00,58,False,-0.07936507936507936
14243,2020-06-19 23:00:00,53,False,-0.08620689655172414
14244,2020-06-20 00:00:00,51,False,-0.03773584905660377
14245,2020-06-20 01:00:00,52,False,0.0196078431372549
14246,2020-06-20 02:00:00,53,False,0.019230769230769232
14247,2020-06-20 03:00:00,56,False,0.05660377358490566
14248,2020-06-20 04:00:00,56,False,0.0
14249,2020-06-20 05:00:00,54,False,-0.03571428571428571
14250,2020-06-20 06:00:00,55,False,0.018518518518518517
14251,2020-06-20 07:00:00,52,False,-0.05454545454545454
14252,2020-06-20 08:00:00,53,False,0.019230769230769232
14253,2020-06-20 09:00:00,53,False,0.0
14254,2020-06-20 10:00:00,52,False,-0.018867924528301886
14255,2020-06-20 11:00:00,49,False,-0.057692307692307696
14256,2020-06-20 12:00:00,48,False,-0.02040816326530612
