,date,interest rates,isPartial,delta
2381,2015-04-09 15:00:00,68,False,0.0625
2382,2015-04-09 16:00:00,61,False,-0.10294117647058823
2383,2015-04-09 17:00:00,64,False,0.04918032786885246
2384,2015-04-09 18:00:00,59,False,-0.078125
2385,2015-04-09 19:00:00,56,False,-0.05084745762711865
2386,2015-04-09 20:00:00,58,False,0.03571428571428571
2387,2015-04-09 21:00:00,57,False,-0.017241379310344827
2388,2015-04-09 22:00:00,79,False,0.38596491228070173
2389,2015-04-09 23:00:00,75,False,-0.05063291139240506
2390,2015-04-10 00:00:00,77,False,0.02666666666666667
2391,2015-04-10 01:00:00,79,False,0.025974025974025976
2392,2015-04-10 02:00:00,80,False,0.012658227848101266
2393,2015-04-10 03:00:00,83,False,0.0375
2394,2015-04-10 04:00:00,79,False,-0.04819277108433735
2395,2015-04-10 05:00:00,79,False,0.0
2396,2015-04-10 06:00:00,71,False,-0.10126582278481013
2397,2015-04-10 07:00:00,72,False,0.014084507042253521
2398,2015-04-10 08:00:00,63,False,-0.125
2399,2015-04-10 09:00:00,65,False,0.031746031746031744
2400,2015-04-10 10:00:00,65,False,0.0
2401,2015-04-10 11:00:00,66,False,0.015384615384615385
2402,2015-04-10 12:00:00,59,False,-0.10606060606060606
2403,2015-04-10 13:00:00,61,False,0.03389830508474576
2404,2015-04-10 14:00:00,64,False,0.04918032786885246
2405,2015-04-10 15:00:00,65,False,0.015625
2406,2015-04-10 16:00:00,60,False,-0.07692307692307693
2407,2015-04-10 17:00:00,65,False,0.08333333333333333
2408,2015-04-10 18:00:00,56,False,-0.13846153846153847
2409,2015-04-10 19:00:00,57,False,0.017857142857142856
2410,2015-04-10 20:00:00,58,False,0.017543859649122806
2411,2015-04-10 21:00:00,55,False,-0.05172413793103448
2412,2015-04-10 22:00:00,58,False,0.05454545454545454
2413,2015-04-10 23:00:00,57,False,-0.017241379310344827
2414,2015-04-11 00:00:00,56,False,-0.017543859649122806
2415,2015-04-11 01:00:00,67,False,0.19642857142857142
2416,2015-04-11 02:00:00,72,False,0.07462686567164178
2417,2015-04-11 03:00:00,68,False,-0.05555555555555555
2418,2015-04-11 04:00:00,72,False,0.058823529411764705
2419,2015-04-11 05:00:00,65,False,-0.09722222222222222
2420,2015-04-11 06:00:00,67,False,0.03076923076923077
2421,2015-04-11 07:00:00,66,False,-0.014925373134328358
2422,2015-04-11 08:00:00,61,False,-0.07575757575757576
2423,2015-04-11 09:00:00,52,False,-0.14754098360655737
2424,2015-04-11 10:00:00,49,False,-0.057692307692307696
2425,2015-04-11 11:00:00,50,False,0.02040816326530612
2426,2015-04-11 12:00:00,48,False,-0.04
2427,2015-04-11 13:00:00,47,False,-0.020833333333333332
2428,2015-04-11 14:00:00,48,False,0.02127659574468085
2429,2015-04-11 15:00:00,46,False,-0.041666666666666664
2430,2015-04-11 16:00:00,47,False,0.021739130434782608
2431,2015-04-11 17:00:00,42,False,-0.10638297872340426
2432,2015-04-11 18:00:00,43,False,0.023809523809523808
2433,2015-04-11 19:00:00,45,False,0.046511627906976744
2434,2015-04-11 20:00:00,51,False,0.13333333333333333
2435,2015-04-11 21:00:00,46,False,-0.09803921568627451
2436,2015-04-11 22:00:00,59,False,0.2826086956521739
2437,2015-04-11 23:00:00,55,False,-0.06779661016949153
2438,2015-04-12 00:00:00,53,False,-0.03636363636363636
2439,2015-04-12 01:00:00,56,False,0.05660377358490566
2440,2015-04-12 02:00:00,59,False,0.05357142857142857
2441,2015-04-12 03:00:00,66,False,0.11864406779661017
2442,2015-04-12 04:00:00,59,False,-0.10606060606060606
2443,2015-04-12 05:00:00,53,False,-0.1016949152542373
2444,2015-04-12 06:00:00,52,False,-0.018867924528301886
2445,2015-04-12 07:00:00,45,False,-0.1346153846153846
2446,2015-04-12 08:00:00,46,False,0.022222222222222223
2447,2015-04-12 09:00:00,57,False,0.2391304347826087
2448,2015-04-12 10:00:00,45,False,-0.21052631578947367
2449,2015-04-12 11:00:00,54,False,0.2
2450,2015-04-12 12:00:00,50,False,-0.07407407407407407
2451,2015-04-12 13:00:00,48,False,-0.04
2452,2015-04-12 14:00:00,48,False,0.0
2453,2015-04-12 15:00:00,52,False,0.08333333333333333
2454,2015-04-12 16:00:00,48,False,-0.07692307692307693
2455,2015-04-12 17:00:00,53,False,0.10416666666666667
2456,2015-04-12 18:00:00,47,False,-0.11320754716981132
2457,2015-04-12 19:00:00,49,False,0.0425531914893617
2458,2015-04-12 20:00:00,52,False,0.061224489795918366
2459,2015-04-12 21:00:00,57,False,0.09615384615384616
2460,2015-04-12 22:00:00,67,False,0.17543859649122806
2461,2015-04-12 23:00:00,83,False,0.23880597014925373
2462,2015-04-13 00:00:00,78,False,-0.060240963855421686
2463,2015-04-13 01:00:00,93,False,0.19230769230769232
2464,2015-04-13 02:00:00,98,False,0.053763440860215055
2465,2015-04-13 03:00:00,98,False,0.0
2466,2015-04-13 04:00:00,95,False,-0.030612244897959183
2467,2015-04-13 05:00:00,94,False,-0.010526315789473684
2468,2015-04-13 06:00:00,83,False,-0.11702127659574468
2469,2015-04-13 07:00:00,72,False,-0.13253012048192772
2470,2015-04-13 08:00:00,73,False,0.013888888888888888
2471,2015-04-13 09:00:00,77,False,0.0547945205479452
2472,2015-04-13 10:00:00,76,False,-0.012987012987012988
2473,2015-04-13 11:00:00,72,False,-0.05263157894736842
2474,2015-04-13 12:00:00,65,False,-0.09722222222222222
2475,2015-04-13 13:00:00,63,False,-0.03076923076923077
2476,2015-04-13 14:00:00,69,False,0.09523809523809523
2477,2015-04-13 15:00:00,67,False,-0.028985507246376812
2478,2015-04-13 16:00:00,71,False,0.05970149253731343
2479,2015-04-13 17:00:00,69,False,-0.028169014084507043
2480,2015-04-13 18:00:00,72,False,0.043478260869565216
2481,2015-04-13 19:00:00,65,False,-0.09722222222222222
2482,2015-04-13 20:00:00,70,False,0.07692307692307693
2483,2015-04-13 21:00:00,75,False,0.07142857142857142
2484,2015-04-13 22:00:00,77,False,0.02666666666666667
2485,2015-04-13 23:00:00,76,False,-0.012987012987012988
2486,2015-04-14 00:00:00,89,False,0.17105263157894737
2487,2015-04-14 01:00:00,89,False,0.0
2488,2015-04-14 02:00:00,90,False,0.011235955056179775
2489,2015-04-14 03:00:00,87,False,-0.03333333333333333
2490,2015-04-14 04:00:00,86,False,-0.011494252873563218
2491,2015-04-14 05:00:00,81,False,-0.05813953488372093
2492,2015-04-14 06:00:00,73,False,-0.09876543209876543
2493,2015-04-14 07:00:00,67,False,-0.0821917808219178
2494,2015-04-14 08:00:00,79,False,0.1791044776119403
2495,2015-04-14 09:00:00,73,False,-0.0759493670886076
2496,2015-04-14 10:00:00,75,False,0.0273972602739726
2497,2015-04-14 11:00:00,68,False,-0.09333333333333334
2498,2015-04-14 12:00:00,67,False,-0.014705882352941176
2499,2015-04-14 13:00:00,69,False,0.029850746268656716
2500,2015-04-14 14:00:00,69,False,0.0
2501,2015-04-14 15:00:00,72,False,0.043478260869565216
2502,2015-04-14 16:00:00,73,False,0.013888888888888888
2503,2015-04-14 17:00:00,72,False,-0.0136986301369863
2504,2015-04-14 18:00:00,68,False,-0.05555555555555555
2505,2015-04-14 19:00:00,71,False,0.04411764705882353
2506,2015-04-14 20:00:00,74,False,0.04225352112676056
2507,2015-04-14 21:00:00,80,False,0.08108108108108109
2508,2015-04-14 22:00:00,81,False,0.0125
2509,2015-04-14 23:00:00,88,False,0.08641975308641975
2510,2015-04-15 00:00:00,91,False,0.03409090909090909
2511,2015-04-15 01:00:00,95,False,0.04395604395604396
2512,2015-04-15 02:00:00,99,False,0.042105263157894736
2513,2015-04-15 03:00:00,94,False,-0.050505050505050504
2514,2015-04-15 04:00:00,92,False,-0.02127659574468085
2515,2015-04-15 05:00:00,91,False,-0.010869565217391304
2516,2015-04-15 06:00:00,81,False,-0.10989010989010989
2517,2015-04-15 07:00:00,75,False,-0.07407407407407407
2518,2015-04-15 08:00:00,68,False,-0.09333333333333334
2519,2015-04-15 09:00:00,70,False,0.029411764705882353
2520,2015-04-15 10:00:00,75,False,0.07142857142857142
2521,2015-04-15 11:00:00,68,False,-0.09333333333333334
2522,2015-04-15 12:00:00,69,False,0.014705882352941176
2523,2015-04-15 13:00:00,65,False,-0.057971014492753624
2524,2015-04-15 14:00:00,72,False,0.1076923076923077
2525,2015-04-15 15:00:00,72,False,0.0
2526,2015-04-15 16:00:00,73,False,0.013888888888888888
2527,2015-04-15 17:00:00,69,False,-0.0547945205479452
2528,2015-04-15 18:00:00,67,False,-0.028985507246376812
2529,2015-04-15 19:00:00,64,False,-0.04477611940298507
2530,2015-04-15 20:00:00,69,False,0.078125
2531,2015-04-15 21:00:00,72,False,0.043478260869565216
2532,2015-04-15 22:00:00,76,False,0.05555555555555555
2533,2015-04-15 23:00:00,77,False,0.013157894736842105
2534,2015-04-16 00:00:00,82,False,0.06493506493506493
2535,2015-04-16 00:00:00,87,False,0.06097560975609756
2536,2015-04-16 01:00:00,90,False,0.034482758620689655
2537,2015-04-16 02:00:00,93,False,0.03333333333333333
2538,2015-04-16 03:00:00,100,False,0.07526881720430108
2539,2015-04-16 04:00:00,89,False,-0.11
2540,2015-04-16 05:00:00,89,False,0.0
2541,2015-04-16 06:00:00,86,False,-0.033707865168539325
2542,2015-04-16 07:00:00,78,False,-0.09302325581395349
2543,2015-04-16 08:00:00,71,False,-0.08974358974358974
2544,2015-04-16 09:00:00,73,False,0.028169014084507043
2545,2015-04-16 10:00:00,75,False,0.0273972602739726
2546,2015-04-16 11:00:00,71,False,-0.05333333333333334
2547,2015-04-16 12:00:00,67,False,-0.056338028169014086
2548,2015-04-16 13:00:00,73,False,0.08955223880597014
2549,2015-04-16 14:00:00,70,False,-0.0410958904109589
2550,2015-04-16 15:00:00,68,False,-0.02857142857142857
2551,2015-04-16 16:00:00,73,False,0.07352941176470588
2552,2015-04-16 17:00:00,68,False,-0.0684931506849315
2553,2015-04-16 18:00:00,66,False,-0.029411764705882353
2554,2015-04-16 19:00:00,66,False,0.0
2555,2015-04-16 20:00:00,65,False,-0.015151515151515152
2556,2015-04-16 21:00:00,73,False,0.12307692307692308
2557,2015-04-16 22:00:00,75,False,0.0273972602739726
2558,2015-04-16 23:00:00,83,False,0.10666666666666667
2559,2015-04-17 00:00:00,85,False,0.024096385542168676
2560,2015-04-17 01:00:00,81,False,-0.047058823529411764
2561,2015-04-17 02:00:00,89,False,0.09876543209876543
2562,2015-04-17 03:00:00,89,False,0.0
2563,2015-04-17 04:00:00,85,False,-0.0449438202247191
2564,2015-04-17 05:00:00,79,False,-0.07058823529411765
2565,2015-04-17 06:00:00,74,False,-0.06329113924050633
2566,2015-04-17 07:00:00,69,False,-0.06756756756756757
2567,2015-04-17 08:00:00,66,False,-0.043478260869565216
2568,2015-04-17 09:00:00,68,False,0.030303030303030304
2569,2015-04-17 10:00:00,66,False,-0.029411764705882353
2570,2015-04-17 11:00:00,61,False,-0.07575757575757576
2571,2015-04-17 12:00:00,62,False,0.01639344262295082
2572,2015-04-17 13:00:00,63,False,0.016129032258064516
2573,2015-04-17 14:00:00,66,False,0.047619047619047616
2574,2015-04-17 15:00:00,67,False,0.015151515151515152
2575,2015-04-17 16:00:00,61,False,-0.08955223880597014
2576,2015-04-17 17:00:00,57,False,-0.06557377049180328
2577,2015-04-17 18:00:00,59,False,0.03508771929824561
2578,2015-04-17 19:00:00,60,False,0.01694915254237288
2579,2015-04-17 20:00:00,54,False,-0.1
2580,2015-04-17 21:00:00,64,False,0.18518518518518517
2581,2015-04-17 22:00:00,61,False,-0.046875
2582,2015-04-17 23:00:00,61,False,0.0
2583,2015-04-18 00:00:00,59,False,-0.03278688524590164
2584,2015-04-18 01:00:00,67,False,0.13559322033898305
2585,2015-04-18 02:00:00,67,False,0.0
2586,2015-04-18 03:00:00,69,False,0.029850746268656716
2587,2015-04-18 04:00:00,68,False,-0.014492753623188406
2588,2015-04-18 05:00:00,74,False,0.08823529411764706
2589,2015-04-18 06:00:00,67,False,-0.0945945945945946
2590,2015-04-18 07:00:00,64,False,-0.04477611940298507
2591,2015-04-18 08:00:00,57,False,-0.109375
2592,2015-04-18 09:00:00,55,False,-0.03508771929824561
2593,2015-04-18 10:00:00,51,False,-0.07272727272727272
2594,2015-04-18 11:00:00,55,False,0.0784313725490196
2595,2015-04-18 12:00:00,49,False,-0.10909090909090909
2596,2015-04-18 13:00:00,53,False,0.08163265306122448
2597,2015-04-18 14:00:00,46,False,-0.1320754716981132
2598,2015-04-18 15:00:00,48,False,0.043478260869565216
2599,2015-04-18 16:00:00,48,False,0.0
2600,2015-04-18 17:00:00,48,False,0.0
2601,2015-04-18 18:00:00,43,False,-0.10416666666666667
2602,2015-04-18 19:00:00,48,False,0.11627906976744186
2603,2015-04-18 20:00:00,49,False,0.020833333333333332
2604,2015-04-18 21:00:00,53,False,0.08163265306122448
2605,2015-04-18 22:00:00,48,False,-0.09433962264150944
2606,2015-04-18 23:00:00,59,False,0.22916666666666666
2607,2015-04-19 00:00:00,54,False,-0.0847457627118644
2608,2015-04-19 01:00:00,56,False,0.037037037037037035
2609,2015-04-19 02:00:00,69,False,0.23214285714285715
2610,2015-04-19 03:00:00,64,False,-0.07246376811594203
2611,2015-04-19 04:00:00,65,False,0.015625
2612,2015-04-19 05:00:00,52,False,-0.2
2613,2015-04-19 06:00:00,54,False,0.038461538461538464
2614,2015-04-19 07:00:00,50,False,-0.07407407407407407
2615,2015-04-19 08:00:00,52,False,0.04
2616,2015-04-19 09:00:00,48,False,-0.07692307692307693
2617,2015-04-19 10:00:00,54,False,0.125
2618,2015-04-19 11:00:00,49,False,-0.09259259259259259
2619,2015-04-19 12:00:00,48,False,-0.02040816326530612
2620,2015-04-19 13:00:00,43,False,-0.10416666666666667
2621,2015-04-19 14:00:00,46,False,0.06976744186046512
2622,2015-04-19 15:00:00,40,False,-0.13043478260869565
2623,2015-04-19 16:00:00,44,False,0.1
2624,2015-04-19 17:00:00,47,False,0.06818181818181818
2625,2015-04-19 18:00:00,45,False,-0.0425531914893617
2626,2015-04-19 19:00:00,49,False,0.08888888888888889
2627,2015-04-19 20:00:00,55,False,0.12244897959183673
2628,2015-04-19 21:00:00,62,False,0.12727272727272726
2629,2015-04-19 22:00:00,74,False,0.1935483870967742
2630,2015-04-19 23:00:00,81,False,0.0945945945945946
2631,2015-04-20 00:00:00,83,False,0.024691358024691357
2632,2015-04-20 01:00:00,80,False,-0.03614457831325301
2633,2015-04-20 02:00:00,89,False,0.1125
2634,2015-04-20 03:00:00,91,False,0.02247191011235955
2635,2015-04-20 04:00:00,83,False,-0.08791208791208792
2636,2015-04-20 05:00:00,84,False,0.012048192771084338
2637,2015-04-20 06:00:00,73,False,-0.13095238095238096
2638,2015-04-20 07:00:00,67,False,-0.0821917808219178
2639,2015-04-20 08:00:00,69,False,0.029850746268656716
2640,2015-04-20 09:00:00,67,False,-0.028985507246376812
2641,2015-04-20 10:00:00,65,False,-0.029850746268656716
2642,2015-04-20 11:00:00,68,False,0.046153846153846156
2643,2015-04-20 12:00:00,62,False,-0.08823529411764706
2644,2015-04-20 13:00:00,60,False,-0.03225806451612903
2645,2015-04-20 14:00:00,65,False,0.08333333333333333
2646,2015-04-20 15:00:00,64,False,-0.015384615384615385
2647,2015-04-20 16:00:00,64,False,0.0
2648,2015-04-20 17:00:00,62,False,-0.03125
2649,2015-04-20 18:00:00,67,False,0.08064516129032258
2650,2015-04-20 19:00:00,60,False,-0.1044776119402985
2651,2015-04-20 20:00:00,65,False,0.08333333333333333
2652,2015-04-20 21:00:00,66,False,0.015384615384615385
2653,2015-04-20 22:00:00,75,False,0.13636363636363635
2654,2015-04-20 23:00:00,75,False,0.0
2655,2015-04-21 00:00:00,78,False,0.04
2656,2015-04-21 01:00:00,79,False,0.01282051282051282
2657,2015-04-21 02:00:00,77,False,-0.02531645569620253
2658,2015-04-21 03:00:00,77,False,0.0
2659,2015-04-21 04:00:00,76,False,-0.012987012987012988
2660,2015-04-21 05:00:00,69,False,-0.09210526315789473
2661,2015-04-21 06:00:00,63,False,-0.08695652173913043
2662,2015-04-21 07:00:00,60,False,-0.047619047619047616
2663,2015-04-21 08:00:00,54,False,-0.1
2664,2015-04-21 09:00:00,53,False,-0.018518518518518517
2665,2015-04-21 10:00:00,62,False,0.16981132075471697
2666,2015-04-21 11:00:00,54,False,-0.12903225806451613
2667,2015-04-21 12:00:00,52,False,-0.037037037037037035
2668,2015-04-21 13:00:00,58,False,0.11538461538461539
2669,2015-04-21 14:00:00,54,False,-0.06896551724137931
2670,2015-04-21 15:00:00,55,False,0.018518518518518517
2671,2015-04-21 16:00:00,60,False,0.09090909090909091
2672,2015-04-21 17:00:00,60,False,0.0
2673,2015-04-21 18:00:00,59,False,-0.016666666666666666
2674,2015-04-21 19:00:00,62,False,0.05084745762711865
2675,2015-04-21 20:00:00,57,False,-0.08064516129032258
2676,2015-04-21 21:00:00,64,False,0.12280701754385964
2677,2015-04-21 22:00:00,61,False,-0.046875
2678,2015-04-21 23:00:00,68,False,0.11475409836065574
2679,2015-04-22 00:00:00,66,False,-0.029411764705882353
2680,2015-04-22 01:00:00,76,False,0.15151515151515152
2681,2015-04-22 02:00:00,77,False,0.013157894736842105
2682,2015-04-22 03:00:00,78,False,0.012987012987012988
2683,2015-04-22 04:00:00,67,False,-0.14102564102564102
2684,2015-04-22 05:00:00,68,False,0.014925373134328358
2685,2015-04-22 06:00:00,66,False,-0.029411764705882353
2686,2015-04-22 07:00:00,59,False,-0.10606060606060606
2687,2015-04-22 08:00:00,54,False,-0.0847457627118644
2688,2015-04-22 09:00:00,55,False,0.018518518518518517
2689,2015-04-22 10:00:00,56,False,0.01818181818181818
2690,2015-04-22 11:00:00,54,False,-0.03571428571428571
2691,2015-04-22 12:00:00,58,False,0.07407407407407407
2692,2015-04-22 13:00:00,60,False,0.034482758620689655
2693,2015-04-22 14:00:00,68,False,0.13333333333333333
2694,2015-04-22 15:00:00,71,False,0.04411764705882353
2695,2015-04-22 16:00:00,72,False,0.014084507042253521
2696,2015-04-22 17:00:00,73,False,0.013888888888888888
2697,2015-04-22 18:00:00,72,False,-0.0136986301369863
2698,2015-04-22 19:00:00,70,False,-0.027777777777777776
2699,2015-04-22 20:00:00,69,False,-0.014285714285714285
2700,2015-04-22 21:00:00,74,False,0.07246376811594203
2701,2015-04-22 22:00:00,79,False,0.06756756756756757
2702,2015-04-22 23:00:00,83,False,0.05063291139240506
2703,2015-04-23 00:00:00,86,False,0.03614457831325301
2704,2015-04-23 00:00:00,83,False,-0.03488372093023256
2705,2015-04-23 01:00:00,90,False,0.08433734939759036
2706,2015-04-23 02:00:00,94,False,0.044444444444444446
2707,2015-04-23 03:00:00,89,False,-0.05319148936170213
2708,2015-04-23 04:00:00,85,False,-0.0449438202247191
2709,2015-04-23 05:00:00,84,False,-0.011764705882352941
2710,2015-04-23 06:00:00,75,False,-0.10714285714285714
2711,2015-04-23 07:00:00,68,False,-0.09333333333333334
2712,2015-04-23 08:00:00,71,False,0.04411764705882353
2713,2015-04-23 09:00:00,71,False,0.0
2714,2015-04-23 10:00:00,65,False,-0.08450704225352113
2715,2015-04-23 11:00:00,70,False,0.07692307692307693
2716,2015-04-23 12:00:00,67,False,-0.04285714285714286
2717,2015-04-23 13:00:00,64,False,-0.04477611940298507
2718,2015-04-23 14:00:00,70,False,0.09375
2719,2015-04-23 15:00:00,71,False,0.014285714285714285
2720,2015-04-23 16:00:00,70,False,-0.014084507042253521
2721,2015-04-23 17:00:00,70,False,0.0
2722,2015-04-23 18:00:00,67,False,-0.04285714285714286
2723,2015-04-23 19:00:00,67,False,0.0
2724,2015-04-23 20:00:00,68,False,0.014925373134328358
2725,2015-04-23 21:00:00,72,False,0.058823529411764705
2726,2015-04-23 22:00:00,75,False,0.041666666666666664
2727,2015-04-23 23:00:00,76,False,0.013333333333333334
2728,2015-04-24 00:00:00,75,False,-0.013157894736842105
2729,2015-04-24 01:00:00,82,False,0.09333333333333334
2730,2015-04-24 02:00:00,82,False,0.0
2731,2015-04-24 03:00:00,84,False,0.024390243902439025
2732,2015-04-24 04:00:00,78,False,-0.07142857142857142
2733,2015-04-24 05:00:00,75,False,-0.038461538461538464
2734,2015-04-24 06:00:00,71,False,-0.05333333333333334
2735,2015-04-24 07:00:00,63,False,-0.11267605633802817
2736,2015-04-24 08:00:00,62,False,-0.015873015873015872
2737,2015-04-24 09:00:00,61,False,-0.016129032258064516
2738,2015-04-24 10:00:00,59,False,-0.03278688524590164
2739,2015-04-24 11:00:00,58,False,-0.01694915254237288
2740,2015-04-24 12:00:00,64,False,0.10344827586206896
2741,2015-04-24 13:00:00,67,False,0.046875
2742,2015-04-24 14:00:00,63,False,-0.05970149253731343
2743,2015-04-24 15:00:00,65,False,0.031746031746031744
2744,2015-04-24 16:00:00,67,False,0.03076923076923077
2745,2015-04-24 17:00:00,66,False,-0.014925373134328358
2746,2015-04-24 18:00:00,65,False,-0.015151515151515152
2747,2015-04-24 19:00:00,57,False,-0.12307692307692308
2748,2015-04-24 20:00:00,57,False,0.0
2749,2015-04-24 21:00:00,61,False,0.07017543859649122
2750,2015-04-24 22:00:00,60,False,-0.01639344262295082
2751,2015-04-24 23:00:00,55,False,-0.08333333333333333
2752,2015-04-25 00:00:00,65,False,0.18181818181818182
2753,2015-04-25 01:00:00,63,False,-0.03076923076923077
2754,2015-04-25 02:00:00,64,False,0.015873015873015872
2755,2015-04-25 03:00:00,67,False,0.046875
2756,2015-04-25 04:00:00,62,False,-0.07462686567164178
2757,2015-04-25 05:00:00,68,False,0.0967741935483871
2758,2015-04-25 06:00:00,63,False,-0.07352941176470588
2759,2015-04-25 07:00:00,55,False,-0.12698412698412698
2760,2015-04-25 08:00:00,51,False,-0.07272727272727272
2761,2015-04-25 09:00:00,52,False,0.0196078431372549
2762,2015-04-25 10:00:00,50,False,-0.038461538461538464
2763,2015-04-25 11:00:00,46,False,-0.08
2764,2015-04-25 12:00:00,46,False,0.0
2765,2015-04-25 13:00:00,46,False,0.0
2766,2015-04-25 14:00:00,50,False,0.08695652173913043
2767,2015-04-25 15:00:00,53,False,0.06
2768,2015-04-25 16:00:00,47,False,-0.11320754716981132
2769,2015-04-25 17:00:00,49,False,0.0425531914893617
2770,2015-04-25 18:00:00,46,False,-0.061224489795918366
2771,2015-04-25 19:00:00,50,False,0.08695652173913043
2772,2015-04-25 20:00:00,47,False,-0.06
2773,2015-04-25 21:00:00,50,False,0.06382978723404255
2774,2015-04-25 22:00:00,52,False,0.04
2775,2015-04-25 23:00:00,56,False,0.07692307692307693
2776,2015-04-26 00:00:00,58,False,0.03571428571428571
2777,2015-04-26 01:00:00,60,False,0.034482758620689655
2778,2015-04-26 02:00:00,61,False,0.016666666666666666
2779,2015-04-26 03:00:00,55,False,-0.09836065573770492
2780,2015-04-26 04:00:00,56,False,0.01818181818181818
2781,2015-04-26 05:00:00,56,False,0.0
2782,2015-04-26 06:00:00,49,False,-0.125
2783,2015-04-26 07:00:00,46,False,-0.061224489795918366
2784,2015-04-26 08:00:00,47,False,0.021739130434782608
2785,2015-04-26 09:00:00,48,False,0.02127659574468085
2786,2015-04-26 10:00:00,48,False,0.0
2787,2015-04-26 11:00:00,48,False,0.0
2788,2015-04-26 12:00:00,50,False,0.041666666666666664
2789,2015-04-26 13:00:00,48,False,-0.04
2790,2015-04-26 14:00:00,47,False,-0.020833333333333332
2791,2015-04-26 15:00:00,50,False,0.06382978723404255
2792,2015-04-26 16:00:00,51,False,0.02
2793,2015-04-26 17:00:00,46,False,-0.09803921568627451
2794,2015-04-26 18:00:00,50,False,0.08695652173913043
2795,2015-04-26 19:00:00,57,False,0.14
2796,2015-04-26 20:00:00,61,False,0.07017543859649122
2797,2015-04-26 21:00:00,62,False,0.01639344262295082
2798,2015-04-26 22:00:00,69,False,0.11290322580645161
2799,2015-04-26 23:00:00,81,False,0.17391304347826086
2800,2015-04-27 00:00:00,84,False,0.037037037037037035
2801,2015-04-27 01:00:00,81,False,-0.03571428571428571
2802,2015-04-27 02:00:00,89,False,0.09876543209876543
2803,2015-04-27 03:00:00,86,False,-0.033707865168539325
2804,2015-04-27 04:00:00,84,False,-0.023255813953488372
2805,2015-04-27 05:00:00,82,False,-0.023809523809523808
2806,2015-04-27 06:00:00,77,False,-0.06097560975609756
2807,2015-04-27 07:00:00,71,False,-0.07792207792207792
2808,2015-04-27 08:00:00,71,False,0.0
2809,2015-04-27 09:00:00,70,False,-0.014084507042253521
2810,2015-04-27 10:00:00,63,False,-0.1
2811,2015-04-27 11:00:00,65,False,0.031746031746031744
2812,2015-04-27 12:00:00,65,False,0.0
2813,2015-04-27 13:00:00,63,False,-0.03076923076923077
2814,2015-04-27 14:00:00,73,False,0.15873015873015872
2815,2015-04-27 15:00:00,72,False,-0.0136986301369863
2816,2015-04-27 16:00:00,74,False,0.027777777777777776
2817,2015-04-27 17:00:00,72,False,-0.02702702702702703
2818,2015-04-27 18:00:00,74,False,0.027777777777777776
2819,2015-04-27 19:00:00,73,False,-0.013513513513513514
2820,2015-04-27 20:00:00,68,False,-0.0684931506849315
2821,2015-04-27 21:00:00,81,False,0.19117647058823528
2822,2015-04-27 22:00:00,76,False,-0.06172839506172839
2823,2015-04-27 23:00:00,86,False,0.13157894736842105
2824,2015-04-28 00:00:00,89,False,0.03488372093023256
2825,2015-04-28 01:00:00,91,False,0.02247191011235955
2826,2015-04-28 02:00:00,90,False,-0.01098901098901099
2827,2015-04-28 03:00:00,93,False,0.03333333333333333
2828,2015-04-28 04:00:00,88,False,-0.053763440860215055
2829,2015-04-28 05:00:00,91,False,0.03409090909090909
2830,2015-04-28 06:00:00,80,False,-0.12087912087912088
2831,2015-04-28 07:00:00,70,False,-0.125
2832,2015-04-28 08:00:00,72,False,0.02857142857142857
2833,2015-04-28 09:00:00,73,False,0.013888888888888888
2834,2015-04-28 10:00:00,76,False,0.0410958904109589
2835,2015-04-28 11:00:00,67,False,-0.11842105263157894
2836,2015-04-28 12:00:00,68,False,0.014925373134328358
2837,2015-04-28 13:00:00,69,False,0.014705882352941176
2838,2015-04-28 14:00:00,73,False,0.057971014492753624
2839,2015-04-28 15:00:00,74,False,0.0136986301369863
2840,2015-04-28 16:00:00,71,False,-0.04054054054054054
2841,2015-04-28 17:00:00,72,False,0.014084507042253521
2842,2015-04-28 18:00:00,76,False,0.05555555555555555
2843,2015-04-28 19:00:00,70,False,-0.07894736842105263
2844,2015-04-28 20:00:00,72,False,0.02857142857142857
2845,2015-04-28 21:00:00,81,False,0.125
2846,2015-04-28 22:00:00,81,False,0.0
2847,2015-04-28 23:00:00,88,False,0.08641975308641975
2848,2015-04-29 00:00:00,82,False,-0.06818181818181818
2849,2015-04-29 01:00:00,91,False,0.10975609756097561
2850,2015-04-29 02:00:00,94,False,0.03296703296703297
2851,2015-04-29 03:00:00,93,False,-0.010638297872340425
2852,2015-04-29 04:00:00,92,False,-0.010752688172043012
2853,2015-04-29 05:00:00,85,False,-0.07608695652173914
2854,2015-04-29 06:00:00,80,False,-0.058823529411764705
2855,2015-04-29 07:00:00,75,False,-0.0625
2856,2015-04-29 08:00:00,65,False,-0.13333333333333333
2857,2015-04-29 09:00:00,70,False,0.07692307692307693
2858,2015-04-29 10:00:00,68,False,-0.02857142857142857
2859,2015-04-29 11:00:00,70,False,0.029411764705882353
2860,2015-04-29 12:00:00,74,False,0.05714285714285714
2861,2015-04-29 13:00:00,75,False,0.013513513513513514
2862,2015-04-29 14:00:00,78,False,0.04
2863,2015-04-29 15:00:00,75,False,-0.038461538461538464
2864,2015-04-29 16:00:00,77,False,0.02666666666666667
2865,2015-04-29 17:00:00,80,False,0.03896103896103896
2866,2015-04-29 18:00:00,89,False,0.1125
