,date,hedge fund,isPartial,delta
31642,2018-09-21 15:00:00,62,False,-0.08823529411764706
31643,2018-09-21 16:00:00,63,False,0.016129032258064516
31644,2018-09-21 17:00:00,60,False,-0.047619047619047616
31645,2018-09-21 18:00:00,56,False,-0.06666666666666667
31646,2018-09-21 19:00:00,67,False,0.19642857142857142
31647,2018-09-21 20:00:00,68,False,0.014925373134328358
31648,2018-09-21 21:00:00,63,False,-0.07352941176470588
31649,2018-09-21 22:00:00,58,False,-0.07936507936507936
31650,2018-09-21 23:00:00,55,False,-0.05172413793103448
31651,2018-09-22 00:00:00,47,False,-0.14545454545454545
31652,2018-09-22 01:00:00,54,False,0.14893617021276595
31653,2018-09-22 02:00:00,61,False,0.12962962962962962
31654,2018-09-22 03:00:00,51,False,-0.16393442622950818
31655,2018-09-22 04:00:00,39,False,-0.23529411764705882
31656,2018-09-22 05:00:00,35,False,-0.10256410256410256
31657,2018-09-22 06:00:00,38,False,0.08571428571428572
31658,2018-09-22 07:00:00,34,False,-0.10526315789473684
31659,2018-09-22 08:00:00,29,False,-0.14705882352941177
31660,2018-09-22 09:00:00,30,False,0.034482758620689655
31661,2018-09-22 10:00:00,33,False,0.1
31662,2018-09-22 11:00:00,30,False,-0.09090909090909091
31663,2018-09-22 12:00:00,38,False,0.26666666666666666
31664,2018-09-22 13:00:00,37,False,-0.02631578947368421
31665,2018-09-22 14:00:00,38,False,0.02702702702702703
31666,2018-09-22 15:00:00,38,False,0.0
31667,2018-09-22 16:00:00,37,False,-0.02631578947368421
31668,2018-09-22 17:00:00,41,False,0.10810810810810811
31669,2018-09-22 18:00:00,44,False,0.07317073170731707
31670,2018-09-22 19:00:00,39,False,-0.11363636363636363
31671,2018-09-22 20:00:00,47,False,0.20512820512820512
31672,2018-09-22 21:00:00,51,False,0.0851063829787234
31673,2018-09-22 22:00:00,43,False,-0.1568627450980392
31674,2018-09-22 23:00:00,50,False,0.16279069767441862
31675,2018-09-23 00:00:00,52,False,0.04
31676,2018-09-23 01:00:00,47,False,-0.09615384615384616
31677,2018-09-23 02:00:00,53,False,0.1276595744680851
31678,2018-09-23 03:00:00,60,False,0.1320754716981132
31679,2018-09-23 04:00:00,54,False,-0.1
31680,2018-09-23 05:00:00,38,False,-0.2962962962962963
31681,2018-09-23 06:00:00,33,False,-0.13157894736842105
31682,2018-09-23 07:00:00,36,False,0.09090909090909091
31683,2018-09-23 08:00:00,31,False,-0.1388888888888889
31684,2018-09-23 09:00:00,32,False,0.03225806451612903
31685,2018-09-23 10:00:00,30,False,-0.0625
31686,2018-09-23 11:00:00,29,False,-0.03333333333333333
31687,2018-09-23 12:00:00,34,False,0.1724137931034483
31688,2018-09-23 13:00:00,35,False,0.029411764705882353
31689,2018-09-23 14:00:00,35,False,0.0
31690,2018-09-23 15:00:00,33,False,-0.05714285714285714
31691,2018-09-23 16:00:00,42,False,0.2727272727272727
31692,2018-09-23 17:00:00,54,False,0.2857142857142857
31693,2018-09-23 18:00:00,43,False,-0.2037037037037037
31694,2018-09-23 19:00:00,45,False,0.046511627906976744
31695,2018-09-23 20:00:00,49,False,0.08888888888888889
31696,2018-09-23 21:00:00,57,False,0.16326530612244897
31697,2018-09-23 22:00:00,55,False,-0.03508771929824561
31698,2018-09-23 23:00:00,54,False,-0.01818181818181818
31699,2018-09-24 00:00:00,61,False,0.12962962962962962
31700,2018-09-24 01:00:00,60,False,-0.01639344262295082
31701,2018-09-24 02:00:00,70,False,0.16666666666666666
31702,2018-09-24 03:00:00,65,False,-0.07142857142857142
31703,2018-09-24 04:00:00,55,False,-0.15384615384615385
31704,2018-09-24 05:00:00,36,False,-0.34545454545454546
31705,2018-09-24 06:00:00,39,False,0.08333333333333333
31706,2018-09-24 07:00:00,38,False,-0.02564102564102564
31707,2018-09-24 08:00:00,41,False,0.07894736842105263
31708,2018-09-24 09:00:00,45,False,0.0975609756097561
31709,2018-09-24 10:00:00,41,False,-0.08888888888888889
31710,2018-09-24 11:00:00,47,False,0.14634146341463414
31711,2018-09-24 12:00:00,48,False,0.02127659574468085
31712,2018-09-24 13:00:00,53,False,0.10416666666666667
31713,2018-09-24 14:00:00,62,False,0.16981132075471697
31714,2018-09-24 15:00:00,69,False,0.11290322580645161
31715,2018-09-24 16:00:00,62,False,-0.10144927536231885
31716,2018-09-24 17:00:00,63,False,0.016129032258064516
31717,2018-09-24 18:00:00,70,False,0.1111111111111111
31718,2018-09-24 19:00:00,77,False,0.1
31719,2018-09-24 20:00:00,73,False,-0.05194805194805195
31720,2018-09-24 21:00:00,69,False,-0.0547945205479452
31721,2018-09-24 22:00:00,73,False,0.057971014492753624
31722,2018-09-24 23:00:00,61,False,-0.1643835616438356
31723,2018-09-25 00:00:00,60,False,-0.01639344262295082
31724,2018-09-25 01:00:00,64,False,0.06666666666666667
31725,2018-09-25 02:00:00,61,False,-0.046875
31726,2018-09-25 03:00:00,61,False,0.0
31727,2018-09-25 04:00:00,49,False,-0.19672131147540983
31728,2018-09-25 05:00:00,48,False,-0.02040816326530612
31729,2018-09-25 06:00:00,44,False,-0.08333333333333333
31730,2018-09-25 07:00:00,47,False,0.06818181818181818
31731,2018-09-25 08:00:00,46,False,-0.02127659574468085
31732,2018-09-25 09:00:00,52,False,0.13043478260869565
31733,2018-09-25 10:00:00,46,False,-0.11538461538461539
31734,2018-09-25 11:00:00,45,False,-0.021739130434782608
31735,2018-09-25 12:00:00,57,False,0.26666666666666666
31736,2018-09-25 13:00:00,64,False,0.12280701754385964
31737,2018-09-25 14:00:00,65,False,0.015625
31738,2018-09-25 15:00:00,64,False,-0.015384615384615385
31739,2018-09-25 16:00:00,64,False,0.0
31740,2018-09-25 17:00:00,70,False,0.09375
31741,2018-09-25 18:00:00,71,False,0.014285714285714285
31742,2018-09-25 19:00:00,70,False,-0.014084507042253521
31743,2018-09-25 20:00:00,72,False,0.02857142857142857
31744,2018-09-25 21:00:00,73,False,0.013888888888888888
31745,2018-09-25 22:00:00,69,False,-0.0547945205479452
31746,2018-09-25 23:00:00,74,False,0.07246376811594203
31747,2018-09-26 00:00:00,69,False,-0.06756756756756757
31748,2018-09-26 01:00:00,66,False,-0.043478260869565216
31749,2018-09-26 02:00:00,74,False,0.12121212121212122
31750,2018-09-26 03:00:00,78,False,0.05405405405405406
31751,2018-09-26 04:00:00,55,False,-0.2948717948717949
31752,2018-09-26 05:00:00,46,False,-0.16363636363636364
31753,2018-09-26 06:00:00,46,False,0.0
31754,2018-09-26 07:00:00,51,False,0.10869565217391304
31755,2018-09-26 08:00:00,44,False,-0.13725490196078433
31756,2018-09-26 09:00:00,46,False,0.045454545454545456
31757,2018-09-26 10:00:00,47,False,0.021739130434782608
31758,2018-09-26 11:00:00,45,False,-0.0425531914893617
31759,2018-09-26 12:00:00,55,False,0.2222222222222222
31760,2018-09-26 13:00:00,66,False,0.2
31761,2018-09-26 14:00:00,64,False,-0.030303030303030304
31762,2018-09-26 15:00:00,70,False,0.09375
31763,2018-09-26 16:00:00,61,False,-0.12857142857142856
31764,2018-09-26 17:00:00,64,False,0.04918032786885246
31765,2018-09-26 18:00:00,68,False,0.0625
31766,2018-09-26 19:00:00,66,False,-0.029411764705882353
31767,2018-09-26 20:00:00,74,False,0.12121212121212122
31768,2018-09-26 21:00:00,81,False,0.0945945945945946
31769,2018-09-26 22:00:00,71,False,-0.12345679012345678
31770,2018-09-26 23:00:00,97,False,0.36619718309859156
31771,2018-09-27 00:00:00,100,False,0.030927835051546393
31772,2018-09-27 00:00:00,100,False,0.0
31773,2018-09-27 01:00:00,69,False,-0.31
31774,2018-09-27 02:00:00,71,False,0.028985507246376812
31775,2018-09-27 03:00:00,70,False,-0.014084507042253521
31776,2018-09-27 04:00:00,57,False,-0.18571428571428572
31777,2018-09-27 05:00:00,45,False,-0.21052631578947367
31778,2018-09-27 06:00:00,46,False,0.022222222222222223
31779,2018-09-27 07:00:00,49,False,0.06521739130434782
31780,2018-09-27 08:00:00,48,False,-0.02040816326530612
31781,2018-09-27 09:00:00,47,False,-0.020833333333333332
31782,2018-09-27 10:00:00,52,False,0.10638297872340426
31783,2018-09-27 11:00:00,45,False,-0.1346153846153846
31784,2018-09-27 12:00:00,55,False,0.2222222222222222
31785,2018-09-27 13:00:00,65,False,0.18181818181818182
31786,2018-09-27 14:00:00,64,False,-0.015384615384615385
31787,2018-09-27 15:00:00,68,False,0.0625
31788,2018-09-27 16:00:00,61,False,-0.10294117647058823
31789,2018-09-27 17:00:00,60,False,-0.01639344262295082
31790,2018-09-27 18:00:00,67,False,0.11666666666666667
31791,2018-09-27 19:00:00,70,False,0.04477611940298507
31792,2018-09-27 20:00:00,79,False,0.12857142857142856
31793,2018-09-27 21:00:00,67,False,-0.1518987341772152
31794,2018-09-27 22:00:00,82,False,0.22388059701492538
31795,2018-09-27 23:00:00,68,False,-0.17073170731707318
31796,2018-09-28 00:00:00,67,False,-0.014705882352941176
31797,2018-09-28 01:00:00,55,False,-0.1791044776119403
31798,2018-09-28 02:00:00,57,False,0.03636363636363636
31799,2018-09-28 03:00:00,63,False,0.10526315789473684
31800,2018-09-28 04:00:00,48,False,-0.23809523809523808
31801,2018-09-28 05:00:00,42,False,-0.125
31802,2018-09-28 06:00:00,42,False,0.0
31803,2018-09-28 07:00:00,46,False,0.09523809523809523
31804,2018-09-28 08:00:00,44,False,-0.043478260869565216
31805,2018-09-28 09:00:00,44,False,0.0
31806,2018-09-28 10:00:00,48,False,0.09090909090909091
31807,2018-09-28 11:00:00,45,False,-0.0625
31808,2018-09-28 12:00:00,43,False,-0.044444444444444446
31809,2018-09-28 13:00:00,55,False,0.27906976744186046
31810,2018-09-28 14:00:00,54,False,-0.01818181818181818
31811,2018-09-28 15:00:00,53,False,-0.018518518518518517
31812,2018-09-28 16:00:00,57,False,0.07547169811320754
31813,2018-09-28 17:00:00,63,False,0.10526315789473684
31814,2018-09-28 18:00:00,54,False,-0.14285714285714285
31815,2018-09-28 19:00:00,62,False,0.14814814814814814
31816,2018-09-28 20:00:00,63,False,0.016129032258064516
31817,2018-09-28 21:00:00,60,False,-0.047619047619047616
31818,2018-09-28 22:00:00,51,False,-0.15
31819,2018-09-28 23:00:00,58,False,0.13725490196078433
31820,2018-09-29 00:00:00,40,False,-0.3103448275862069
31821,2018-09-29 01:00:00,53,False,0.325
31822,2018-09-29 02:00:00,51,False,-0.03773584905660377
31823,2018-09-29 03:00:00,56,False,0.09803921568627451
31824,2018-09-29 04:00:00,52,False,-0.07142857142857142
31825,2018-09-29 05:00:00,42,False,-0.19230769230769232
31826,2018-09-29 06:00:00,37,False,-0.11904761904761904
31827,2018-09-29 07:00:00,30,False,-0.1891891891891892
31828,2018-09-29 08:00:00,30,False,0.0
31829,2018-09-29 09:00:00,32,False,0.06666666666666667
31830,2018-09-29 10:00:00,28,False,-0.125
31831,2018-09-29 11:00:00,28,False,0.0
31832,2018-09-29 12:00:00,33,False,0.17857142857142858
31833,2018-09-29 13:00:00,29,False,-0.12121212121212122
31834,2018-09-29 14:00:00,29,False,0.0
31835,2018-09-29 15:00:00,38,False,0.3103448275862069
31836,2018-09-29 16:00:00,36,False,-0.05263157894736842
31837,2018-09-29 17:00:00,39,False,0.08333333333333333
31838,2018-09-29 18:00:00,34,False,-0.1282051282051282
31839,2018-09-29 19:00:00,47,False,0.38235294117647056
31840,2018-09-29 20:00:00,41,False,-0.1276595744680851
31841,2018-09-29 21:00:00,50,False,0.21951219512195122
31842,2018-09-29 22:00:00,47,False,-0.06
31843,2018-09-29 23:00:00,48,False,0.02127659574468085
31844,2018-09-30 00:00:00,50,False,0.041666666666666664
31845,2018-09-30 01:00:00,51,False,0.02
31846,2018-09-30 02:00:00,43,False,-0.1568627450980392
31847,2018-09-30 03:00:00,60,False,0.3953488372093023
31848,2018-09-30 04:00:00,42,False,-0.3
31849,2018-09-30 05:00:00,37,False,-0.11904761904761904
31850,2018-09-30 06:00:00,38,False,0.02702702702702703
31851,2018-09-30 07:00:00,31,False,-0.18421052631578946
31852,2018-09-30 08:00:00,28,False,-0.0967741935483871
31853,2018-09-30 09:00:00,38,False,0.35714285714285715
31854,2018-09-30 10:00:00,30,False,-0.21052631578947367
31855,2018-09-30 11:00:00,29,False,-0.03333333333333333
31856,2018-09-30 12:00:00,33,False,0.13793103448275862
31857,2018-09-30 13:00:00,33,False,0.0
31858,2018-09-30 14:00:00,35,False,0.06060606060606061
31859,2018-09-30 15:00:00,38,False,0.08571428571428572
31860,2018-09-30 16:00:00,35,False,-0.07894736842105263
31861,2018-09-30 17:00:00,41,False,0.17142857142857143
31862,2018-09-30 18:00:00,45,False,0.0975609756097561
31863,2018-09-30 19:00:00,44,False,-0.022222222222222223
31864,2018-09-30 20:00:00,50,False,0.13636363636363635
31865,2018-09-30 21:00:00,53,False,0.06
31866,2018-09-30 22:00:00,60,False,0.1320754716981132
31867,2018-09-30 23:00:00,54,False,-0.1
31868,2018-10-01 00:00:00,63,False,0.16666666666666666
31869,2018-10-01 01:00:00,44,False,-0.30158730158730157
31870,2018-10-01 02:00:00,60,False,0.36363636363636365
31871,2018-10-01 03:00:00,65,False,0.08333333333333333
31872,2018-10-01 04:00:00,45,False,-0.3076923076923077
31873,2018-10-01 05:00:00,36,False,-0.2
31874,2018-10-01 06:00:00,35,False,-0.027777777777777776
31875,2018-10-01 07:00:00,38,False,0.08571428571428572
31876,2018-10-01 08:00:00,42,False,0.10526315789473684
31877,2018-10-01 09:00:00,44,False,0.047619047619047616
31878,2018-10-01 10:00:00,43,False,-0.022727272727272728
31879,2018-10-01 11:00:00,45,False,0.046511627906976744
31880,2018-10-01 12:00:00,42,False,-0.06666666666666667
31881,2018-10-01 13:00:00,51,False,0.21428571428571427
31882,2018-10-01 14:00:00,57,False,0.11764705882352941
31883,2018-10-01 15:00:00,66,False,0.15789473684210525
31884,2018-10-01 16:00:00,53,False,-0.19696969696969696
31885,2018-10-01 17:00:00,61,False,0.1509433962264151
31886,2018-10-01 18:00:00,63,False,0.03278688524590164
31887,2018-10-01 19:00:00,62,False,-0.015873015873015872
31888,2018-10-01 20:00:00,68,False,0.0967741935483871
31889,2018-10-01 21:00:00,74,False,0.08823529411764706
31890,2018-10-01 22:00:00,61,False,-0.17567567567567569
31891,2018-10-01 23:00:00,61,False,0.0
31892,2018-10-02 00:00:00,64,False,0.04918032786885246
31893,2018-10-02 01:00:00,65,False,0.015625
31894,2018-10-02 02:00:00,60,False,-0.07692307692307693
31895,2018-10-02 03:00:00,65,False,0.08333333333333333
31896,2018-10-02 04:00:00,49,False,-0.24615384615384617
31897,2018-10-02 05:00:00,47,False,-0.04081632653061224
31898,2018-10-02 06:00:00,50,False,0.06382978723404255
31899,2018-10-02 07:00:00,44,False,-0.12
31900,2018-10-02 08:00:00,42,False,-0.045454545454545456
31901,2018-10-02 09:00:00,44,False,0.047619047619047616
31902,2018-10-02 10:00:00,43,False,-0.022727272727272728
31903,2018-10-02 11:00:00,41,False,-0.046511627906976744
31904,2018-10-02 12:00:00,56,False,0.36585365853658536
31905,2018-10-02 13:00:00,57,False,0.017857142857142856
31906,2018-10-02 14:00:00,63,False,0.10526315789473684
31907,2018-10-02 15:00:00,64,False,0.015873015873015872
31908,2018-10-02 16:00:00,58,False,-0.09375
31909,2018-10-02 17:00:00,72,False,0.2413793103448276
31910,2018-10-02 18:00:00,62,False,-0.1388888888888889
31911,2018-10-02 19:00:00,74,False,0.1935483870967742
31912,2018-10-02 20:00:00,74,False,0.0
31913,2018-10-02 21:00:00,78,False,0.05405405405405406
31914,2018-10-02 22:00:00,67,False,-0.14102564102564102
31915,2018-10-02 23:00:00,60,False,-0.1044776119402985
31916,2018-10-03 00:00:00,66,False,0.1
31917,2018-10-03 01:00:00,64,False,-0.030303030303030304
31918,2018-10-03 02:00:00,78,False,0.21875
31919,2018-10-03 03:00:00,81,False,0.038461538461538464
31920,2018-10-03 04:00:00,58,False,-0.2839506172839506
31921,2018-10-03 05:00:00,48,False,-0.1724137931034483
31922,2018-10-03 06:00:00,45,False,-0.0625
31923,2018-10-03 07:00:00,45,False,0.0
31924,2018-10-03 08:00:00,51,False,0.13333333333333333
31925,2018-10-03 09:00:00,47,False,-0.0784313725490196
31926,2018-10-03 10:00:00,42,False,-0.10638297872340426
31927,2018-10-03 11:00:00,46,False,0.09523809523809523
31928,2018-10-03 12:00:00,53,False,0.15217391304347827
31929,2018-10-03 13:00:00,65,False,0.22641509433962265
31930,2018-10-03 14:00:00,63,False,-0.03076923076923077
31931,2018-10-03 15:00:00,69,False,0.09523809523809523
31932,2018-10-03 16:00:00,64,False,-0.07246376811594203
31933,2018-10-03 17:00:00,67,False,0.046875
31934,2018-10-03 18:00:00,57,False,-0.14925373134328357
31935,2018-10-03 19:00:00,77,False,0.3508771929824561
31936,2018-10-03 20:00:00,77,False,0.0
31937,2018-10-03 21:00:00,78,False,0.012987012987012988
31938,2018-10-03 22:00:00,71,False,-0.08974358974358974
31939,2018-10-03 23:00:00,72,False,0.014084507042253521
31940,2018-10-04 00:00:00,63,False,-0.125
31941,2018-10-04 00:00:00,69,False,0.09523809523809523
31942,2018-10-04 01:00:00,68,False,-0.014492753623188406
31943,2018-10-04 02:00:00,80,False,0.17647058823529413
31944,2018-10-04 03:00:00,74,False,-0.075
31945,2018-10-04 04:00:00,61,False,-0.17567567567567569
31946,2018-10-04 05:00:00,48,False,-0.21311475409836064
31947,2018-10-04 06:00:00,67,False,0.3958333333333333
31948,2018-10-04 07:00:00,56,False,-0.16417910447761194
31949,2018-10-04 08:00:00,62,False,0.10714285714285714
31950,2018-10-04 09:00:00,52,False,-0.16129032258064516
31951,2018-10-04 10:00:00,56,False,0.07692307692307693
31952,2018-10-04 11:00:00,52,False,-0.07142857142857142
31953,2018-10-04 12:00:00,61,False,0.17307692307692307
31954,2018-10-04 13:00:00,67,False,0.09836065573770492
31955,2018-10-04 14:00:00,69,False,0.029850746268656716
31956,2018-10-04 15:00:00,76,False,0.10144927536231885
31957,2018-10-04 16:00:00,68,False,-0.10526315789473684
31958,2018-10-04 17:00:00,81,False,0.19117647058823528
31959,2018-10-04 18:00:00,79,False,-0.024691358024691357
31960,2018-10-04 19:00:00,92,False,0.16455696202531644
31961,2018-10-04 20:00:00,89,False,-0.03260869565217391
31962,2018-10-04 21:00:00,75,False,-0.15730337078651685
31963,2018-10-04 22:00:00,83,False,0.10666666666666667
31964,2018-10-04 23:00:00,78,False,-0.060240963855421686
31965,2018-10-05 00:00:00,69,False,-0.11538461538461539
31966,2018-10-05 01:00:00,73,False,0.057971014492753624
31967,2018-10-05 02:00:00,78,False,0.0684931506849315
31968,2018-10-05 03:00:00,74,False,-0.05128205128205128
31969,2018-10-05 04:00:00,68,False,-0.08108108108108109
31970,2018-10-05 05:00:00,53,False,-0.22058823529411764
31971,2018-10-05 06:00:00,45,False,-0.1509433962264151
31972,2018-10-05 07:00:00,59,False,0.3111111111111111
31973,2018-10-05 08:00:00,45,False,-0.23728813559322035
31974,2018-10-05 09:00:00,52,False,0.15555555555555556
31975,2018-10-05 10:00:00,50,False,-0.038461538461538464
31976,2018-10-05 11:00:00,57,False,0.14
31977,2018-10-05 12:00:00,54,False,-0.05263157894736842
31978,2018-10-05 13:00:00,66,False,0.2222222222222222
31979,2018-10-05 14:00:00,72,False,0.09090909090909091
31980,2018-10-05 15:00:00,70,False,-0.027777777777777776
31981,2018-10-05 16:00:00,66,False,-0.05714285714285714
31982,2018-10-05 17:00:00,66,False,0.0
31983,2018-10-05 18:00:00,65,False,-0.015151515151515152
31984,2018-10-05 19:00:00,74,False,0.13846153846153847
31985,2018-10-05 20:00:00,74,False,0.0
31986,2018-10-05 21:00:00,69,False,-0.06756756756756757
31987,2018-10-05 22:00:00,75,False,0.08695652173913043
31988,2018-10-05 23:00:00,62,False,-0.17333333333333334
31989,2018-10-06 00:00:00,61,False,-0.016129032258064516
31990,2018-10-06 01:00:00,59,False,-0.03278688524590164
31991,2018-10-06 02:00:00,57,False,-0.03389830508474576
31992,2018-10-06 03:00:00,69,False,0.21052631578947367
31993,2018-10-06 04:00:00,53,False,-0.2318840579710145
31994,2018-10-06 05:00:00,33,False,-0.37735849056603776
31995,2018-10-06 06:00:00,37,False,0.12121212121212122
31996,2018-10-06 07:00:00,33,False,-0.10810810810810811
31997,2018-10-06 08:00:00,31,False,-0.06060606060606061
31998,2018-10-06 09:00:00,37,False,0.1935483870967742
31999,2018-10-06 10:00:00,38,False,0.02702702702702703
32000,2018-10-06 11:00:00,35,False,-0.07894736842105263
32001,2018-10-06 12:00:00,40,False,0.14285714285714285
32002,2018-10-06 13:00:00,30,False,-0.25
32003,2018-10-06 14:00:00,36,False,0.2
32004,2018-10-06 15:00:00,40,False,0.1111111111111111
32005,2018-10-06 16:00:00,42,False,0.05
32006,2018-10-06 17:00:00,41,False,-0.023809523809523808
32007,2018-10-06 18:00:00,46,False,0.12195121951219512
32008,2018-10-06 19:00:00,49,False,0.06521739130434782
32009,2018-10-06 20:00:00,45,False,-0.08163265306122448
32010,2018-10-06 21:00:00,51,False,0.13333333333333333
32011,2018-10-06 22:00:00,55,False,0.0784313725490196
32012,2018-10-06 23:00:00,51,False,-0.07272727272727272
32013,2018-10-07 00:00:00,48,False,-0.058823529411764705
32014,2018-10-07 01:00:00,63,False,0.3125
32015,2018-10-07 02:00:00,48,False,-0.23809523809523808
32016,2018-10-07 03:00:00,48,False,0.0
32017,2018-10-07 04:00:00,43,False,-0.10416666666666667
32018,2018-10-07 05:00:00,35,False,-0.18604651162790697
32019,2018-10-07 06:00:00,37,False,0.05714285714285714
32020,2018-10-07 07:00:00,30,False,-0.1891891891891892
32021,2018-10-07 08:00:00,34,False,0.13333333333333333
32022,2018-10-07 09:00:00,32,False,-0.058823529411764705
32023,2018-10-07 10:00:00,36,False,0.125
32024,2018-10-07 11:00:00,42,False,0.16666666666666666
32025,2018-10-07 12:00:00,43,False,0.023809523809523808
32026,2018-10-07 13:00:00,41,False,-0.046511627906976744
32027,2018-10-07 14:00:00,38,False,-0.07317073170731707
32028,2018-10-07 15:00:00,41,False,0.07894736842105263
32029,2018-10-07 16:00:00,38,False,-0.07317073170731707
32030,2018-10-07 17:00:00,43,False,0.13157894736842105
32031,2018-10-07 18:00:00,45,False,0.046511627906976744
32032,2018-10-07 19:00:00,50,False,0.1111111111111111
32033,2018-10-07 20:00:00,51,False,0.02
32034,2018-10-07 21:00:00,55,False,0.0784313725490196
32035,2018-10-07 22:00:00,64,False,0.16363636363636364
32036,2018-10-07 23:00:00,65,False,0.015625
32037,2018-10-08 00:00:00,56,False,-0.13846153846153847
32038,2018-10-08 01:00:00,53,False,-0.05357142857142857
32039,2018-10-08 02:00:00,78,False,0.4716981132075472
32040,2018-10-08 03:00:00,58,False,-0.2564102564102564
32041,2018-10-08 04:00:00,53,False,-0.08620689655172414
32042,2018-10-08 05:00:00,43,False,-0.18867924528301888
32043,2018-10-08 06:00:00,58,False,0.3488372093023256
32044,2018-10-08 07:00:00,47,False,-0.1896551724137931
32045,2018-10-08 08:00:00,51,False,0.0851063829787234
32046,2018-10-08 09:00:00,49,False,-0.0392156862745098
32047,2018-10-08 10:00:00,51,False,0.04081632653061224
32048,2018-10-08 11:00:00,41,False,-0.19607843137254902
32049,2018-10-08 12:00:00,47,False,0.14634146341463414
32050,2018-10-08 13:00:00,61,False,0.2978723404255319
32051,2018-10-08 14:00:00,64,False,0.04918032786885246
32052,2018-10-08 15:00:00,70,False,0.09375
32053,2018-10-08 16:00:00,71,False,0.014285714285714285
32054,2018-10-08 17:00:00,72,False,0.014084507042253521
32055,2018-10-08 18:00:00,76,False,0.05555555555555555
32056,2018-10-08 19:00:00,75,False,-0.013157894736842105
32057,2018-10-08 20:00:00,85,False,0.13333333333333333
32058,2018-10-08 21:00:00,91,False,0.07058823529411765
32059,2018-10-08 22:00:00,78,False,-0.14285714285714285
32060,2018-10-08 23:00:00,70,False,-0.10256410256410256
32061,2018-10-09 00:00:00,74,False,0.05714285714285714
32062,2018-10-09 01:00:00,76,False,0.02702702702702703
32063,2018-10-09 02:00:00,84,False,0.10526315789473684
32064,2018-10-09 03:00:00,76,False,-0.09523809523809523
32065,2018-10-09 04:00:00,69,False,-0.09210526315789473
32066,2018-10-09 05:00:00,55,False,-0.2028985507246377
32067,2018-10-09 06:00:00,72,False,0.3090909090909091
32068,2018-10-09 07:00:00,49,False,-0.3194444444444444
32069,2018-10-09 08:00:00,61,False,0.24489795918367346
32070,2018-10-09 09:00:00,60,False,-0.01639344262295082
32071,2018-10-09 10:00:00,57,False,-0.05
32072,2018-10-09 11:00:00,55,False,-0.03508771929824561
32073,2018-10-09 12:00:00,64,False,0.16363636363636364
32074,2018-10-09 13:00:00,73,False,0.140625
32075,2018-10-09 14:00:00,69,False,-0.0547945205479452
32076,2018-10-09 15:00:00,77,False,0.11594202898550725
32077,2018-10-09 16:00:00,81,False,0.05194805194805195
32078,2018-10-09 17:00:00,85,False,0.04938271604938271
32079,2018-10-09 18:00:00,98,False,0.15294117647058825
32080,2018-10-09 19:00:00,100,False,0.02040816326530612
32081,2018-10-09 20:00:00,95,False,-0.05
32082,2018-10-09 21:00:00,82,False,-0.1368421052631579
32083,2018-10-09 22:00:00,81,False,-0.012195121951219513
32084,2018-10-09 23:00:00,85,False,0.04938271604938271
32085,2018-10-10 00:00:00,81,False,-0.047058823529411764
32086,2018-10-10 01:00:00,82,False,0.012345679012345678
32087,2018-10-10 02:00:00,85,False,0.036585365853658534
32088,2018-10-10 03:00:00,83,False,-0.023529411764705882
32089,2018-10-10 04:00:00,67,False,-0.1927710843373494
32090,2018-10-10 05:00:00,60,False,-0.1044776119402985
32091,2018-10-10 06:00:00,53,False,-0.11666666666666667
32092,2018-10-10 07:00:00,57,False,0.07547169811320754
32093,2018-10-10 08:00:00,60,False,0.05263157894736842
32094,2018-10-10 09:00:00,65,False,0.08333333333333333
32095,2018-10-10 10:00:00,52,False,-0.2
32096,2018-10-10 11:00:00,57,False,0.09615384615384616
32097,2018-10-10 12:00:00,65,False,0.14035087719298245
32098,2018-10-10 13:00:00,67,False,0.03076923076923077
32099,2018-10-10 14:00:00,77,False,0.14925373134328357
32100,2018-10-10 15:00:00,74,False,-0.03896103896103896
32101,2018-10-10 16:00:00,77,False,0.04054054054054054
32102,2018-10-10 17:00:00,78,False,0.012987012987012988
32103,2018-10-10 18:00:00,75,False,-0.038461538461538464
32104,2018-10-10 19:00:00,73,False,-0.02666666666666667
32105,2018-10-10 20:00:00,89,False,0.2191780821917808
32106,2018-10-10 21:00:00,93,False,0.0449438202247191
32107,2018-10-10 22:00:00,88,False,-0.053763440860215055
32108,2018-10-10 23:00:00,82,False,-0.06818181818181818
32109,2018-10-11 00:00:00,74,False,-0.0975609756097561
32110,2018-10-11 00:00:00,75,False,0.013513513513513514
32111,2018-10-11 01:00:00,83,False,0.10666666666666667
32112,2018-10-11 02:00:00,80,False,-0.03614457831325301
32113,2018-10-11 03:00:00,78,False,-0.025
32114,2018-10-11 04:00:00,64,False,-0.1794871794871795
32115,2018-10-11 05:00:00,42,False,-0.34375
32116,2018-10-11 06:00:00,48,False,0.14285714285714285
32117,2018-10-11 07:00:00,53,False,0.10416666666666667
32118,2018-10-11 08:00:00,54,False,0.018867924528301886
32119,2018-10-11 09:00:00,51,False,-0.05555555555555555
32120,2018-10-11 10:00:00,58,False,0.13725490196078433
32121,2018-10-11 11:00:00,48,False,-0.1724137931034483
32122,2018-10-11 12:00:00,63,False,0.3125
32123,2018-10-11 13:00:00,67,False,0.06349206349206349
32124,2018-10-11 14:00:00,73,False,0.08955223880597014
32125,2018-10-11 15:00:00,78,False,0.0684931506849315
32126,2018-10-11 16:00:00,74,False,-0.05128205128205128
