,date,politics,isPartial,delta
14211,2016-08-25 15:00:00,74,False,0.04225352112676056
14212,2016-08-25 16:00:00,76,False,0.02702702702702703
14213,2016-08-25 17:00:00,76,False,0.0
14214,2016-08-25 18:00:00,75,False,-0.013157894736842105
14215,2016-08-25 19:00:00,74,False,-0.013333333333333334
14216,2016-08-25 20:00:00,74,False,0.0
14217,2016-08-25 21:00:00,78,False,0.05405405405405406
14218,2016-08-25 22:00:00,80,False,0.02564102564102564
14219,2016-08-25 23:00:00,83,False,0.0375
14220,2016-08-26 00:00:00,87,False,0.04819277108433735
14221,2016-08-26 01:00:00,91,False,0.04597701149425287
14222,2016-08-26 02:00:00,93,False,0.02197802197802198
14223,2016-08-26 03:00:00,79,False,-0.15053763440860216
14224,2016-08-26 04:00:00,71,False,-0.10126582278481013
14225,2016-08-26 05:00:00,58,False,-0.18309859154929578
14226,2016-08-26 06:00:00,46,False,-0.20689655172413793
14227,2016-08-26 07:00:00,36,False,-0.21739130434782608
14228,2016-08-26 08:00:00,36,False,0.0
14229,2016-08-26 09:00:00,37,False,0.027777777777777776
14230,2016-08-26 10:00:00,45,False,0.21621621621621623
14231,2016-08-26 11:00:00,54,False,0.2
14232,2016-08-26 12:00:00,60,False,0.1111111111111111
14233,2016-08-26 13:00:00,67,False,0.11666666666666667
14234,2016-08-26 14:00:00,71,False,0.05970149253731343
14235,2016-08-26 15:00:00,74,False,0.04225352112676056
14236,2016-08-26 16:00:00,73,False,-0.013513513513513514
14237,2016-08-26 17:00:00,74,False,0.0136986301369863
14238,2016-08-26 18:00:00,74,False,0.0
14239,2016-08-26 19:00:00,71,False,-0.04054054054054054
14240,2016-08-26 20:00:00,72,False,0.014084507042253521
14241,2016-08-26 21:00:00,72,False,0.0
14242,2016-08-26 22:00:00,70,False,-0.027777777777777776
14243,2016-08-26 23:00:00,67,False,-0.04285714285714286
14244,2016-08-27 00:00:00,71,False,0.05970149253731343
14245,2016-08-27 01:00:00,73,False,0.028169014084507043
14246,2016-08-27 02:00:00,73,False,0.0
14247,2016-08-27 03:00:00,68,False,-0.0684931506849315
14248,2016-08-27 04:00:00,57,False,-0.16176470588235295
14249,2016-08-27 05:00:00,50,False,-0.12280701754385964
14250,2016-08-27 06:00:00,41,False,-0.18
14251,2016-08-27 07:00:00,37,False,-0.0975609756097561
14252,2016-08-27 08:00:00,37,False,0.0
14253,2016-08-27 09:00:00,36,False,-0.02702702702702703
14254,2016-08-27 10:00:00,39,False,0.08333333333333333
14255,2016-08-27 11:00:00,44,False,0.1282051282051282
14256,2016-08-27 12:00:00,52,False,0.18181818181818182
14257,2016-08-27 13:00:00,55,False,0.057692307692307696
14258,2016-08-27 14:00:00,54,False,-0.01818181818181818
14259,2016-08-27 15:00:00,56,False,0.037037037037037035
14260,2016-08-27 16:00:00,55,False,-0.017857142857142856
14261,2016-08-27 17:00:00,56,False,0.01818181818181818
14262,2016-08-27 18:00:00,56,False,0.0
14263,2016-08-27 19:00:00,56,False,0.0
14264,2016-08-27 20:00:00,60,False,0.07142857142857142
14265,2016-08-27 21:00:00,62,False,0.03333333333333333
14266,2016-08-27 22:00:00,60,False,-0.03225806451612903
14267,2016-08-27 23:00:00,61,False,0.016666666666666666
14268,2016-08-28 00:00:00,66,False,0.08196721311475409
14269,2016-08-28 01:00:00,68,False,0.030303030303030304
14270,2016-08-28 02:00:00,68,False,0.0
14271,2016-08-28 03:00:00,67,False,-0.014705882352941176
14272,2016-08-28 04:00:00,61,False,-0.08955223880597014
14273,2016-08-28 05:00:00,53,False,-0.13114754098360656
14274,2016-08-28 06:00:00,45,False,-0.1509433962264151
14275,2016-08-28 07:00:00,40,False,-0.1111111111111111
14276,2016-08-28 08:00:00,36,False,-0.1
14277,2016-08-28 09:00:00,37,False,0.027777777777777776
14278,2016-08-28 10:00:00,40,False,0.08108108108108109
14279,2016-08-28 11:00:00,46,False,0.15
14280,2016-08-28 12:00:00,53,False,0.15217391304347827
14281,2016-08-28 13:00:00,60,False,0.1320754716981132
14282,2016-08-28 14:00:00,61,False,0.016666666666666666
14283,2016-08-28 15:00:00,63,False,0.03278688524590164
14284,2016-08-28 16:00:00,61,False,-0.031746031746031744
14285,2016-08-28 17:00:00,60,False,-0.01639344262295082
14286,2016-08-28 18:00:00,59,False,-0.016666666666666666
14287,2016-08-28 19:00:00,62,False,0.05084745762711865
14288,2016-08-28 20:00:00,62,False,0.0
14289,2016-08-28 21:00:00,68,False,0.0967741935483871
14290,2016-08-28 22:00:00,70,False,0.029411764705882353
14291,2016-08-28 23:00:00,76,False,0.08571428571428572
14292,2016-08-29 00:00:00,77,False,0.013157894736842105
14293,2016-08-29 01:00:00,78,False,0.012987012987012988
14294,2016-08-29 02:00:00,80,False,0.02564102564102564
14295,2016-08-29 03:00:00,74,False,-0.075
14296,2016-08-29 04:00:00,67,False,-0.0945945945945946
14297,2016-08-29 05:00:00,51,False,-0.23880597014925373
14298,2016-08-29 06:00:00,41,False,-0.19607843137254902
14299,2016-08-29 07:00:00,35,False,-0.14634146341463414
14300,2016-08-29 08:00:00,34,False,-0.02857142857142857
14301,2016-08-29 09:00:00,36,False,0.058823529411764705
14302,2016-08-29 10:00:00,45,False,0.25
14303,2016-08-29 11:00:00,52,False,0.15555555555555556
14304,2016-08-29 12:00:00,57,False,0.09615384615384616
14305,2016-08-29 13:00:00,64,False,0.12280701754385964
14306,2016-08-29 14:00:00,69,False,0.078125
14307,2016-08-29 15:00:00,75,False,0.08695652173913043
14308,2016-08-29 16:00:00,75,False,0.0
14309,2016-08-29 17:00:00,77,False,0.02666666666666667
14310,2016-08-29 18:00:00,73,False,-0.05194805194805195
14311,2016-08-29 19:00:00,70,False,-0.0410958904109589
14312,2016-08-29 20:00:00,74,False,0.05714285714285714
14313,2016-08-29 21:00:00,77,False,0.04054054054054054
14314,2016-08-29 22:00:00,82,False,0.06493506493506493
14315,2016-08-29 23:00:00,82,False,0.0
14316,2016-08-30 00:00:00,85,False,0.036585365853658534
14317,2016-08-30 01:00:00,90,False,0.058823529411764705
14318,2016-08-30 02:00:00,89,False,-0.011111111111111112
14319,2016-08-30 03:00:00,81,False,-0.0898876404494382
14320,2016-08-30 04:00:00,73,False,-0.09876543209876543
14321,2016-08-30 05:00:00,55,False,-0.2465753424657534
14322,2016-08-30 06:00:00,44,False,-0.2
14323,2016-08-30 07:00:00,38,False,-0.13636363636363635
14324,2016-08-30 08:00:00,36,False,-0.05263157894736842
14325,2016-08-30 09:00:00,37,False,0.027777777777777776
14326,2016-08-30 10:00:00,44,False,0.1891891891891892
14327,2016-08-30 11:00:00,52,False,0.18181818181818182
14328,2016-08-30 12:00:00,59,False,0.1346153846153846
14329,2016-08-30 13:00:00,67,False,0.13559322033898305
14330,2016-08-30 14:00:00,69,False,0.029850746268656716
14331,2016-08-30 15:00:00,70,False,0.014492753623188406
14332,2016-08-30 16:00:00,74,False,0.05714285714285714
14333,2016-08-30 17:00:00,74,False,0.0
14334,2016-08-30 18:00:00,69,False,-0.06756756756756757
14335,2016-08-30 19:00:00,70,False,0.014492753623188406
14336,2016-08-30 20:00:00,71,False,0.014285714285714285
14337,2016-08-30 21:00:00,77,False,0.08450704225352113
14338,2016-08-30 22:00:00,79,False,0.025974025974025976
14339,2016-08-30 23:00:00,81,False,0.02531645569620253
14340,2016-08-31 00:00:00,89,False,0.09876543209876543
14341,2016-08-31 01:00:00,92,False,0.033707865168539325
14342,2016-08-31 02:00:00,100,False,0.08695652173913043
14343,2016-08-31 03:00:00,87,False,-0.13
14344,2016-08-31 04:00:00,68,False,-0.21839080459770116
14345,2016-08-31 05:00:00,54,False,-0.20588235294117646
14346,2016-08-31 06:00:00,47,False,-0.12962962962962962
14347,2016-08-31 07:00:00,38,False,-0.19148936170212766
14348,2016-08-31 08:00:00,36,False,-0.05263157894736842
14349,2016-08-31 09:00:00,39,False,0.08333333333333333
14350,2016-08-31 10:00:00,45,False,0.15384615384615385
14351,2016-08-31 11:00:00,52,False,0.15555555555555556
14352,2016-08-31 12:00:00,58,False,0.11538461538461539
14353,2016-08-31 13:00:00,65,False,0.1206896551724138
14354,2016-08-31 14:00:00,67,False,0.03076923076923077
14355,2016-08-31 15:00:00,71,False,0.05970149253731343
14356,2016-08-31 16:00:00,74,False,0.04225352112676056
14357,2016-08-31 17:00:00,77,False,0.04054054054054054
14358,2016-08-31 18:00:00,70,False,-0.09090909090909091
14359,2016-08-31 19:00:00,73,False,0.04285714285714286
14360,2016-08-31 20:00:00,74,False,0.0136986301369863
14361,2016-08-31 21:00:00,81,False,0.0945945945945946
14362,2016-08-31 22:00:00,91,False,0.12345679012345678
14363,2016-08-31 23:00:00,92,False,0.01098901098901099
14364,2016-09-01 00:00:00,94,False,0.021739130434782608
14365,2016-09-01 00:00:00,85,False,-0.09574468085106383
14366,2016-09-01 01:00:00,88,False,0.03529411764705882
14367,2016-09-01 02:00:00,100,False,0.13636363636363635
14368,2016-09-01 03:00:00,93,False,-0.07
14369,2016-09-01 04:00:00,67,False,-0.27956989247311825
14370,2016-09-01 05:00:00,55,False,-0.1791044776119403
14371,2016-09-01 06:00:00,43,False,-0.21818181818181817
14372,2016-09-01 07:00:00,36,False,-0.16279069767441862
14373,2016-09-01 08:00:00,35,False,-0.027777777777777776
14374,2016-09-01 09:00:00,37,False,0.05714285714285714
14375,2016-09-01 10:00:00,44,False,0.1891891891891892
14376,2016-09-01 11:00:00,52,False,0.18181818181818182
14377,2016-09-01 12:00:00,60,False,0.15384615384615385
14378,2016-09-01 13:00:00,65,False,0.08333333333333333
14379,2016-09-01 14:00:00,68,False,0.046153846153846156
14380,2016-09-01 15:00:00,70,False,0.029411764705882353
14381,2016-09-01 16:00:00,74,False,0.05714285714285714
14382,2016-09-01 17:00:00,71,False,-0.04054054054054054
14383,2016-09-01 18:00:00,70,False,-0.014084507042253521
14384,2016-09-01 19:00:00,68,False,-0.02857142857142857
14385,2016-09-01 20:00:00,68,False,0.0
14386,2016-09-01 21:00:00,70,False,0.029411764705882353
14387,2016-09-01 22:00:00,74,False,0.05714285714285714
14388,2016-09-01 23:00:00,72,False,-0.02702702702702703
14389,2016-09-02 00:00:00,77,False,0.06944444444444445
14390,2016-09-02 01:00:00,75,False,-0.025974025974025976
14391,2016-09-02 02:00:00,74,False,-0.013333333333333334
14392,2016-09-02 03:00:00,71,False,-0.04054054054054054
14393,2016-09-02 04:00:00,62,False,-0.1267605633802817
14394,2016-09-02 05:00:00,50,False,-0.1935483870967742
14395,2016-09-02 06:00:00,40,False,-0.2
14396,2016-09-02 07:00:00,35,False,-0.125
14397,2016-09-02 08:00:00,34,False,-0.02857142857142857
14398,2016-09-02 09:00:00,36,False,0.058823529411764705
14399,2016-09-02 10:00:00,42,False,0.16666666666666666
14400,2016-09-02 11:00:00,46,False,0.09523809523809523
14401,2016-09-02 12:00:00,53,False,0.15217391304347827
14402,2016-09-02 13:00:00,58,False,0.09433962264150944
14403,2016-09-02 14:00:00,61,False,0.05172413793103448
14404,2016-09-02 15:00:00,64,False,0.04918032786885246
14405,2016-09-02 16:00:00,64,False,0.0
14406,2016-09-02 17:00:00,64,False,0.0
14407,2016-09-02 18:00:00,61,False,-0.046875
14408,2016-09-02 19:00:00,59,False,-0.03278688524590164
14409,2016-09-02 20:00:00,62,False,0.05084745762711865
14410,2016-09-02 21:00:00,61,False,-0.016129032258064516
14411,2016-09-02 22:00:00,60,False,-0.01639344262295082
14412,2016-09-02 23:00:00,66,False,0.1
14413,2016-09-03 00:00:00,65,False,-0.015151515151515152
14414,2016-09-03 01:00:00,67,False,0.03076923076923077
14415,2016-09-03 02:00:00,66,False,-0.014925373134328358
14416,2016-09-03 03:00:00,61,False,-0.07575757575757576
14417,2016-09-03 04:00:00,55,False,-0.09836065573770492
14418,2016-09-03 05:00:00,46,False,-0.16363636363636364
14419,2016-09-03 06:00:00,37,False,-0.1956521739130435
14420,2016-09-03 07:00:00,33,False,-0.10810810810810811
14421,2016-09-03 08:00:00,31,False,-0.06060606060606061
14422,2016-09-03 09:00:00,32,False,0.03225806451612903
14423,2016-09-03 10:00:00,36,False,0.125
14424,2016-09-03 11:00:00,39,False,0.08333333333333333
14425,2016-09-03 12:00:00,45,False,0.15384615384615385
14426,2016-09-03 13:00:00,50,False,0.1111111111111111
14427,2016-09-03 14:00:00,51,False,0.02
14428,2016-09-03 15:00:00,51,False,0.0
14429,2016-09-03 16:00:00,48,False,-0.058823529411764705
14430,2016-09-03 17:00:00,50,False,0.041666666666666664
14431,2016-09-03 18:00:00,49,False,-0.02
14432,2016-09-03 19:00:00,49,False,0.0
14433,2016-09-03 20:00:00,50,False,0.02040816326530612
14434,2016-09-03 21:00:00,50,False,0.0
14435,2016-09-03 22:00:00,55,False,0.1
14436,2016-09-03 23:00:00,54,False,-0.01818181818181818
14437,2016-09-04 00:00:00,55,False,0.018518518518518517
14438,2016-09-04 01:00:00,60,False,0.09090909090909091
14439,2016-09-04 02:00:00,59,False,-0.016666666666666666
14440,2016-09-04 03:00:00,58,False,-0.01694915254237288
14441,2016-09-04 04:00:00,52,False,-0.10344827586206896
14442,2016-09-04 05:00:00,46,False,-0.11538461538461539
14443,2016-09-04 06:00:00,42,False,-0.08695652173913043
14444,2016-09-04 07:00:00,34,False,-0.19047619047619047
14445,2016-09-04 08:00:00,33,False,-0.029411764705882353
14446,2016-09-04 09:00:00,34,False,0.030303030303030304
14447,2016-09-04 10:00:00,39,False,0.14705882352941177
14448,2016-09-04 11:00:00,45,False,0.15384615384615385
14449,2016-09-04 12:00:00,51,False,0.13333333333333333
14450,2016-09-04 13:00:00,56,False,0.09803921568627451
14451,2016-09-04 14:00:00,57,False,0.017857142857142856
14452,2016-09-04 15:00:00,55,False,-0.03508771929824561
14453,2016-09-04 16:00:00,52,False,-0.05454545454545454
14454,2016-09-04 17:00:00,53,False,0.019230769230769232
14455,2016-09-04 18:00:00,52,False,-0.018867924528301886
14456,2016-09-04 19:00:00,54,False,0.038461538461538464
14457,2016-09-04 20:00:00,57,False,0.05555555555555555
14458,2016-09-04 21:00:00,61,False,0.07017543859649122
14459,2016-09-04 22:00:00,62,False,0.01639344262295082
14460,2016-09-04 23:00:00,65,False,0.04838709677419355
14461,2016-09-05 00:00:00,65,False,0.0
14462,2016-09-05 01:00:00,68,False,0.046153846153846156
14463,2016-09-05 02:00:00,70,False,0.029411764705882353
14464,2016-09-05 03:00:00,63,False,-0.1
14465,2016-09-05 04:00:00,57,False,-0.09523809523809523
14466,2016-09-05 05:00:00,46,False,-0.19298245614035087
14467,2016-09-05 06:00:00,39,False,-0.15217391304347827
14468,2016-09-05 07:00:00,36,False,-0.07692307692307693
14469,2016-09-05 08:00:00,36,False,0.0
14470,2016-09-05 09:00:00,35,False,-0.027777777777777776
14471,2016-09-05 10:00:00,40,False,0.14285714285714285
14472,2016-09-05 11:00:00,45,False,0.125
14473,2016-09-05 12:00:00,50,False,0.1111111111111111
14474,2016-09-05 13:00:00,53,False,0.06
14475,2016-09-05 14:00:00,54,False,0.018867924528301886
14476,2016-09-05 15:00:00,57,False,0.05555555555555555
14477,2016-09-05 16:00:00,58,False,0.017543859649122806
14478,2016-09-05 17:00:00,57,False,-0.017241379310344827
14479,2016-09-05 18:00:00,55,False,-0.03508771929824561
14480,2016-09-05 19:00:00,58,False,0.05454545454545454
14481,2016-09-05 20:00:00,58,False,0.0
14482,2016-09-05 21:00:00,67,False,0.15517241379310345
14483,2016-09-05 22:00:00,69,False,0.029850746268656716
14484,2016-09-05 23:00:00,70,False,0.014492753623188406
14485,2016-09-06 00:00:00,75,False,0.07142857142857142
14486,2016-09-06 01:00:00,78,False,0.04
14487,2016-09-06 02:00:00,82,False,0.05128205128205128
14488,2016-09-06 03:00:00,76,False,-0.07317073170731707
14489,2016-09-06 04:00:00,66,False,-0.13157894736842105
14490,2016-09-06 05:00:00,50,False,-0.24242424242424243
14491,2016-09-06 06:00:00,44,False,-0.12
14492,2016-09-06 07:00:00,38,False,-0.13636363636363635
14493,2016-09-06 08:00:00,37,False,-0.02631578947368421
14494,2016-09-06 09:00:00,39,False,0.05405405405405406
14495,2016-09-06 10:00:00,50,False,0.28205128205128205
14496,2016-09-06 11:00:00,64,False,0.28
14497,2016-09-06 12:00:00,72,False,0.125
14498,2016-09-06 13:00:00,76,False,0.05555555555555555
14499,2016-09-06 14:00:00,82,False,0.07894736842105263
14500,2016-09-06 15:00:00,82,False,0.0
14501,2016-09-06 16:00:00,80,False,-0.024390243902439025
14502,2016-09-06 17:00:00,82,False,0.025
14503,2016-09-06 18:00:00,80,False,-0.024390243902439025
14504,2016-09-06 19:00:00,85,False,0.0625
14505,2016-09-06 20:00:00,81,False,-0.047058823529411764
14506,2016-09-06 21:00:00,84,False,0.037037037037037035
14507,2016-09-06 22:00:00,85,False,0.011904761904761904
14508,2016-09-06 23:00:00,86,False,0.011764705882352941
14509,2016-09-07 00:00:00,90,False,0.046511627906976744
14510,2016-09-07 01:00:00,90,False,0.0
14511,2016-09-07 02:00:00,97,False,0.07777777777777778
14512,2016-09-07 03:00:00,84,False,-0.13402061855670103
14513,2016-09-07 04:00:00,70,False,-0.16666666666666666
14514,2016-09-07 05:00:00,56,False,-0.2
14515,2016-09-07 06:00:00,47,False,-0.16071428571428573
14516,2016-09-07 07:00:00,39,False,-0.1702127659574468
14517,2016-09-07 08:00:00,40,False,0.02564102564102564
14518,2016-09-07 09:00:00,42,False,0.05
14519,2016-09-07 10:00:00,53,False,0.2619047619047619
14520,2016-09-07 11:00:00,57,False,0.07547169811320754
14521,2016-09-07 12:00:00,65,False,0.14035087719298245
14522,2016-09-07 13:00:00,69,False,0.06153846153846154
14523,2016-09-07 14:00:00,71,False,0.028985507246376812
14524,2016-09-07 15:00:00,74,False,0.04225352112676056
14525,2016-09-07 16:00:00,77,False,0.04054054054054054
14526,2016-09-07 17:00:00,76,False,-0.012987012987012988
14527,2016-09-07 18:00:00,73,False,-0.039473684210526314
14528,2016-09-07 19:00:00,73,False,0.0
14529,2016-09-07 20:00:00,74,False,0.0136986301369863
14530,2016-09-07 21:00:00,75,False,0.013513513513513514
14531,2016-09-07 22:00:00,78,False,0.04
14532,2016-09-07 23:00:00,83,False,0.0641025641025641
14533,2016-09-08 00:00:00,87,False,0.04819277108433735
14534,2016-09-08 00:00:00,90,False,0.034482758620689655
14535,2016-09-08 01:00:00,97,False,0.07777777777777778
14536,2016-09-08 02:00:00,98,False,0.010309278350515464
14537,2016-09-08 03:00:00,87,False,-0.11224489795918367
14538,2016-09-08 04:00:00,69,False,-0.20689655172413793
14539,2016-09-08 05:00:00,57,False,-0.17391304347826086
14540,2016-09-08 06:00:00,45,False,-0.21052631578947367
14541,2016-09-08 07:00:00,41,False,-0.08888888888888889
14542,2016-09-08 08:00:00,40,False,-0.024390243902439025
14543,2016-09-08 09:00:00,41,False,0.025
14544,2016-09-08 10:00:00,49,False,0.1951219512195122
14545,2016-09-08 11:00:00,57,False,0.16326530612244897
14546,2016-09-08 12:00:00,64,False,0.12280701754385964
14547,2016-09-08 13:00:00,69,False,0.078125
14548,2016-09-08 14:00:00,73,False,0.057971014492753624
14549,2016-09-08 15:00:00,78,False,0.0684931506849315
14550,2016-09-08 16:00:00,80,False,0.02564102564102564
14551,2016-09-08 17:00:00,81,False,0.0125
14552,2016-09-08 18:00:00,78,False,-0.037037037037037035
14553,2016-09-08 19:00:00,80,False,0.02564102564102564
14554,2016-09-08 20:00:00,82,False,0.025
14555,2016-09-08 21:00:00,87,False,0.06097560975609756
14556,2016-09-08 22:00:00,87,False,0.0
14557,2016-09-08 23:00:00,88,False,0.011494252873563218
14558,2016-09-09 00:00:00,88,False,0.0
14559,2016-09-09 01:00:00,91,False,0.03409090909090909
14560,2016-09-09 02:00:00,94,False,0.03296703296703297
14561,2016-09-09 03:00:00,80,False,-0.14893617021276595
14562,2016-09-09 04:00:00,72,False,-0.1
14563,2016-09-09 05:00:00,54,False,-0.25
14564,2016-09-09 06:00:00,46,False,-0.14814814814814814
14565,2016-09-09 07:00:00,38,False,-0.17391304347826086
14566,2016-09-09 08:00:00,38,False,0.0
14567,2016-09-09 09:00:00,40,False,0.05263157894736842
14568,2016-09-09 10:00:00,45,False,0.125
14569,2016-09-09 11:00:00,55,False,0.2222222222222222
14570,2016-09-09 12:00:00,60,False,0.09090909090909091
14571,2016-09-09 13:00:00,66,False,0.1
14572,2016-09-09 14:00:00,70,False,0.06060606060606061
14573,2016-09-09 15:00:00,74,False,0.05714285714285714
14574,2016-09-09 16:00:00,71,False,-0.04054054054054054
14575,2016-09-09 17:00:00,74,False,0.04225352112676056
14576,2016-09-09 18:00:00,69,False,-0.06756756756756757
14577,2016-09-09 19:00:00,68,False,-0.014492753623188406
14578,2016-09-09 20:00:00,66,False,-0.029411764705882353
14579,2016-09-09 21:00:00,66,False,0.0
14580,2016-09-09 22:00:00,68,False,0.030303030303030304
14581,2016-09-09 23:00:00,67,False,-0.014705882352941176
14582,2016-09-10 00:00:00,68,False,0.014925373134328358
14583,2016-09-10 01:00:00,70,False,0.029411764705882353
14584,2016-09-10 02:00:00,71,False,0.014285714285714285
14585,2016-09-10 03:00:00,68,False,-0.04225352112676056
14586,2016-09-10 04:00:00,57,False,-0.16176470588235295
14587,2016-09-10 05:00:00,48,False,-0.15789473684210525
14588,2016-09-10 06:00:00,41,False,-0.14583333333333334
14589,2016-09-10 07:00:00,36,False,-0.12195121951219512
14590,2016-09-10 08:00:00,33,False,-0.08333333333333333
14591,2016-09-10 09:00:00,33,False,0.0
14592,2016-09-10 10:00:00,37,False,0.12121212121212122
14593,2016-09-10 11:00:00,41,False,0.10810810810810811
14594,2016-09-10 12:00:00,48,False,0.17073170731707318
14595,2016-09-10 13:00:00,52,False,0.08333333333333333
14596,2016-09-10 14:00:00,52,False,0.0
14597,2016-09-10 15:00:00,53,False,0.019230769230769232
14598,2016-09-10 16:00:00,57,False,0.07547169811320754
14599,2016-09-10 17:00:00,56,False,-0.017543859649122806
14600,2016-09-10 18:00:00,57,False,0.017857142857142856
14601,2016-09-10 19:00:00,57,False,0.0
14602,2016-09-10 20:00:00,56,False,-0.017543859649122806
14603,2016-09-10 21:00:00,60,False,0.07142857142857142
14604,2016-09-10 22:00:00,59,False,-0.016666666666666666
14605,2016-09-10 23:00:00,62,False,0.05084745762711865
14606,2016-09-11 00:00:00,64,False,0.03225806451612903
14607,2016-09-11 01:00:00,66,False,0.03125
14608,2016-09-11 02:00:00,64,False,-0.030303030303030304
14609,2016-09-11 03:00:00,64,False,0.0
14610,2016-09-11 04:00:00,59,False,-0.078125
14611,2016-09-11 05:00:00,52,False,-0.11864406779661017
14612,2016-09-11 06:00:00,44,False,-0.15384615384615385
14613,2016-09-11 07:00:00,38,False,-0.13636363636363635
14614,2016-09-11 08:00:00,34,False,-0.10526315789473684
14615,2016-09-11 09:00:00,36,False,0.058823529411764705
14616,2016-09-11 10:00:00,38,False,0.05555555555555555
14617,2016-09-11 11:00:00,45,False,0.18421052631578946
14618,2016-09-11 12:00:00,53,False,0.17777777777777778
14619,2016-09-11 13:00:00,54,False,0.018867924528301886
14620,2016-09-11 14:00:00,58,False,0.07407407407407407
14621,2016-09-11 15:00:00,61,False,0.05172413793103448
14622,2016-09-11 16:00:00,62,False,0.01639344262295082
14623,2016-09-11 17:00:00,61,False,-0.016129032258064516
14624,2016-09-11 18:00:00,63,False,0.03278688524590164
14625,2016-09-11 19:00:00,65,False,0.031746031746031744
14626,2016-09-11 20:00:00,68,False,0.046153846153846156
14627,2016-09-11 21:00:00,80,False,0.17647058823529413
14628,2016-09-11 22:00:00,83,False,0.0375
14629,2016-09-11 23:00:00,86,False,0.03614457831325301
14630,2016-09-12 00:00:00,91,False,0.05813953488372093
14631,2016-09-12 01:00:00,96,False,0.054945054945054944
14632,2016-09-12 02:00:00,94,False,-0.020833333333333332
14633,2016-09-12 03:00:00,83,False,-0.11702127659574468
14634,2016-09-12 04:00:00,76,False,-0.08433734939759036
14635,2016-09-12 05:00:00,55,False,-0.27631578947368424
14636,2016-09-12 06:00:00,48,False,-0.12727272727272726
14637,2016-09-12 07:00:00,43,False,-0.10416666666666667
14638,2016-09-12 08:00:00,41,False,-0.046511627906976744
14639,2016-09-12 09:00:00,44,False,0.07317073170731707
14640,2016-09-12 10:00:00,50,False,0.13636363636363635
14641,2016-09-12 11:00:00,60,False,0.2
14642,2016-09-12 12:00:00,65,False,0.08333333333333333
14643,2016-09-12 13:00:00,71,False,0.09230769230769231
14644,2016-09-12 14:00:00,76,False,0.07042253521126761
14645,2016-09-12 15:00:00,77,False,0.013157894736842105
14646,2016-09-12 16:00:00,81,False,0.05194805194805195
14647,2016-09-12 17:00:00,81,False,0.0
14648,2016-09-12 18:00:00,79,False,-0.024691358024691357
14649,2016-09-12 19:00:00,79,False,0.0
14650,2016-09-12 20:00:00,81,False,0.02531645569620253
14651,2016-09-12 21:00:00,84,False,0.037037037037037035
14652,2016-09-12 22:00:00,86,False,0.023809523809523808
14653,2016-09-12 23:00:00,89,False,0.03488372093023256
14654,2016-09-13 00:00:00,92,False,0.033707865168539325
14655,2016-09-13 01:00:00,95,False,0.03260869565217391
14656,2016-09-13 02:00:00,94,False,-0.010526315789473684
14657,2016-09-13 03:00:00,82,False,-0.1276595744680851
14658,2016-09-13 04:00:00,72,False,-0.12195121951219512
14659,2016-09-13 05:00:00,58,False,-0.19444444444444445
14660,2016-09-13 06:00:00,48,False,-0.1724137931034483
14661,2016-09-13 07:00:00,42,False,-0.125
14662,2016-09-13 08:00:00,43,False,0.023809523809523808
14663,2016-09-13 09:00:00,45,False,0.046511627906976744
14664,2016-09-13 10:00:00,51,False,0.13333333333333333
14665,2016-09-13 11:00:00,60,False,0.17647058823529413
14666,2016-09-13 12:00:00,68,False,0.13333333333333333
14667,2016-09-13 13:00:00,72,False,0.058823529411764705
14668,2016-09-13 14:00:00,74,False,0.027777777777777776
14669,2016-09-13 15:00:00,76,False,0.02702702702702703
14670,2016-09-13 16:00:00,81,False,0.06578947368421052
14671,2016-09-13 17:00:00,82,False,0.012345679012345678
14672,2016-09-13 18:00:00,77,False,-0.06097560975609756
14673,2016-09-13 19:00:00,78,False,0.012987012987012988
14674,2016-09-13 20:00:00,80,False,0.02564102564102564
14675,2016-09-13 21:00:00,83,False,0.0375
14676,2016-09-13 22:00:00,86,False,0.03614457831325301
14677,2016-09-13 23:00:00,89,False,0.03488372093023256
14678,2016-09-14 00:00:00,96,False,0.07865168539325842
14679,2016-09-14 01:00:00,92,False,-0.041666666666666664
14680,2016-09-14 02:00:00,92,False,0.0
14681,2016-09-14 03:00:00,86,False,-0.06521739130434782
14682,2016-09-14 04:00:00,68,False,-0.20930232558139536
14683,2016-09-14 05:00:00,55,False,-0.19117647058823528
14684,2016-09-14 06:00:00,48,False,-0.12727272727272726
14685,2016-09-14 07:00:00,44,False,-0.08333333333333333
14686,2016-09-14 08:00:00,44,False,0.0
14687,2016-09-14 09:00:00,45,False,0.022727272727272728
14688,2016-09-14 10:00:00,55,False,0.2222222222222222
14689,2016-09-14 11:00:00,66,False,0.2
14690,2016-09-14 12:00:00,72,False,0.09090909090909091
14691,2016-09-14 13:00:00,76,False,0.05555555555555555
14692,2016-09-14 14:00:00,78,False,0.02631578947368421
14693,2016-09-14 15:00:00,80,False,0.02564102564102564
14694,2016-09-14 16:00:00,85,False,0.0625
14695,2016-09-14 17:00:00,86,False,0.011764705882352941
14696,2016-09-14 18:00:00,80,False,-0.06976744186046512
14697,2016-09-14 19:00:00,78,False,-0.025
14698,2016-09-14 20:00:00,89,False,0.14102564102564102
14699,2016-09-14 21:00:00,91,False,0.02247191011235955
14700,2016-09-14 22:00:00,91,False,0.0
