,date,government spending,isPartial,delta
10117,2016-03-02 02:00:00,87,False,0.359375
10118,2016-03-02 03:00:00,90,False,0.034482758620689655
10119,2016-03-02 04:00:00,81,False,-0.1
10120,2016-03-02 05:00:00,58,False,-0.2839506172839506
10121,2016-03-02 06:00:00,41,False,-0.29310344827586204
10122,2016-03-02 07:00:00,35,False,-0.14634146341463414
10123,2016-03-02 08:00:00,25,False,-0.2857142857142857
10124,2016-03-02 09:00:00,28,False,0.12
10125,2016-03-02 10:00:00,29,False,0.03571428571428571
10126,2016-03-02 11:00:00,22,False,-0.2413793103448276
10127,2016-03-02 12:00:00,34,False,0.5454545454545454
10128,2016-03-02 13:00:00,51,False,0.5
10129,2016-03-02 14:00:00,55,False,0.0784313725490196
10130,2016-03-02 15:00:00,65,False,0.18181818181818182
10131,2016-03-02 16:00:00,61,False,-0.06153846153846154
10132,2016-03-02 17:00:00,67,False,0.09836065573770492
10133,2016-03-02 18:00:00,68,False,0.014925373134328358
10134,2016-03-02 19:00:00,77,False,0.1323529411764706
10135,2016-03-02 20:00:00,61,False,-0.2077922077922078
10136,2016-03-02 21:00:00,66,False,0.08196721311475409
10137,2016-03-02 22:00:00,62,False,-0.06060606060606061
10138,2016-03-02 23:00:00,63,False,0.016129032258064516
10139,2016-03-03 00:00:00,69,False,0.09523809523809523
10140,2016-03-03 00:00:00,68,False,-0.014492753623188406
10141,2016-03-03 01:00:00,81,False,0.19117647058823528
10142,2016-03-03 02:00:00,100,False,0.2345679012345679
10143,2016-03-03 03:00:00,94,False,-0.06
10144,2016-03-03 04:00:00,76,False,-0.19148936170212766
10145,2016-03-03 05:00:00,66,False,-0.13157894736842105
10146,2016-03-03 06:00:00,41,False,-0.3787878787878788
10147,2016-03-03 07:00:00,35,False,-0.14634146341463414
10148,2016-03-03 08:00:00,29,False,-0.17142857142857143
10149,2016-03-03 09:00:00,32,False,0.10344827586206896
10150,2016-03-03 10:00:00,29,False,-0.09375
10151,2016-03-03 11:00:00,31,False,0.06896551724137931
10152,2016-03-03 12:00:00,37,False,0.1935483870967742
10153,2016-03-03 13:00:00,48,False,0.2972972972972973
10154,2016-03-03 14:00:00,64,False,0.3333333333333333
10155,2016-03-03 15:00:00,61,False,-0.046875
10156,2016-03-03 16:00:00,71,False,0.16393442622950818
10157,2016-03-03 17:00:00,65,False,-0.08450704225352113
10158,2016-03-03 18:00:00,74,False,0.13846153846153847
10159,2016-03-03 19:00:00,64,False,-0.13513513513513514
10160,2016-03-03 20:00:00,63,False,-0.015625
10161,2016-03-03 21:00:00,61,False,-0.031746031746031744
10162,2016-03-03 22:00:00,55,False,-0.09836065573770492
10163,2016-03-03 23:00:00,71,False,0.2909090909090909
10164,2016-03-04 00:00:00,62,False,-0.1267605633802817
10165,2016-03-04 01:00:00,68,False,0.0967741935483871
10166,2016-03-04 02:00:00,96,False,0.4117647058823529
10167,2016-03-04 03:00:00,89,False,-0.07291666666666667
10168,2016-03-04 04:00:00,78,False,-0.12359550561797752
10169,2016-03-04 05:00:00,43,False,-0.44871794871794873
10170,2016-03-04 06:00:00,38,False,-0.11627906976744186
10171,2016-03-04 07:00:00,28,False,-0.2631578947368421
10172,2016-03-04 08:00:00,21,False,-0.25
10173,2016-03-04 09:00:00,28,False,0.3333333333333333
10174,2016-03-04 10:00:00,36,False,0.2857142857142857
10175,2016-03-04 11:00:00,24,False,-0.3333333333333333
10176,2016-03-04 12:00:00,36,False,0.5
10177,2016-03-04 13:00:00,47,False,0.3055555555555556
10178,2016-03-04 14:00:00,50,False,0.06382978723404255
10179,2016-03-04 15:00:00,56,False,0.12
10180,2016-03-04 16:00:00,60,False,0.07142857142857142
10181,2016-03-04 17:00:00,58,False,-0.03333333333333333
10182,2016-03-04 18:00:00,62,False,0.06896551724137931
10183,2016-03-04 19:00:00,62,False,0.0
10184,2016-03-04 20:00:00,50,False,-0.1935483870967742
10185,2016-03-04 21:00:00,41,False,-0.18
10186,2016-03-04 22:00:00,42,False,0.024390243902439025
10187,2016-03-04 23:00:00,44,False,0.047619047619047616
10188,2016-03-05 00:00:00,38,False,-0.13636363636363635
10189,2016-03-05 01:00:00,44,False,0.15789473684210525
10190,2016-03-05 02:00:00,45,False,0.022727272727272728
10191,2016-03-05 03:00:00,55,False,0.2222222222222222
10192,2016-03-05 04:00:00,47,False,-0.14545454545454545
10193,2016-03-05 05:00:00,33,False,-0.2978723404255319
10194,2016-03-05 06:00:00,32,False,-0.030303030303030304
10195,2016-03-05 07:00:00,26,False,-0.1875
10196,2016-03-05 08:00:00,18,False,-0.3076923076923077
10197,2016-03-05 09:00:00,25,False,0.3888888888888889
10198,2016-03-05 10:00:00,17,False,-0.32
10199,2016-03-05 11:00:00,18,False,0.058823529411764705
10200,2016-03-05 12:00:00,19,False,0.05555555555555555
10201,2016-03-05 13:00:00,30,False,0.5789473684210527
10202,2016-03-05 14:00:00,20,False,-0.3333333333333333
10203,2016-03-05 15:00:00,27,False,0.35
10204,2016-03-05 16:00:00,29,False,0.07407407407407407
10205,2016-03-05 17:00:00,37,False,0.27586206896551724
10206,2016-03-05 18:00:00,25,False,-0.32432432432432434
10207,2016-03-05 19:00:00,34,False,0.36
10208,2016-03-05 20:00:00,33,False,-0.029411764705882353
10209,2016-03-05 21:00:00,38,False,0.15151515151515152
10210,2016-03-05 22:00:00,37,False,-0.02631578947368421
10211,2016-03-05 23:00:00,48,False,0.2972972972972973
10212,2016-03-06 00:00:00,38,False,-0.20833333333333334
10213,2016-03-06 01:00:00,51,False,0.34210526315789475
10214,2016-03-06 02:00:00,47,False,-0.0784313725490196
10215,2016-03-06 03:00:00,42,False,-0.10638297872340426
10216,2016-03-06 04:00:00,46,False,0.09523809523809523
10217,2016-03-06 05:00:00,49,False,0.06521739130434782
10218,2016-03-06 06:00:00,36,False,-0.2653061224489796
10219,2016-03-06 07:00:00,19,False,-0.4722222222222222
10220,2016-03-06 08:00:00,22,False,0.15789473684210525
10221,2016-03-06 09:00:00,29,False,0.3181818181818182
10222,2016-03-06 10:00:00,17,False,-0.41379310344827586
10223,2016-03-06 11:00:00,25,False,0.47058823529411764
10224,2016-03-06 12:00:00,25,False,0.0
10225,2016-03-06 13:00:00,29,False,0.16
10226,2016-03-06 14:00:00,35,False,0.20689655172413793
10227,2016-03-06 15:00:00,32,False,-0.08571428571428572
10228,2016-03-06 16:00:00,45,False,0.40625
10229,2016-03-06 17:00:00,45,False,0.0
10230,2016-03-06 18:00:00,53,False,0.17777777777777778
10231,2016-03-06 19:00:00,44,False,-0.16981132075471697
10232,2016-03-06 20:00:00,58,False,0.3181818181818182
10233,2016-03-06 21:00:00,55,False,-0.05172413793103448
10234,2016-03-06 22:00:00,59,False,0.07272727272727272
10235,2016-03-06 23:00:00,67,False,0.13559322033898305
10236,2016-03-07 00:00:00,81,False,0.208955223880597
10237,2016-03-07 01:00:00,90,False,0.1111111111111111
10238,2016-03-07 02:00:00,89,False,-0.011111111111111112
10239,2016-03-07 03:00:00,88,False,-0.011235955056179775
10240,2016-03-07 04:00:00,77,False,-0.125
10241,2016-03-07 05:00:00,68,False,-0.11688311688311688
10242,2016-03-07 06:00:00,45,False,-0.3382352941176471
10243,2016-03-07 07:00:00,39,False,-0.13333333333333333
10244,2016-03-07 08:00:00,27,False,-0.3076923076923077
10245,2016-03-07 09:00:00,35,False,0.2962962962962963
10246,2016-03-07 10:00:00,37,False,0.05714285714285714
10247,2016-03-07 11:00:00,29,False,-0.21621621621621623
10248,2016-03-07 12:00:00,33,False,0.13793103448275862
10249,2016-03-07 13:00:00,49,False,0.48484848484848486
10250,2016-03-07 14:00:00,59,False,0.20408163265306123
10251,2016-03-07 15:00:00,61,False,0.03389830508474576
10252,2016-03-07 16:00:00,58,False,-0.04918032786885246
10253,2016-03-07 17:00:00,64,False,0.10344827586206896
10254,2016-03-07 18:00:00,59,False,-0.078125
10255,2016-03-07 19:00:00,56,False,-0.05084745762711865
10256,2016-03-07 20:00:00,58,False,0.03571428571428571
10257,2016-03-07 21:00:00,55,False,-0.05172413793103448
10258,2016-03-07 22:00:00,59,False,0.07272727272727272
10259,2016-03-07 23:00:00,73,False,0.23728813559322035
10260,2016-03-08 00:00:00,58,False,-0.2054794520547945
10261,2016-03-08 01:00:00,80,False,0.3793103448275862
10262,2016-03-08 02:00:00,88,False,0.1
10263,2016-03-08 03:00:00,81,False,-0.07954545454545454
10264,2016-03-08 04:00:00,78,False,-0.037037037037037035
10265,2016-03-08 05:00:00,48,False,-0.38461538461538464
10266,2016-03-08 06:00:00,39,False,-0.1875
10267,2016-03-08 07:00:00,38,False,-0.02564102564102564
10268,2016-03-08 08:00:00,30,False,-0.21052631578947367
10269,2016-03-08 09:00:00,33,False,0.1
10270,2016-03-08 10:00:00,32,False,-0.030303030303030304
10271,2016-03-08 11:00:00,35,False,0.09375
10272,2016-03-08 12:00:00,33,False,-0.05714285714285714
10273,2016-03-08 13:00:00,47,False,0.42424242424242425
10274,2016-03-08 14:00:00,53,False,0.1276595744680851
10275,2016-03-08 15:00:00,59,False,0.11320754716981132
10276,2016-03-08 16:00:00,65,False,0.1016949152542373
10277,2016-03-08 17:00:00,67,False,0.03076923076923077
10278,2016-03-08 18:00:00,73,False,0.08955223880597014
10279,2016-03-08 19:00:00,63,False,-0.136986301369863
10280,2016-03-08 20:00:00,54,False,-0.14285714285714285
10281,2016-03-08 21:00:00,53,False,-0.018518518518518517
10282,2016-03-08 22:00:00,57,False,0.07547169811320754
10283,2016-03-08 23:00:00,73,False,0.2807017543859649
10284,2016-03-09 00:00:00,59,False,-0.1917808219178082
10285,2016-03-09 01:00:00,70,False,0.1864406779661017
10286,2016-03-09 02:00:00,75,False,0.07142857142857142
10287,2016-03-09 03:00:00,66,False,-0.12
10288,2016-03-09 04:00:00,63,False,-0.045454545454545456
10289,2016-03-09 05:00:00,52,False,-0.1746031746031746
10290,2016-03-09 06:00:00,41,False,-0.21153846153846154
10291,2016-03-09 07:00:00,30,False,-0.2682926829268293
10292,2016-03-09 08:00:00,28,False,-0.06666666666666667
10293,2016-03-09 09:00:00,25,False,-0.10714285714285714
10294,2016-03-09 10:00:00,25,False,0.0
10295,2016-03-09 11:00:00,28,False,0.12
10296,2016-03-09 12:00:00,41,False,0.4642857142857143
10297,2016-03-09 13:00:00,46,False,0.12195121951219512
10298,2016-03-09 14:00:00,58,False,0.2608695652173913
10299,2016-03-09 15:00:00,66,False,0.13793103448275862
10300,2016-03-09 16:00:00,69,False,0.045454545454545456
10301,2016-03-09 17:00:00,63,False,-0.08695652173913043
10302,2016-03-09 18:00:00,53,False,-0.15873015873015872
10303,2016-03-09 19:00:00,59,False,0.11320754716981132
10304,2016-03-09 20:00:00,62,False,0.05084745762711865
10305,2016-03-09 21:00:00,61,False,-0.016129032258064516
10306,2016-03-09 22:00:00,56,False,-0.08196721311475409
10307,2016-03-09 23:00:00,64,False,0.14285714285714285
10308,2016-03-10 00:00:00,73,False,0.140625
10309,2016-03-10 00:00:00,70,False,-0.0410958904109589
10310,2016-03-10 01:00:00,67,False,-0.04285714285714286
10311,2016-03-10 02:00:00,85,False,0.26865671641791045
10312,2016-03-10 03:00:00,100,False,0.17647058823529413
10313,2016-03-10 04:00:00,72,False,-0.28
10314,2016-03-10 05:00:00,52,False,-0.2777777777777778
10315,2016-03-10 06:00:00,42,False,-0.19230769230769232
10316,2016-03-10 07:00:00,36,False,-0.14285714285714285
10317,2016-03-10 08:00:00,26,False,-0.2777777777777778
10318,2016-03-10 09:00:00,30,False,0.15384615384615385
10319,2016-03-10 10:00:00,27,False,-0.1
10320,2016-03-10 11:00:00,27,False,0.0
10321,2016-03-10 12:00:00,37,False,0.37037037037037035
10322,2016-03-10 13:00:00,45,False,0.21621621621621623
10323,2016-03-10 14:00:00,55,False,0.2222222222222222
10324,2016-03-10 15:00:00,60,False,0.09090909090909091
10325,2016-03-10 16:00:00,61,False,0.016666666666666666
10326,2016-03-10 17:00:00,61,False,0.0
10327,2016-03-10 18:00:00,62,False,0.01639344262295082
10328,2016-03-10 19:00:00,67,False,0.08064516129032258
10329,2016-03-10 20:00:00,58,False,-0.13432835820895522
10330,2016-03-10 21:00:00,65,False,0.1206896551724138
10331,2016-03-10 22:00:00,56,False,-0.13846153846153847
10332,2016-03-10 23:00:00,60,False,0.07142857142857142
10333,2016-03-11 00:00:00,62,False,0.03333333333333333
10334,2016-03-11 01:00:00,80,False,0.2903225806451613
10335,2016-03-11 02:00:00,99,False,0.2375
10336,2016-03-11 03:00:00,82,False,-0.1717171717171717
10337,2016-03-11 04:00:00,65,False,-0.2073170731707317
10338,2016-03-11 05:00:00,62,False,-0.046153846153846156
10339,2016-03-11 06:00:00,47,False,-0.24193548387096775
10340,2016-03-11 07:00:00,30,False,-0.3617021276595745
10341,2016-03-11 08:00:00,27,False,-0.1
10342,2016-03-11 09:00:00,21,False,-0.2222222222222222
10343,2016-03-11 10:00:00,28,False,0.3333333333333333
10344,2016-03-11 11:00:00,26,False,-0.07142857142857142
10345,2016-03-11 12:00:00,35,False,0.34615384615384615
10346,2016-03-11 13:00:00,44,False,0.2571428571428571
10347,2016-03-11 14:00:00,43,False,-0.022727272727272728
10348,2016-03-11 15:00:00,55,False,0.27906976744186046
10349,2016-03-11 16:00:00,52,False,-0.05454545454545454
10350,2016-03-11 17:00:00,47,False,-0.09615384615384616
10351,2016-03-11 18:00:00,54,False,0.14893617021276595
10352,2016-03-11 19:00:00,45,False,-0.16666666666666666
10353,2016-03-11 20:00:00,51,False,0.13333333333333333
10354,2016-03-11 21:00:00,43,False,-0.1568627450980392
10355,2016-03-11 22:00:00,31,False,-0.27906976744186046
10356,2016-03-11 23:00:00,40,False,0.2903225806451613
10357,2016-03-12 00:00:00,36,False,-0.1
10358,2016-03-12 01:00:00,51,False,0.4166666666666667
10359,2016-03-12 02:00:00,39,False,-0.23529411764705882
10360,2016-03-12 03:00:00,41,False,0.05128205128205128
10361,2016-03-12 04:00:00,44,False,0.07317073170731707
10362,2016-03-12 05:00:00,34,False,-0.22727272727272727
10363,2016-03-12 06:00:00,23,False,-0.3235294117647059
10364,2016-03-12 07:00:00,25,False,0.08695652173913043
10365,2016-03-12 08:00:00,20,False,-0.2
10366,2016-03-12 09:00:00,19,False,-0.05
10367,2016-03-12 10:00:00,17,False,-0.10526315789473684
10368,2016-03-12 11:00:00,17,False,0.0
10369,2016-03-12 12:00:00,15,False,-0.11764705882352941
10370,2016-03-12 13:00:00,29,False,0.9333333333333333
10371,2016-03-12 14:00:00,28,False,-0.034482758620689655
10372,2016-03-12 15:00:00,25,False,-0.10714285714285714
10373,2016-03-12 16:00:00,25,False,0.0
10374,2016-03-12 17:00:00,31,False,0.24
10375,2016-03-12 18:00:00,26,False,-0.16129032258064516
10376,2016-03-12 19:00:00,29,False,0.11538461538461539
10377,2016-03-12 20:00:00,28,False,-0.034482758620689655
10378,2016-03-12 21:00:00,33,False,0.17857142857142858
10379,2016-03-12 22:00:00,28,False,-0.15151515151515152
10380,2016-03-12 23:00:00,34,False,0.21428571428571427
10381,2016-03-13 00:00:00,35,False,0.029411764705882353
10382,2016-03-13 01:00:00,42,False,0.2
10383,2016-03-13 02:00:00,44,False,0.047619047619047616
10384,2016-03-13 03:00:00,43,False,-0.022727272727272728
10385,2016-03-13 04:00:00,48,False,0.11627906976744186
10386,2016-03-13 05:00:00,30,False,-0.375
10387,2016-03-13 06:00:00,32,False,0.06666666666666667
10388,2016-03-13 07:00:00,24,False,-0.25
10389,2016-03-13 08:00:00,22,False,-0.08333333333333333
10390,2016-03-13 09:00:00,17,False,-0.22727272727272727
10391,2016-03-13 10:00:00,24,False,0.4117647058823529
10392,2016-03-13 11:00:00,24,False,0.0
10393,2016-03-13 12:00:00,25,False,0.041666666666666664
10394,2016-03-13 13:00:00,28,False,0.12
10395,2016-03-13 14:00:00,28,False,0.0
10396,2016-03-13 15:00:00,36,False,0.2857142857142857
10397,2016-03-13 16:00:00,40,False,0.1111111111111111
10398,2016-03-13 17:00:00,42,False,0.05
10399,2016-03-13 18:00:00,50,False,0.19047619047619047
10400,2016-03-13 19:00:00,53,False,0.06
10401,2016-03-13 20:00:00,53,False,0.0
10402,2016-03-13 21:00:00,61,False,0.1509433962264151
10403,2016-03-13 22:00:00,51,False,-0.16393442622950818
10404,2016-03-13 23:00:00,70,False,0.37254901960784315
10405,2016-03-14 00:00:00,94,False,0.34285714285714286
10406,2016-03-14 01:00:00,74,False,-0.2127659574468085
10407,2016-03-14 02:00:00,91,False,0.22972972972972974
10408,2016-03-14 03:00:00,73,False,-0.1978021978021978
10409,2016-03-14 04:00:00,62,False,-0.1506849315068493
10410,2016-03-14 05:00:00,58,False,-0.06451612903225806
10411,2016-03-14 06:00:00,37,False,-0.3620689655172414
10412,2016-03-14 07:00:00,30,False,-0.1891891891891892
10413,2016-03-14 08:00:00,26,False,-0.13333333333333333
10414,2016-03-14 09:00:00,26,False,0.0
10415,2016-03-14 10:00:00,40,False,0.5384615384615384
10416,2016-03-14 11:00:00,40,False,0.0
10417,2016-03-14 12:00:00,44,False,0.1
10418,2016-03-14 13:00:00,49,False,0.11363636363636363
10419,2016-03-14 14:00:00,52,False,0.061224489795918366
10420,2016-03-14 15:00:00,56,False,0.07692307692307693
10421,2016-03-14 16:00:00,53,False,-0.05357142857142857
10422,2016-03-14 17:00:00,62,False,0.16981132075471697
10423,2016-03-14 18:00:00,60,False,-0.03225806451612903
10424,2016-03-14 19:00:00,45,False,-0.25
10425,2016-03-14 20:00:00,47,False,0.044444444444444446
10426,2016-03-14 21:00:00,62,False,0.3191489361702128
10427,2016-03-14 22:00:00,61,False,-0.016129032258064516
10428,2016-03-14 23:00:00,77,False,0.26229508196721313
10429,2016-03-15 00:00:00,71,False,-0.07792207792207792
10430,2016-03-15 01:00:00,76,False,0.07042253521126761
10431,2016-03-15 02:00:00,71,False,-0.06578947368421052
10432,2016-03-15 03:00:00,78,False,0.09859154929577464
10433,2016-03-15 04:00:00,65,False,-0.16666666666666666
10434,2016-03-15 05:00:00,49,False,-0.24615384615384617
10435,2016-03-15 06:00:00,36,False,-0.2653061224489796
10436,2016-03-15 07:00:00,26,False,-0.2777777777777778
10437,2016-03-15 08:00:00,21,False,-0.19230769230769232
10438,2016-03-15 09:00:00,29,False,0.38095238095238093
10439,2016-03-15 10:00:00,29,False,0.0
10440,2016-03-15 11:00:00,27,False,-0.06896551724137931
10441,2016-03-15 12:00:00,39,False,0.4444444444444444
10442,2016-03-15 13:00:00,56,False,0.4358974358974359
10443,2016-03-15 14:00:00,57,False,0.017857142857142856
10444,2016-03-15 15:00:00,58,False,0.017543859649122806
10445,2016-03-15 16:00:00,73,False,0.25862068965517243
10446,2016-03-15 17:00:00,59,False,-0.1917808219178082
10447,2016-03-15 18:00:00,58,False,-0.01694915254237288
10448,2016-03-15 19:00:00,54,False,-0.06896551724137931
10449,2016-03-15 20:00:00,53,False,-0.018518518518518517
10450,2016-03-15 21:00:00,53,False,0.0
10451,2016-03-15 22:00:00,60,False,0.1320754716981132
10452,2016-03-15 23:00:00,53,False,-0.11666666666666667
10453,2016-03-16 00:00:00,76,False,0.4339622641509434
10454,2016-03-16 01:00:00,76,False,0.0
10455,2016-03-16 02:00:00,71,False,-0.06578947368421052
10456,2016-03-16 03:00:00,64,False,-0.09859154929577464
10457,2016-03-16 04:00:00,60,False,-0.0625
10458,2016-03-16 05:00:00,38,False,-0.36666666666666664
10459,2016-03-16 06:00:00,27,False,-0.2894736842105263
10460,2016-03-16 07:00:00,21,False,-0.2222222222222222
10461,2016-03-16 08:00:00,39,False,0.8571428571428571
10462,2016-03-16 09:00:00,25,False,-0.358974358974359
10463,2016-03-16 10:00:00,31,False,0.24
10464,2016-03-16 11:00:00,33,False,0.06451612903225806
10465,2016-03-16 12:00:00,43,False,0.30303030303030304
10466,2016-03-16 13:00:00,54,False,0.2558139534883721
10467,2016-03-16 14:00:00,61,False,0.12962962962962962
10468,2016-03-16 15:00:00,57,False,-0.06557377049180328
10469,2016-03-16 16:00:00,59,False,0.03508771929824561
10470,2016-03-16 17:00:00,69,False,0.1694915254237288
10471,2016-03-16 18:00:00,56,False,-0.18840579710144928
10472,2016-03-16 19:00:00,51,False,-0.08928571428571429
10473,2016-03-16 20:00:00,50,False,-0.0196078431372549
10474,2016-03-16 21:00:00,43,False,-0.14
10475,2016-03-16 22:00:00,59,False,0.37209302325581395
10476,2016-03-16 23:00:00,63,False,0.06779661016949153
10477,2016-03-17 00:00:00,65,False,0.031746031746031744
10478,2016-03-17 00:00:00,78,False,0.2
10479,2016-03-17 01:00:00,86,False,0.10256410256410256
10480,2016-03-17 02:00:00,90,False,0.046511627906976744
10481,2016-03-17 03:00:00,83,False,-0.07777777777777778
10482,2016-03-17 04:00:00,55,False,-0.3373493975903614
10483,2016-03-17 05:00:00,50,False,-0.09090909090909091
10484,2016-03-17 06:00:00,36,False,-0.28
10485,2016-03-17 07:00:00,39,False,0.08333333333333333
10486,2016-03-17 08:00:00,31,False,-0.20512820512820512
10487,2016-03-17 09:00:00,35,False,0.12903225806451613
10488,2016-03-17 10:00:00,41,False,0.17142857142857143
10489,2016-03-17 11:00:00,46,False,0.12195121951219512
10490,2016-03-17 12:00:00,59,False,0.2826086956521739
10491,2016-03-17 13:00:00,62,False,0.05084745762711865
10492,2016-03-17 14:00:00,61,False,-0.016129032258064516
10493,2016-03-17 15:00:00,82,False,0.3442622950819672
10494,2016-03-17 16:00:00,59,False,-0.2804878048780488
10495,2016-03-17 17:00:00,57,False,-0.03389830508474576
10496,2016-03-17 18:00:00,81,False,0.42105263157894735
10497,2016-03-17 19:00:00,58,False,-0.2839506172839506
10498,2016-03-17 20:00:00,57,False,-0.017241379310344827
10499,2016-03-17 21:00:00,48,False,-0.15789473684210525
10500,2016-03-17 22:00:00,59,False,0.22916666666666666
10501,2016-03-17 23:00:00,68,False,0.15254237288135594
10502,2016-03-18 00:00:00,55,False,-0.19117647058823528
10503,2016-03-18 01:00:00,76,False,0.38181818181818183
10504,2016-03-18 02:00:00,84,False,0.10526315789473684
10505,2016-03-18 03:00:00,73,False,-0.13095238095238096
10506,2016-03-18 04:00:00,55,False,-0.2465753424657534
10507,2016-03-18 05:00:00,42,False,-0.23636363636363636
10508,2016-03-18 06:00:00,33,False,-0.21428571428571427
10509,2016-03-18 07:00:00,26,False,-0.21212121212121213
10510,2016-03-18 08:00:00,30,False,0.15384615384615385
10511,2016-03-18 09:00:00,33,False,0.1
10512,2016-03-18 10:00:00,30,False,-0.09090909090909091
10513,2016-03-18 11:00:00,39,False,0.3
10514,2016-03-18 12:00:00,56,False,0.4358974358974359
10515,2016-03-18 13:00:00,52,False,-0.07142857142857142
10516,2016-03-18 14:00:00,58,False,0.11538461538461539
10517,2016-03-18 15:00:00,58,False,0.0
10518,2016-03-18 16:00:00,53,False,-0.08620689655172414
10519,2016-03-18 17:00:00,48,False,-0.09433962264150944
10520,2016-03-18 18:00:00,51,False,0.0625
10521,2016-03-18 19:00:00,43,False,-0.1568627450980392
10522,2016-03-18 20:00:00,42,False,-0.023255813953488372
10523,2016-03-18 21:00:00,39,False,-0.07142857142857142
10524,2016-03-18 22:00:00,39,False,0.0
10525,2016-03-18 23:00:00,41,False,0.05128205128205128
10526,2016-03-19 00:00:00,37,False,-0.0975609756097561
10527,2016-03-19 01:00:00,46,False,0.24324324324324326
10528,2016-03-19 02:00:00,43,False,-0.06521739130434782
10529,2016-03-19 03:00:00,45,False,0.046511627906976744
10530,2016-03-19 04:00:00,49,False,0.08888888888888889
10531,2016-03-19 05:00:00,34,False,-0.30612244897959184
10532,2016-03-19 06:00:00,22,False,-0.35294117647058826
10533,2016-03-19 07:00:00,22,False,0.0
10534,2016-03-19 08:00:00,21,False,-0.045454545454545456
10535,2016-03-19 09:00:00,17,False,-0.19047619047619047
10536,2016-03-19 10:00:00,21,False,0.23529411764705882
10537,2016-03-19 11:00:00,13,False,-0.38095238095238093
10538,2016-03-19 12:00:00,22,False,0.6923076923076923
10539,2016-03-19 13:00:00,21,False,-0.045454545454545456
10540,2016-03-19 14:00:00,29,False,0.38095238095238093
10541,2016-03-19 15:00:00,30,False,0.034482758620689655
10542,2016-03-19 16:00:00,30,False,0.0
10543,2016-03-19 17:00:00,26,False,-0.13333333333333333
10544,2016-03-19 18:00:00,30,False,0.15384615384615385
10545,2016-03-19 19:00:00,32,False,0.06666666666666667
10546,2016-03-19 20:00:00,38,False,0.1875
10547,2016-03-19 21:00:00,33,False,-0.13157894736842105
10548,2016-03-19 22:00:00,37,False,0.12121212121212122
10549,2016-03-19 23:00:00,40,False,0.08108108108108109
10550,2016-03-20 00:00:00,36,False,-0.1
10551,2016-03-20 01:00:00,40,False,0.1111111111111111
10552,2016-03-20 02:00:00,38,False,-0.05
10553,2016-03-20 03:00:00,35,False,-0.07894736842105263
10554,2016-03-20 04:00:00,47,False,0.34285714285714286
10555,2016-03-20 05:00:00,30,False,-0.3617021276595745
10556,2016-03-20 06:00:00,25,False,-0.16666666666666666
10557,2016-03-20 07:00:00,25,False,0.0
10558,2016-03-20 08:00:00,22,False,-0.12
10559,2016-03-20 09:00:00,18,False,-0.18181818181818182
10560,2016-03-20 10:00:00,30,False,0.6666666666666666
10561,2016-03-20 11:00:00,30,False,0.0
10562,2016-03-20 12:00:00,26,False,-0.13333333333333333
10563,2016-03-20 13:00:00,28,False,0.07692307692307693
10564,2016-03-20 14:00:00,34,False,0.21428571428571427
10565,2016-03-20 15:00:00,40,False,0.17647058823529413
10566,2016-03-20 16:00:00,37,False,-0.075
10567,2016-03-20 17:00:00,48,False,0.2972972972972973
10568,2016-03-20 18:00:00,47,False,-0.020833333333333332
10569,2016-03-20 19:00:00,47,False,0.0
10570,2016-03-20 20:00:00,56,False,0.19148936170212766
10571,2016-03-20 21:00:00,68,False,0.21428571428571427
10572,2016-03-20 22:00:00,79,False,0.16176470588235295
10573,2016-03-20 23:00:00,66,False,-0.16455696202531644
10574,2016-03-21 00:00:00,95,False,0.4393939393939394
10575,2016-03-21 01:00:00,93,False,-0.021052631578947368
10576,2016-03-21 02:00:00,91,False,-0.021505376344086023
10577,2016-03-21 03:00:00,77,False,-0.15384615384615385
10578,2016-03-21 04:00:00,73,False,-0.05194805194805195
10579,2016-03-21 05:00:00,46,False,-0.3698630136986301
10580,2016-03-21 06:00:00,37,False,-0.1956521739130435
10581,2016-03-21 07:00:00,27,False,-0.2702702702702703
10582,2016-03-21 08:00:00,35,False,0.2962962962962963
10583,2016-03-21 09:00:00,30,False,-0.14285714285714285
10584,2016-03-21 10:00:00,32,False,0.06666666666666667
10585,2016-03-21 11:00:00,32,False,0.0
10586,2016-03-21 12:00:00,58,False,0.8125
10587,2016-03-21 13:00:00,69,False,0.1896551724137931
10588,2016-03-21 14:00:00,57,False,-0.17391304347826086
10589,2016-03-21 15:00:00,77,False,0.3508771929824561
10590,2016-03-21 16:00:00,74,False,-0.03896103896103896
10591,2016-03-21 17:00:00,60,False,-0.1891891891891892
10592,2016-03-21 18:00:00,65,False,0.08333333333333333
10593,2016-03-21 19:00:00,62,False,-0.046153846153846156
10594,2016-03-21 20:00:00,61,False,-0.016129032258064516
10595,2016-03-21 21:00:00,64,False,0.04918032786885246
10596,2016-03-21 22:00:00,61,False,-0.046875
10597,2016-03-21 23:00:00,78,False,0.2786885245901639
10598,2016-03-22 00:00:00,81,False,0.038461538461538464
10599,2016-03-22 01:00:00,81,False,0.0
10600,2016-03-22 02:00:00,100,False,0.2345679012345679
10601,2016-03-22 03:00:00,90,False,-0.1
10602,2016-03-22 04:00:00,50,False,-0.4444444444444444
10603,2016-03-22 05:00:00,50,False,0.0
10604,2016-03-22 06:00:00,37,False,-0.26
